,Unnamed: 0,Plot,Year,Date,Red,Green,Blue,BI,GLI,NGRDI,VARI,BGI,ExG,ExR,ExB,ExGR,MGRVI,RGBVI,GRRI,VEG,Range,Row,Mean.Yld.bu.ac
753,754,Plot675,2021,6082021,87.058,114.09,82.973,95.70813653,0.146025599,0.134388609,0.228745505,0.727259181,58.149,0.027422119,0.007293371,58.12157788,0.264009135,0.28621873,1.31050564,1.331647367,14,3,255.1883409
754,755,Plot676,2021,6082021,85.333,112.46,82.993,94.54595098,0.143915005,0.137148433,0.236297909,0.737977948,56.594,0.024952099,0.01328485,56.5690479,0.269232682,0.282078524,1.317895773,1.330154915,14,4,256.6629199
755,756,Plot677,2021,6082021,87.597,114,84.286,96.21740003,0.140333548,0.130969211,0.225068408,0.739350877,56.117,0.030207462,0.013993137,56.08679254,0.257521178,0.275418027,1.301414432,1.318220224,14,5,249.9873804
756,757,Plot678,2021,6082021,92.163,117.89,89.13,100.5588179,0.130641399,0.122478613,0.212755224,0.75604377,54.487,0.03722872,0.023036068,54.44977128,0.241336927,0.257028991,1.279146729,1.293480103,14,6,240.7626237
757,758,Plot679,2021,6082021,91.651,118.38,89.391,100.671878,0.133359821,0.127262166,0.221560013,0.755119108,55.718,0.033168571,0.022601546,55.68483143,0.25046784,0.262131535,1.291638935,1.302422781,14,7,241.2450345
758,759,Plot68,2021,6082021,101.87,120.04,90.3,104.7873855,0.110838635,0.081880041,0.138059418,0.75224925,47.91,0.07231671,0.020434964,47.83768329,0.162669491,0.220714948,1.178364582,1.22663423,33,4,219.2636904
759,760,Plot680,2021,6082021,93.451,117.94,89.659,101.129734,0.125945727,0.115846938,0.201171426,0.760208581,52.77,0.042821458,0.025187178,52.72717854,0.228625602,0.248159536,1.26205177,1.279581231,14,8,238.3226316
760,761,Plot681,2021,6082021,94.284,119.03,90.495,102.0571059,0.126007771,0.116007388,0.201483484,0.76027052,53.281,0.042683396,0.025223084,53.2383166,0.22893385,0.248273925,1.262462348,1.279824152,14,9,233.9005819
761,762,Plot682,2021,6082021,95.12,119.04,91.16,102.5158225,0.12206617,0.111692193,0.194471545,0.765793011,51.8,0.046272763,0.028114765,51.75372724,0.220631969,0.240761057,1.251471825,1.269318946,14,10,230.8001888
762,763,Plot683,2021,6082021,92.45,116.58,88.611,99.98301226,0.125775854,0.115437975,0.20038366,0.760087494,52.099,0.043172816,0.025115491,52.05582718,0.227839775,0.247845273,1.261005949,1.278941721,14,11,240.5775822
763,764,Plot684,2021,6082021,88.292,114.55,85.884,97.11374983,0.136194567,0.129450508,0.224507943,0.7497512,54.924,0.031375075,0.019698953,54.89262492,0.254634004,0.267517349,1.297399538,1.309401296,14,12,240.8937682
764,765,Plot685,2021,6082021,87.683,112.87,84.653,95.9063359,0.134155287,0.12558775,0.217316652,0.75000443,53.404,0.034663366,0.019789906,53.36933663,0.247275402,0.263710831,1.287250664,1.30241398,14,13,250.6321896
765,766,Plot686,2021,6082021,91.152,116.42,87.01,99.05056554,0.133035849,0.121731255,0.20958511,0.747380175,54.678,0.037995533,0.018310691,54.64000447,0.239907441,0.261696337,1.277207302,1.297140457,14,14,256.4722477
766,767,Plot687,2021,6082021,93.174,117.16,88.187,100.3075385,0.127402985,0.114037673,0.196369948,0.752705702,52.959,0.044498042,0.021110073,52.91450196,0.225147397,0.251090533,1.257432331,1.280678297,14,15,258.194954
767,768,Plot688,2021,6082021,88.927,114.81,85.163,97.19753769,0.137549231,0.127041235,0.218285628,0.741773365,55.53,0.033533403,0.015293181,55.4964666,0.250046844,0.270207035,1.291058958,1.309787107,14,16,248.8423074
768,769,Plot689,2021,6082021,87.761,114.04,84.409,96.31890434,0.139687695,0.130222348,0.223856822,0.740170116,55.91,0.030835401,0.014439048,55.8791646,0.256101758,0.274203686,1.299438247,1.316399202,14,17,252.2230551
769,770,Plot69,2021,6082021,94.294,113.99,85.727,98.71541093,0.117546281,0.094563193,0.160708895,0.752057198,47.959,0.061295666,0.020501954,47.89770433,0.187450169,0.232960923,1.208878614,1.247836592,33,5,223.7474422
770,771,Plot690,2021,6082021,99.137,123.67,94.438,106.5222191,0.121939603,0.110108749,0.191113119,0.763629013,53.765,0.047665999,0.026929345,53.717334,0.217579577,0.240583713,1.247465628,1.267801387,14,18,229.1852076
771,772,Plot691,2021,6082021,93.463,120.69,90.917,102.5789279,0.133878241,0.127138074,0.220933818,0.753310133,57,0.033297932,0.021614056,56.96670207,0.250231386,0.263130628,1.29131314,1.303244134,14,19,199.1102765
772,773,Plot692,2021,6082021,96.833,123.38,94.379,105.6829376,0.126830026,0.120551466,0.210968419,0.764945696,55.548,0.038736522,0.027815711,55.50926348,0.237649257,0.249721536,1.274152407,1.285090367,14,20,204.4010985
773,774,Plot693,2021,6082021,93.698,120.49,88.653,101.9092893,0.138494464,0.125086373,0.213422551,0.735770603,58.629,0.035289806,0.011967336,58.59371019,0.246318695,0.272130615,1.285939935,1.309860259,14,21,214.4938241
774,775,Plot694,2021,6082021,96.728,122.81,91.469,104.5708373,0.132366874,0.118804034,0.203655842,0.744800912,57.423,0.040543139,0.016869717,57.38245686,0.234301049,0.260539333,1.269642709,1.293499274,14,22,218.2168529
775,776,Plot695,2021,6082021,96.85,123.51,92.395,105.1530292,0.132430977,0.120983845,0.208338217,0.748077079,57.775,0.038624482,0.018682355,57.73637552,0.238477079,0.260555242,1.275271038,1.295426364,14,23,220.8187569
776,777,Plot696,2021,6082021,93.519,120.71,89.023,102.0486844,0.138875654,0.126924926,0.217170104,0.737494822,58.878,0.033690132,0.012933798,58.84430987,0.249825184,0.272776688,1.290753751,1.312105651,14,24,213.1532256
777,778,Plot697,2021,6082021,95.316,122.78,92.796,104.5166109,0.132468778,0.125926198,0.219185954,0.755790845,57.448,0.034296154,0.022948162,57.41370385,0.247921011,0.260452267,1.288136305,1.299681067,14,25,201.2068365
778,779,Plot698,2021,6082021,87.627,115.82,84.718,97.0736886,0.146775252,0.138576632,0.237456729,0.731462614,59.295,0.023798171,0.009665296,59.27120183,0.271931237,0.287490615,1.321738733,1.336682142,14,26,197.7087575
779,780,Plot699,2021,6082021,88.364,116.22,85.697,97.73989412,0.143613423,0.13615923,0.234306526,0.737368783,58.379,0.025801206,0.012938498,58.35319879,0.267361752,0.281530655,1.315241501,1.328732783,14,27,190.0421251
780,781,Plot7,2021,6082021,90.082,110.9,81.59,94.9921134,0.127399154,0.103581415,0.174366792,0.735707845,50.128,0.053843976,0.011770451,50.07415602,0.204963752,0.251876445,1.231100553,1.27236844,35,7,224.0778359
781,782,Plot70,2021,6082021,102.31,121.23,91.048,105.599538,0.112666296,0.084638096,0.142801075,0.751035222,49.102,0.069945452,0.019826567,49.03205455,0.168072189,0.224122492,1.18492816,1.231849626,33,6,216.0955097
782,783,Plot700,2021,6082021,86.841,115.02,83.492,96.16283715,0.149128438,0.139596059,0.238060641,0.725891149,59.707,0.022979958,0.006549081,59.68402004,0.273855479,0.291945015,1.324489584,1.341949495,14,28,190.5090591
783,784,Plot701,2021,6082021,91.549,119.03,89.743,101.0002745,0.135370763,0.130502092,0.227423947,0.753952785,56.768,0.030429339,0.022010376,56.73757066,0.256633511,0.265915517,1.300178047,1.308833146,14,29,195.164343
784,785,Plot702,2021,6082021,95.067,121.61,90.393,103.2757168,0.134739199,0.122500312,0.21018498,0.74330236,57.76,0.037397987,0.016088188,57.72260201,0.24137842,0.264968744,1.279203088,1.300859912,14,30,199.2566318
785,786,Plot703,2021,6082021,93.577,120.09,89.739,102.0316146,0.134272815,0.12408561,0.213938739,0.747264552,56.864,0.035984127,0.018274523,56.82801587,0.244408011,0.263993666,1.283328168,1.301350535,14,31,214.4680093
786,787,Plot704,2021,6082021,91.841,118.41,90.032,100.9314262,0.13123458,0.126368008,0.221004999,0.760341187,54.947,0.033859393,0.025425349,54.91314061,0.248763542,0.25807149,1.289293453,1.297862844,14,32,218.6587677
787,788,Plot705,2021,6082021,85.712,112.56,83.413,94.82269263,0.142030971,0.135409942,0.233747464,0.74105366,55.995,0.026401122,0.014974883,55.96859888,0.265943582,0.278530162,1.31323502,1.325178808,13,1,219.7803414
788,789,Plot706,2021,6082021,85.589,113.6,82.809,95.02239631,0.148640792,0.140625235,0.240685685,0.728952465,58.802,0.022073206,0.00827169,58.77992679,0.275796469,0.29098015,1.327273365,1.341948151,13,2,227.4374316
789,790,Plot707,2021,6082021,90.541,118.25,88.377,99.98538111,0.138612193,0.132711659,0.230114439,0.747374207,57.582,0.028628251,0.018433344,57.55337175,0.260829489,0.272066124,1.306038148,1.316601578,13,3,240.1547825
790,791,Plot708,2021,6082021,87.334,115.03,85.246,96.82632041,0.142757799,0.136862288,0.236479448,0.741076241,57.48,0.025164633,0.015000869,57.45483537,0.268691636,0.279880529,1.31712735,1.327783841,13,4,251.794269
791,792,Plot709,2021,6082021,93.482,120.78,91.076,102.6669867,0.133770458,0.127404766,0.221599857,0.754065243,57.002,0.033061067,0.022029358,56.96893893,0.250739535,0.26291667,1.292013436,1.303280621,13,5,248.9364593
792,793,Plot71,2021,6082021,101.08,121.1,90.978,105.1338399,0.115465921,0.09010712,0.152589137,0.751263419,50.142,0.065181155,0.020019287,50.07681885,0.178762813,0.229206351,1.198060942,1.240813804,33,7,219.9556906
793,794,Plot710,2021,6082021,100.14,125.58,96.181,108.0881442,0.122550455,0.112706007,0.196388732,0.765894251,54.839,0.045405264,0.028186927,54.79359474,0.222584602,0.241665806,1.254044338,1.271002735,13,6,239.8831906
794,795,Plot711,2021,6082021,93.711,120.9,91.918,103.0331342,0.131415978,0.126689685,0.221601884,0.760281224,56.171,0.033587034,0.025397923,56.13741297,0.249376804,0.258413403,1.290136697,1.298463065,13,7,242.3542674
795,796,Plot712,2021,6082021,95.255,119.74,91.25,102.8554732,0.124358839,0.113886369,0.19786658,0.762067814,52.975,0.044464399,0.026155529,52.9305356,0.224856329,0.24514658,1.257046874,1.275156699,13,8,237.8953008
796,797,Plot713,2021,6082021,94.413,119.38,92.163,102.7284731,0.122688886,0.116781186,0.205270081,0.772013738,52.184,0.041830198,0.0315346,52.1421698,0.23041994,0.24180745,1.264444515,1.27464139,13,9,238.2506917
797,798,Plot714,2021,6082021,95.536,119.87,92.502,103.3643462,0.120861755,0.11296807,0.197991929,0.771685993,51.702,0.045079699,0.031284669,51.6569203,0.223089124,0.238366149,1.254710266,1.268267187,13,10,237.7945814
798,799,Plot715,2021,6082021,94.848,119.75,93.506,103.407894,0.119540778,0.116040224,0.205645294,0.780843424,51.146,0.042314283,0.036216343,51.10368572,0.228996928,0.235737187,1.26254639,1.268551727,13,11,242.80003
799,800,Plot716,2021,6082021,91.082,117.3,89.365,100.0688495,0.13047438,0.125817009,0.220287858,0.761849957,54.153,0.034306979,0.026233682,54.11869302,0.247712745,0.256623131,1.287850508,1.296037989,13,12,246.28808
800,801,Plot717,2021,6082021,88.43,113.62,85.994,96.82344299,0.131492989,0.124672111,0.217050389,0.756856187,52.816,0.035348766,0.023508908,52.78065123,0.245527948,0.258607143,1.28485808,1.296865512,13,13,249.9100412
801,802,Plot718,2021,6082021,91.029,116.88,87.826,99.43275704,0.133065933,0.124338052,0.215276101,0.75142026,54.905,0.035709673,0.020546773,54.86929033,0.244890114,0.261650984,1.283986422,1.299393834,13,14,249.7981532
802,803,Plot719,2021,6082021,90.743,115.85,87.781,98.92929885,0.129626741,0.121528803,0.211317039,0.757712559,53.176,0.038013547,0.023926705,53.13798645,0.239520074,0.255097916,1.276682499,1.290869394,13,15,255.88629
803,804,Plot72,2021,6082021,101.87,120.03,91.785,105.2127749,0.106994224,0.081838666,0.139568843,0.764683829,46.405,0.072008544,0.026998422,46.33299146,0.162588385,0.212863191,1.178266418,1.219887945,33,8,207.4979185
804,805,Plot720,2021,6082021,87.5,113.63,84.843,96.20526934,0.137428898,0.129915975,0.224702675,0.746660213,54.917,0.031016914,0.018009392,54.88598309,0.255519254,0.269873068,1.298628571,1.312032225,13,16,250.0283544
805,806,Plot721,2021,6082021,84.974,110.63,82.892,93.68504192,0.137215195,0.131162962,0.227624388,0.749272349,53.394,0.02992359,0.019457371,53.36407641,0.257889268,0.269430236,1.301927648,1.312726967,13,17,248.0759565
806,807,Plot722,2021,6082021,97.297,122.03,94.182,105.2430144,0.120726273,0.112767694,0.197634744,0.771793821,52.581,0.045248462,0.031338175,52.53575154,0.222703369,0.238108812,1.254201055,1.267864859,13,18,235.9671661
807,808,Plot723,2021,6082021,91.088,117.82,88.774,100.0989497,0.134242434,0.127960633,0.222518188,0.753471397,55.778,0.032595857,0.021713103,55.74540414,0.25179834,0.263809152,1.293474442,1.304605643,13,19,216.1634208
808,809,Plot724,2021,6082021,92.227,118.14,89.515,100.7899042,0.130466818,0.123179966,0.21441929,0.757702726,54.538,0.036607065,0.023946085,54.50139293,0.24267771,0.256670482,1.280969781,1.293764765,13,20,213.7076909
809,810,Plot725,2021,6082021,94.571,119.7,89.868,102.2220157,0.12967424,0.11727672,0.201996736,0.750776942,54.961,0.04175525,0.020106596,54.91924475,0.231371199,0.255363571,1.265715706,1.28739876,13,21,224.5803027
810,811,Plot726,2021,6082021,93.37,119.14,88.96,101.3676117,0.133021088,0.121264882,0.208579522,0.746684573,55.95,0.038405148,0.017925498,55.91159485,0.239015007,0.261689087,1.275998715,1.296723638,13,22,222.4445594
811,812,Plot727,2021,6082021,94.741,121.16,90.673,103.0811907,0.133040628,0.12236627,0.210967196,0.748374051,56.906,0.037437617,0.018860699,56.86856238,0.241122097,0.261677849,1.278854984,1.297681978,13,23,221.5638625
812,813,Plot728,2021,6082021,96.985,124.82,93.303,105.9741673,0.134912986,0.125493113,0.216611415,0.747500401,59.352,0.034778552,0.018419716,59.31722145,0.247094848,0.265176606,1.287003145,1.30369798,13,24,217.4022532
813,814,Plot729,2021,6082021,97.577,124.72,95.45,106.7505688,0.127496514,0.122102413,0.213982199,0.765314304,56.413,0.037412784,0.028041177,56.37558722,0.24061746,0.250971216,1.278170061,1.287585151,13,25,206.8294342
814,815,Plot73,2021,6082021,94.141,114.44,87.066,99.22958201,0.116250942,0.097319507,0.167049335,0.760800419,47.673,0.05870988,0.025207088,47.61429012,0.192812866,0.230124205,1.215623373,1.247664457,33,9,208.8776335
815,816,Plot730,2021,6082021,89.04,118.42,87.017,99.20244669,0.147211048,0.141617661,0.243932815,0.734816754,60.783,0.021176527,0.011558797,60.76182347,0.277666563,0.288237523,1.329964061,1.340181422,13,26,197.4674838
816,817,Plot731,2021,6082021,90.932,119.58,88.97,100.8028867,0.141406284,0.136087254,0.23570453,0.744020739,59.258,0.025793871,0.016622034,59.23220613,0.26722556,0.277323282,1.315048608,1.324635426,13,27,185.4244264
817,818,Plot732,2021,6082021,92.648,120.39,89.854,101.9005157,0.137681262,0.1302209,0.225207819,0.746357671,58.278,0.030760799,0.017846625,58.2472392,0.256099005,0.270348463,1.299434418,1.312752369,13,28,186.8831973
818,819,Plot733,2021,6082021,94.913,122.3,93.901,104.5357441,0.128712963,0.126083614,0.222095173,0.767792314,55.786,0.034001041,0.029447084,55.75199896,0.248221235,0.253244089,1.28854846,1.293156337,13,29,194.8287368
819,820,Plot734,2021,6082021,96.953,123.24,93.01,105.2597452,0.129494573,0.119381633,0.206686428,0.754706264,56.517,0.0398917,0.022266709,56.4771083,0.235408235,0.254919298,1.271131373,1.288828001,13,30,204.720028
820,821,Plot735,2021,6082021,96.73,123.41,94.343,105.6524533,0.127307356,0.121195603,0.212087729,0.764468033,55.747,0.038196023,0.027569694,55.70880398,0.238882411,0.250627081,1.275819291,1.286479043,13,31,215.8144074
821,822,Plot736,2021,6082021,92.784,120.9,93.048,103.0915628,0.130878887,0.13157747,0.233064757,0.769627792,55.968,0.029333751,0.030538711,55.93866625,0.258676567,0.257350502,1.303026384,1.301794114,13,32,218.9527221
822,823,Plot737,2021,6082021,88.089,113.56,83.649,96.00816063,0.138851421,0.126313545,0.215855932,0.736606199,55.382,0.034225967,0.012438222,55.34777403,0.248659696,0.272759547,1.289150745,1.311544989,12,1,218.1314703
823,824,Plot738,2021,6082021,82.92,109.39,78.422,91.27231889,0.151104119,0.137642348,0.232421326,0.716902825,57.438,0.024740334,0.001480431,57.41325967,0.270166284,0.295816895,1.319223348,1.343952899,12,2,236.0566875
824,825,Plot739,2021,6082021,88.885,116.92,85.509,98.12002634,0.145617464,0.13622118,0.233050143,0.73134622,59.446,0.025810637,0.00958622,59.42018936,0.267478965,0.285359841,1.315407549,1.332478696,12,3,248.1662499
825,826,Plot74,2021,6082021,93.176,113.37,85.515,98.06008209,0.118513385,0.097769988,0.166849815,0.754300079,48.049,0.058468608,0.021745457,47.99053139,0.193688514,0.234613181,1.21672963,1.25199401,33,10,209.803467
826,827,Plot740,2021,6082021,86.994,115.09,84.061,96.40179088,0.147357534,0.139031294,0.238055294,0.730393605,59.125,0.023420294,0.009070227,59.10157971,0.272789646,0.288586345,1.322964802,1.338160607,12,4,248.6166402
827,828,Plot741,2021,6082021,94.034,119.69,89.083,101.8231639,0.133167809,0.120042672,0.20583917,0.744281059,56.263,0.03948918,0.016598692,56.22351082,0.236674802,0.26203538,1.272837484,1.295970608,12,5,247.2384238
828,829,Plot742,2021,6082021,98.26,123.38,93.472,105.8531479,0.125493738,0.113336943,0.19599276,0.757594424,55.028,0.045012567,0.02374013,54.98298743,0.223799127,0.247388879,1.25564828,1.276710752,12,6,239.9088867
829,830,Plot743,2021,6082021,93.121,118.63,89.657,101.2965534,0.129707312,0.120466964,0.208929186,0.755770041,54.482,0.038948535,0.022858716,54.44305147,0.237487441,0.255290369,1.273933914,1.290117365,12,7,239.3823831
830,831,Plot744,2021,6082021,91.391,117.59,88.303,99.96189739,0.133741811,0.125365464,0.217098394,0.750939706,55.486,0.034840086,0.020297762,55.45115991,0.24685129,0.262920728,1.286669366,1.301481428,12,8,238.1067959
831,832,Plot745,2021,6082021,95.26,120.06,91.955,103.1901049,0.123802169,0.11517741,0.201029465,0.765908712,52.905,0.043296721,0.028238549,52.86170328,0.227338979,0.244013174,1.260340122,1.275247242,12,9,240.5358246
832,833,Plot746,2021,6082021,92.076,117.07,88.407,99.99862053,0.129411538,0.119505035,0.207008506,0.755163577,53.657,0.039779132,0.022516325,53.61722087,0.23564472,0.254753143,1.271449672,1.288783254,12,10,245.7482038
833,834,Plot747,2021,6082021,86.742,112.03,85.438,95.52407604,0.130930749,0.127221138,0.223128099,0.762635008,51.88,0.033105098,0.026681679,51.8468949,0.250389664,0.25747488,1.291531207,1.298062183,12,11,245.1669103
834,835,Plot748,2021,6082021,87.182,113.16,85.109,96.00248018,0.135543174,0.129668267,0.225438893,0.752112054,54.029,0.031160514,0.020993445,53.99783949,0.25504819,0.266263069,1.297974353,1.30841769,12,12,248.8533
835,836,Plot749,2021,6082021,87.743,112.47,84.341,95.67608414,0.133130491,0.123503469,0.213399268,0.749897751,52.856,0.036443698,0.019705926,52.8195563,0.243295919,0.261806094,1.281811654,1.29880236,12,13,247.2429382
836,837,Plot75,2021,6082021,87.563,110.49,81.77,94.09507952,0.132322008,0.115761943,0.197165536,0.740066974,51.647,0.043235188,0.014251866,51.60376481,0.228462301,0.260635906,1.261834336,1.290925889,33,11,201.8986168
837,838,Plot750,2021,6082021,93.185,118.59,89.199,101.1656956,0.130602244,0.119962224,0.20725917,0.752162914,54.796,0.0394353,0.020894164,54.7565647,0.236520694,0.257046965,1.272629715,1.291291837,12,14,243.5779612
838,839,Plot751,2021,6082021,92.349,116.8,87.892,99.82581741,0.128935992,0.116907085,0.201646091,0.7525,53.359,0.042043354,0.021036827,53.31695665,0.230661656,0.253941229,1.26476735,1.285773394,12,15,251.5688878
839,840,Plot752,2021,6082021,86.038,112.2,82.643,94.55376406,0.14174941,0.131972679,0.226324668,0.736568627,55.719,0.029383262,0.012461505,55.68961674,0.259426974,0.278101636,1.304074944,1.321675379,12,16,250.3691476
840,841,Plot753,2021,6082021,85.222,111.32,82.592,93.94390196,0.140416029,0.132785868,0.229030276,0.741933166,54.826,0.028627111,0.015436314,54.79737289,0.260970285,0.275515551,1.306235479,1.319942008,12,17,244.6810771
841,842,Plot754,2021,6082021,91.588,116.91,89.577,100.1338251,0.126884104,0.121449606,0.212931274,0.766204773,52.655,0.037954206,0.028508932,52.61704579,0.239368525,0.249805151,1.276477268,1.285949434,12,18,240.7834414
842,843,Plot755,2021,6082021,86.88,112.92,84.02,95.49593569,0.138478601,0.13033033,0.224909311,0.744066596,54.94,0.030695511,0.016587978,54.90930449,0.256307031,0.271875812,1.299723757,1.314292178,12,19,234.4466152
843,844,Plot756,2021,6082021,87.481,114.19,85.284,96.54988713,0.138640641,0.132438477,0.229484393,0.746860496,55.615,0.028866547,0.018147793,55.58613345,0.260311109,0.272126984,1.305312011,1.316414663,12,20,226.600835
844,845,Plot757,2021,6082021,91.395,115.74,85.843,98.5187195,0.13271253,0.117532044,0.200713979,0.741688267,54.242,0.041685724,0.015155404,54.20031428,0.231861209,0.26128856,1.266371246,1.293077292,12,21,227.0470202
845,846,Plot758,2021,6082021,92.122,117.35,87.877,99.96641522,0.13190531,0.120436144,0.207475636,0.748845334,54.701,0.039081349,0.019094734,54.66191865,0.237428421,0.259558518,1.273854237,1.294023863,12,22,226.3861454
846,847,Plot759,2021,6082021,93.44,118.45,88.235,100.9073029,0.131935734,0.118032942,0.202256278,0.744913466,55.225,0.041202832,0.016922949,55.18379717,0.232822256,0.259739757,1.26765839,1.292085495,12,23,224.8509905
847,848,Plot76,2021,6082021,89.999,113.17,83.816,96.49247079,0.131261636,0.114047911,0.194138396,0.740620306,52.525,0.044701291,0.014538739,52.48029871,0.22516709,0.258667541,1.257458416,1.287617625,33,12,187.8590054
848,849,Plot760,2021,6082021,91.663,119.22,88.061,100.6151971,0.140413809,0.130674355,0.224365342,0.738642845,58.716,0.030467914,0.013599203,58.68553209,0.2569609,0.275583496,1.300633844,1.318113268,12,24,218.8018644
849,850,Plot761,2021,6082021,94.48,122.21,91.824,103.7519501,0.13492631,0.127970834,0.222078068,0.751362409,58.116,0.032614403,0.02056179,58.0833856,0.251817766,0.265122251,1.29350127,1.305841974,12,25,207.8914366
850,851,Plot762,2021,6082021,88.468,117.45,85.821,98.29603852,0.148124705,0.140745345,0.241321598,0.730702427,60.611,0.021955241,0.009252791,60.58904476,0.276022884,0.289994623,1.32759868,1.341096288,12,26,198.9165651
851,852,Plot763,2021,6082021,85.494,113.51,83.606,95.19052364,0.146218318,0.14078109,0.242777171,0.736551846,57.92,0.021873253,0.012520435,57.89812675,0.27609026,0.286372495,1.327695511,1.337605311,12,27,184.8124567
852,853,Plot764,2021,6082021,91.247,118.81,88.385,100.4220084,0.138975967,0.131216765,0.226535275,0.743918862,57.988,0.029941496,0.016515772,57.9580585,0.257991474,0.272802701,1.302070205,1.315961339,12,28,189.2488101
853,854,Plot765,2021,6082021,88.892,116.73,86.416,98.31141951,0.142261625,0.135384346,0.233528514,0.740306691,58.152,0.026430807,0.014561119,58.12556919,0.265895121,0.278971179,1.313166539,1.325577807,12,29,199.9140706
854,855,Plot766,2021,6082021,93.047,118.13,88.956,100.8722146,0.129719817,0.11877714,0.205226598,0.753034792,54.257,0.040434741,0.021351867,54.21656526,0.234249485,0.255382452,1.269573441,1.288725324,12,30,212.2165296
855,856,Plot767,2021,6082021,94.348,119.93,91.304,102.6664022,0.127394762,0.119386965,0.208027713,0.761310765,54.208,0.039783757,0.025837909,54.16821624,0.235418452,0.250846457,1.271145122,1.285103242,12,31,215.447345
856,857,Plot768,2021,6082021,91.015,118.2,89.612,100.4743429,0.133739542,0.129938102,0.22729363,0.758138748,55.773,0.030857319,0.024284285,55.74214268,0.255561329,0.262807034,1.29868703,1.305422785,12,32,214.03337
857,858,Plot769,2021,6082021,89.277,114.6,85.895,97.4362933,0.133609647,0.124207243,0.214634436,0.74952007,54.028,0.035848184,0.019508441,53.99215182,0.244640312,0.262706234,1.283645284,1.300259415,11,1,224.0554512
858,859,Plot77,2021,6082021,89.675,113.01,84.407,96.50113535,0.129811898,0.115129388,0.197289437,0.746898505,51.938,0.043661962,0.017972636,51.89433804,0.227246672,0.255749522,1.260217452,1.285881749,33,13,180.9808391
859,860,Plot770,2021,6082021,89.865,114.66,85.825,97.61926799,0.132416484,0.121232123,0.208887953,0.748517356,53.63,0.038405373,0.018925435,53.59159463,0.23895231,0.260515896,1.275913871,1.295608003,11,2,248.1829689
860,861,Plot771,2021,6082021,89.189,115.77,85.226,97.67435982,0.140717567,0.129689353,0.222002288,0.736166537,57.125,0.031340696,0.012221169,57.0936593,0.255088291,0.276209044,1.298030026,1.317825444,11,3,251.5332002
861,862,Plot772,2021,6082021,88.696,115.61,85.474,97.53368169,0.140728681,0.131733772,0.226487815,0.739330508,57.05,0.029554835,0.013988543,57.02044517,0.258973375,0.276149567,1.303440967,1.31960113,11,4,243.4332368
862,863,Plot773,2021,6082021,97.711,124.06,93.418,105.9327552,0.129746454,0.118811747,0.205285424,0.75300661,56.991,0.040405598,0.021337039,56.9505944,0.234315838,0.255432757,1.269662576,1.288801735,11,5,243.3684325
863,864,Plot774,2021,6082021,98.46,124.7,94.032,106.593431,0.128782598,0.117583796,0.203209219,0.754065758,56.908,0.041438624,0.021894625,56.86656138,0.231960518,0.253610826,1.266504164,1.286060343,11,6,240.2218338
864,865,Plot775,2021,6082021,94.917,120.42,91.114,102.9756837,0.128397104,0.118432968,0.205300146,0.75663511,54.809,0.040671429,0.023297689,54.76832857,0.233589523,0.252825055,1.268687379,1.286081023,11,7,234.2613294
865,866,Plot776,2021,6082021,88.349,114.76,85.083,96.97855483,0.139192757,0.130033627,0.223772728,0.741399442,56.088,0.030981429,0.015115617,56.05701857,0.255742962,0.273258525,1.298939433,1.31533506,11,8,236.5396294
866,867,Plot777,2021,6082021,91.488,117.48,88.246,99.93157836,0.133172894,0.124382681,0.215304584,0.751157644,55.226,0.035675305,0.020404153,55.1903247,0.244975335,0.261856011,1.284102833,1.299623681,11,9,237.7462911
867,868,Plot778,2021,6082021,90.244,115.56,87.575,98.60269395,0.130339733,0.123010243,0.214126822,0.75783143,53.301,0.036749733,0.024013307,53.26425027,0.242353312,0.256430156,1.280528345,1.293394214,11,10,246.8247102
868,869,Plot779,2021,6082021,90.316,115.71,87.653,98.706353,0.130562863,0.123256288,0.214525272,0.757523118,53.451,0.036544663,0.02384985,53.41445534,0.242823573,0.256853592,1.281168342,1.294000675,11,11,242.9883522
869,870,Plot78,2021,6082021,91.596,114.65,84.817,97.85767421,0.130355695,0.111779138,0.189855801,0.739790667,52.887,0.046671683,0.014064996,52.84032832,0.220799479,0.257045416,1.251692214,1.284155511,33,14,188.1190064
870,871,Plot780,2021,6082021,91.784,117.81,89.603,100.5521363,0.130052973,0.124173402,0.216899601,0.760572108,54.233,0.035720946,0.02551563,54.19727905,0.244575683,0.255847307,1.283557047,1.293877529,11,12,250.1371286
871,872,Plot781,2021,6082021,93.49,119.5,91.343,102.2483476,0.127802696,0.122118409,0.213815384,0.764376569,54.167,0.037412965,0.027536284,54.12958703,0.240648057,0.25156075,1.278211573,1.288138849,11,13,242.5350689
872,873,Plot782,2021,6082021,93.992,120.49,91.084,102.7109719,0.131212798,0.123544167,0.214736057,0.755946552,55.904,0.036322104,0.022998632,55.8676779,0.243373682,0.258099175,1.28191761,1.295403788,11,14,239.3265615
873,874,Plot783,2021,6082021,94.244,118.86,89.703,101.7452036,0.1275248,0.115511675,0.199479745,0.754694599,53.773,0.043201115,0.022206224,53.72979889,0.227981406,0.251253795,1.261194347,1.282105552,11,15,246.4359448
874,875,Plot784,2021,6082021,90.657,117.47,87.83,99.55233372,0.136548895,0.128829993,0.222890014,0.747680259,56.453,0.031929638,0.01855675,56.42107036,0.253453378,0.268215351,1.295763151,1.309505096,11,16,250.3847645
