OID_,FID,X,Y,Extract_GALa2_dry_mass
928,927,-93.537852609999987,44.065376369999996,12897.024902343999202
929,928,-93.537852609999987,44.065337769999999,13037.303466797000510
930,929,-93.537852609999987,44.065299169999989,13298.867919922000510
931,930,-93.537852609999987,44.065260569999992,13488.629394531000798
932,931,-93.537852609999987,44.065221970000003,13353.168212890999712
933,932,-93.537852609999987,44.065183370000000,13148.611816406000798
934,933,-93.537852609999987,44.065144769999989,13076.147949218999202
935,934,-93.537852609999987,44.065106169999993,13152.668457031000798
936,935,-93.537852609999987,44.065067569999997,13223.430664061999778
937,936,-93.537852609999987,44.065028970000000,13290.160888672000510
938,937,-93.537852609999987,44.064990369999990,13301.475830077999490
939,938,-93.537852609999987,44.064951769999986,13391.279052734000288
940,939,-93.537852609999987,44.064913169999997,13522.449707031000798
941,940,-93.537814010000005,44.065646569999991,8795.011474609000288
942,941,-93.537814010000005,44.065607969999988,8144.173950194999634
943,942,-93.537814010000005,44.065569369999992,8409.173217772999124
944,943,-93.537814010000005,44.065530769999995,9609.790771484000288
945,944,-93.537814010000005,44.065492169999999,10013.319580077999490
946,945,-93.537814010000005,44.065453569999981,10784.086181640999712
947,946,-93.537814010000005,44.065414969999992,11999.139160156000798
948,947,-93.537814010000005,44.065376369999996,12664.647949218999202
949,948,-93.537814010000005,44.065337769999999,13041.597167968999202
950,949,-93.537814010000005,44.065299169999989,13358.470947265999712
951,950,-93.537814010000005,44.065260569999992,13427.447265625000000
952,951,-93.537814010000005,44.065221970000003,13227.041503906000798
953,952,-93.537814010000005,44.065183370000000,13099.072265625000000
954,953,-93.537814010000005,44.065144769999989,13066.074462890999712
955,954,-93.537814010000005,44.065106169999993,13072.412597656000798
956,955,-93.537814010000005,44.065067569999997,13062.626464843999202
957,956,-93.537814010000005,44.065028970000000,13097.305175781000798
958,957,-93.537814010000005,44.064990369999990,13131.011230468999202
959,958,-93.537814010000005,44.064951769999986,13214.450683593999202
960,959,-93.537814010000005,44.064913169999997,13323.485595702999490
961,960,-93.537775409999995,44.065646569999991,8952.186035156000798
962,961,-93.537775409999995,44.065607969999988,8146.213623046999601
963,962,-93.537775409999995,44.065569369999992,8413.172363281000798
964,963,-93.537775409999995,44.065530769999995,9378.427001952999490
965,964,-93.537775409999995,44.065492169999999,9726.732910156000798
966,965,-93.537775409999995,44.065453569999981,10350.156738281000798
967,966,-93.537775409999995,44.065414969999992,11380.276855468999202
968,967,-93.537775409999995,44.065376369999996,12112.011230468999202
969,968,-93.537775409999995,44.065337769999999,12531.327148438000222
970,969,-93.537775409999995,44.065299169999989,12836.000976561999778
971,970,-93.537775409999995,44.065260569999992,12969.372314452999490
972,971,-93.537775409999995,44.065221970000003,12980.942138672000510
973,972,-93.537775409999995,44.065183370000000,12959.484375000000000
974,973,-93.537775409999995,44.065144769999989,12920.975585938000222
975,974,-93.537775409999995,44.065106169999993,12833.655761718999202
976,975,-93.537775409999995,44.065067569999997,12750.541748047000510
977,976,-93.537775409999995,44.065028970000000,12779.658203125000000
978,977,-93.537775409999995,44.064990369999990,12895.804931640999712
979,978,-93.537775409999995,44.064951769999986,13050.866210938000222
980,979,-93.537775409999995,44.064913169999997,13179.360595702999490
981,980,-93.537736809999998,44.065646569999991,9209.868408202999490
982,981,-93.537736809999998,44.065607969999988,8330.550659180000366
983,982,-93.537736809999998,44.065569369999992,8969.418212890999712
984,983,-93.537736809999998,44.065530769999995,9867.791503906000798
985,984,-93.537736809999998,44.065492169999999,9753.778808593999202
986,985,-93.537736809999998,44.065453569999981,10127.544677734000288
987,986,-93.537736809999998,44.065414969999992,11046.105712890999712
988,987,-93.537736809999998,44.065376369999996,11440.552490234000288
989,988,-93.537736809999998,44.065337769999999,11597.465576172000510
990,989,-93.537736809999998,44.065299169999989,11936.896972656000798
991,990,-93.537736809999998,44.065260569999992,12387.005371093999202
992,991,-93.537736809999998,44.065221970000003,12752.878662109000288
993,992,-93.537736809999998,44.065183370000000,12841.761230468999202
994,993,-93.537736809999998,44.065144769999989,12730.325439452999490
995,994,-93.537736809999998,44.065106169999993,12477.213134765999712
996,995,-93.537736809999998,44.065067569999997,12301.001708984000288
997,996,-93.537736809999998,44.065028970000000,12353.008056640999712
998,997,-93.537736809999998,44.064990369999990,12566.253417968999202
999,998,-93.537736809999998,44.064951769999986,12819.915283202999490
1000,999,-93.537736809999998,44.064913169999997,13023.604736327999490
1001,1000,-93.537698210000002,44.065646569999991,9459.528808593999202
1002,1001,-93.537698210000002,44.065607969999988,8841.802734375000000
1003,1002,-93.537698210000002,44.065569369999992,9446.510742188000222
1004,1003,-93.537698210000002,44.065530769999995,10338.098388672000510
1005,1004,-93.537698210000002,44.065492169999999,9678.452880859000288
1006,1005,-93.537698210000002,44.065453569999981,10071.788818359000288
1007,1006,-93.537698210000002,44.065414969999992,11262.116699218999202
1008,1007,-93.537698210000002,44.065376369999996,11584.379150390999712
1009,1008,-93.537698210000002,44.065337769999999,11519.512695311999778
1010,1009,-93.537698210000002,44.065299169999989,11669.579589843999202
1011,1010,-93.537698210000002,44.065260569999992,12157.656250000000000
1012,1011,-93.537698210000002,44.065221970000003,12618.348388672000510
1013,1012,-93.537698210000002,44.065183370000000,12705.842285156000798
1014,1013,-93.537698210000002,44.065144769999989,12528.534423827999490
1015,1014,-93.537698210000002,44.065106169999993,12148.697265625000000
1016,1015,-93.537698210000002,44.065067569999997,11927.256347656000798
1017,1016,-93.537698210000002,44.065028970000000,11943.496093750000000
1018,1017,-93.537698210000002,44.064990369999990,12155.728515625000000
1019,1018,-93.537698210000002,44.064951769999986,12485.278320311999778
1020,1019,-93.537698210000002,44.064913169999997,12737.001708984000288
1021,1020,-93.537659609999992,44.065646569999991,9590.783691406000798
1022,1021,-93.537659609999992,44.065607969999988,9025.480957031000798
1023,1022,-93.537659609999992,44.065569369999992,9427.873535156000798
1024,1023,-93.537659609999992,44.065530769999995,9923.223632811999778
1025,1024,-93.537659609999992,44.065492169999999,9355.849121093999202
1026,1025,-93.537659609999992,44.065453569999981,9736.155761718999202
1027,1026,-93.537659609999992,44.065414969999992,10981.958007811999778
1028,1027,-93.537659609999992,44.065376369999996,11355.793457031000798
1029,1028,-93.537659609999992,44.065337769999999,11330.691894531000798
1030,1029,-93.537659609999992,44.065299169999989,11428.670898438000222
1031,1030,-93.537659609999992,44.065260569999992,11854.116210938000222
1032,1031,-93.537659609999992,44.065221970000003,12244.577636718999202
1033,1032,-93.537659609999992,44.065183370000000,12313.218750000000000
1034,1033,-93.537659609999992,44.065144769999989,12113.139160156000798
1035,1034,-93.537659609999992,44.065106169999993,11701.631347656000798
1036,1035,-93.537659609999992,44.065067569999997,11479.808105468999202
1037,1036,-93.537659609999992,44.065028970000000,11479.475585938000222
1038,1037,-93.537659609999992,44.064990369999990,11627.255371093999202
1039,1038,-93.537659609999992,44.064951769999986,11936.388183593999202
1040,1039,-93.537659609999992,44.064913169999997,12194.597167968999202
1041,1040,-93.537621009999995,44.065646569999991,9648.411621093999202
1042,1041,-93.537621009999995,44.065607969999988,9037.252929688000222
1043,1042,-93.537621009999995,44.065569369999992,9246.896484375000000
1044,1043,-93.537621009999995,44.065530769999995,9424.281005859000288
1045,1044,-93.537621009999995,44.065492169999999,8638.279541015999712
1046,1045,-93.537621009999995,44.065453569999981,9367.705566406000798
1047,1046,-93.537621009999995,44.065414969999992,10503.847412109000288
1048,1047,-93.537621009999995,44.065376369999996,10838.362548827999490
1049,1048,-93.537621009999995,44.065337769999999,10778.576660156000798
1050,1049,-93.537621009999995,44.065299169999989,10860.161621093999202
1051,1050,-93.537621009999995,44.065260569999992,11174.615722656000798
1052,1051,-93.537621009999995,44.065221970000003,11490.180175781000798
1053,1052,-93.537621009999995,44.065183370000000,11531.541503906000798
1054,1053,-93.537621009999995,44.065144769999989,11349.521484375000000
1055,1054,-93.537621009999995,44.065106169999993,11070.801269531000798
1056,1055,-93.537621009999995,44.065067569999997,10996.277587890999712
1057,1056,-93.537621009999995,44.065028970000000,11014.002441406000798
1058,1057,-93.537621009999995,44.064990369999990,11021.851074218999202
1059,1058,-93.537621009999995,44.064951769999986,11126.956542968999202
1060,1059,-93.537621009999995,44.064913169999997,11254.655029297000510
1061,1060,-93.537582409999985,44.065646569999991,9579.930419922000510
1062,1061,-93.537582409999985,44.065607969999988,9087.518554688000222
1063,1062,-93.537582409999985,44.065569369999992,9116.181152343999202
1064,1063,-93.537582409999985,44.065530769999995,9157.839843750000000
1065,1064,-93.537582409999985,44.065492169999999,8660.175048827999490
1066,1065,-93.537582409999985,44.065453569999981,9314.696289061999778
1067,1066,-93.537582409999985,44.065414969999992,10356.858154297000510
1068,1067,-93.537582409999985,44.065376369999996,10577.704345702999490
1069,1068,-93.537582409999985,44.065337769999999,10352.229003906000798
1070,1069,-93.537582409999985,44.065299169999989,10279.318115234000288
1071,1070,-93.537582409999985,44.065260569999992,10506.261230468999202
1072,1071,-93.537582409999985,44.065221970000003,10651.019287109000288
1073,1072,-93.537582409999985,44.065183370000000,10620.797363281000798
1074,1073,-93.537582409999985,44.065144769999989,10587.278564452999490
1075,1074,-93.537582409999985,44.065106169999993,10628.063720702999490
1076,1075,-93.537582409999985,44.065067569999997,10679.980224609000288
1077,1076,-93.537582409999985,44.065028970000000,10750.694580077999490
1078,1077,-93.537582409999985,44.064990369999990,10696.615722656000798
1079,1078,-93.537582409999985,44.064951769999986,10595.121582031000798
1080,1079,-93.537582409999985,44.064913169999997,10545.023193359000288
1081,1080,-93.537543809999988,44.065646569999991,9454.024902343999202
1082,1081,-93.537543809999988,44.065607969999988,8991.394287109000288
1083,1082,-93.537543809999988,44.065569369999992,9217.576904297000510
1084,1083,-93.537543809999988,44.065530769999995,9475.773193359000288
1085,1084,-93.537543809999988,44.065492169999999,9113.400634765999712
1086,1085,-93.537543809999988,44.065453569999981,9327.851806640999712
1087,1086,-93.537543809999988,44.065414969999992,10146.054931640999712
1088,1087,-93.537543809999988,44.065376369999996,10330.263427734000288
1089,1088,-93.537543809999988,44.065337769999999,10061.967529297000510
1090,1089,-93.537543809999988,44.065299169999989,10026.872070311999778
1091,1090,-93.537543809999988,44.065260569999992,10298.101318359000288
1092,1091,-93.537543809999988,44.065221970000003,10382.863037109000288
1093,1092,-93.537543809999988,44.065183370000000,10282.996093750000000
1094,1093,-93.537543809999988,44.065144769999989,10216.334716797000510
1095,1094,-93.537543809999988,44.065106169999993,10277.591552734000288
1096,1095,-93.537543809999988,44.065067569999997,10448.221679688000222
1097,1096,-93.537543809999988,44.065028970000000,10583.676513672000510
1098,1097,-93.537543809999988,44.064990369999990,10537.635009765999712
1099,1098,-93.537543809999988,44.064951769999986,10384.513183593999202
1100,1099,-93.537543809999988,44.064913169999997,10413.872558593999202
1101,1100,-93.537505210000006,44.065646569999991,9421.596435547000510
1102,1101,-93.537505210000006,44.065607969999988,8871.557617188000222
1103,1102,-93.537505210000006,44.065569369999992,9204.331054688000222
1104,1103,-93.537505210000006,44.065530769999995,9665.281494140999712
1105,1104,-93.537505210000006,44.065492169999999,9303.087158202999490
1106,1105,-93.537505210000006,44.065453569999981,9314.861083984000288
1107,1106,-93.537505210000006,44.065414969999992,9877.525390625000000
1108,1107,-93.537505210000006,44.065376369999996,10085.113769531000798
1109,1108,-93.537505210000006,44.065337769999999,9898.260498047000510
1110,1109,-93.537505210000006,44.065299169999989,9944.595214843999202
1111,1110,-93.537505210000006,44.065260569999992,10252.734130859000288
1112,1111,-93.537505210000006,44.065221970000003,10297.273437500000000
1113,1112,-93.537505210000006,44.065183370000000,10141.380371093999202
1114,1113,-93.537505210000006,44.065144769999989,10019.595947265999712
1115,1114,-93.537505210000006,44.065106169999993,10046.993896484000288
1116,1115,-93.537505210000006,44.065067569999997,10230.303955077999490
1117,1116,-93.537505210000006,44.065028970000000,10420.430664061999778
1118,1117,-93.537505210000006,44.064990369999990,10339.021240234000288
1119,1118,-93.537505210000006,44.064951769999986,10178.543457031000798
1120,1119,-93.537505210000006,44.064913169999997,10314.886474609000288
1121,1120,-93.537466609999996,44.065646569999991,9390.938964843999202
1122,1121,-93.537466609999996,44.065607969999988,8679.719726561999778
1123,1122,-93.537466609999996,44.065569369999992,8863.395996093999202
1124,1123,-93.537466609999996,44.065530769999995,9560.949462890999712
1125,1124,-93.537466609999996,44.065492169999999,9367.220703125000000
1126,1125,-93.537466609999996,44.065453569999981,9370.119873047000510
1127,1126,-93.537466609999996,44.065414969999992,10093.720947265999712
1128,1127,-93.537466609999996,44.065376369999996,10252.468750000000000
1129,1128,-93.537466609999996,44.065337769999999,10064.354736327999490
1130,1129,-93.537466609999996,44.065299169999989,9965.901367188000222
1131,1130,-93.537466609999996,44.065260569999992,9998.879150390999712
1132,1131,-93.537466609999996,44.065221970000003,10020.256103515999712
1133,1132,-93.537466609999996,44.065183370000000,10044.585937500000000
1134,1133,-93.537466609999996,44.065144769999989,10077.174560547000510
1135,1134,-93.537466609999996,44.065106169999993,10120.454101561999778
1136,1135,-93.537466609999996,44.065067569999997,10266.230957031000798
1137,1136,-93.537466609999996,44.065028970000000,10322.702880859000288
1138,1137,-93.537466609999996,44.064990369999990,10164.409667968999202
1139,1138,-93.537466609999996,44.064951769999986,10038.261718750000000
1140,1139,-93.537466609999996,44.064913169999997,10225.687744140999712
1141,1140,-93.537428009999985,44.065646569999991,9290.394042968999202
1142,1141,-93.537428009999985,44.065607969999988,8418.114990234000288
1143,1142,-93.537428009999985,44.065569369999992,8696.955322265999712
1144,1143,-93.537428009999985,44.065530769999995,9738.524902343999202
1145,1144,-93.537428009999985,44.065492169999999,9808.295166015999712
1146,1145,-93.537428009999985,44.065453569999981,9567.534667968999202
1147,1146,-93.537428009999985,44.065414969999992,10029.022949218999202
1148,1147,-93.537428009999985,44.065376369999996,10272.458984375000000
1149,1148,-93.537428009999985,44.065337769999999,10219.321289061999778
1150,1149,-93.537428009999985,44.065299169999989,10116.877441406000798
1151,1150,-93.537428009999985,44.065260569999992,10021.672607422000510
1152,1151,-93.537428009999985,44.065221970000003,10008.941894531000798
1153,1152,-93.537428009999985,44.065183370000000,10103.569824218999202
1154,1153,-93.537428009999985,44.065144769999989,10189.333251952999490
1155,1154,-93.537428009999985,44.065106169999993,10240.742675781000798
1156,1155,-93.537428009999985,44.065067569999997,10231.180419922000510
1157,1156,-93.537428009999985,44.065028970000000,10154.780517577999490
1158,1157,-93.537428009999985,44.064990369999990,9997.991210938000222
1159,1158,-93.537428009999985,44.064951769999986,9990.073730468999202
1160,1159,-93.537428009999985,44.064913169999997,10264.106445311999778
1161,1160,-93.537389410000003,44.065646569999991,9210.927246093999202
1162,1161,-93.537389410000003,44.065607969999988,8218.985839843999202
1163,1162,-93.537389410000003,44.065569369999992,8745.729492188000222
1164,1163,-93.537389410000003,44.065530769999995,9994.500976561999778
1165,1164,-93.537389410000003,44.065492169999999,10157.254638672000510
1166,1165,-93.537389410000003,44.065453569999981,9657.144775390999712
1167,1166,-93.537389410000003,44.065414969999992,9734.383056640999712
1168,1167,-93.537389410000003,44.065376369999996,10033.077880859000288
1169,1168,-93.537389410000003,44.065337769999999,10176.816650390999712
1170,1169,-93.537389410000003,44.065299169999989,10218.465820311999778
1171,1170,-93.537389410000003,44.065260569999992,10187.671875000000000
1172,1171,-93.537389410000003,44.065221970000003,10198.760498047000510
1173,1172,-93.537389410000003,44.065183370000000,10301.349609375000000
1174,1173,-93.537389410000003,44.065144769999989,10348.045166015999712
1175,1174,-93.537389410000003,44.065106169999993,10262.504638672000510
1176,1175,-93.537389410000003,44.065067569999997,10127.155273438000222
1177,1176,-93.537389410000003,44.065028970000000,10000.412109375000000
1178,1177,-93.537389410000003,44.064990369999990,9926.264404297000510
1179,1178,-93.537389410000003,44.064951769999986,10061.637451172000510
1180,1179,-93.537389410000003,44.064913169999997,10409.763427734000288
1181,1180,-93.537350809999992,44.065646569999991,9169.935546875000000
1182,1181,-93.537350809999992,44.065607969999988,8150.077270507999856
1183,1182,-93.537350809999992,44.065569369999992,8612.531005859000288
1184,1183,-93.537350809999992,44.065530769999995,9826.346191406000798
1185,1184,-93.537350809999992,44.065492169999999,9578.677734375000000
1186,1185,-93.537350809999992,44.065453569999981,9191.970458984000288
1187,1186,-93.537350809999992,44.065414969999992,9624.648437500000000
1188,1187,-93.537350809999992,44.065376369999996,9885.811767577999490
1189,1188,-93.537350809999992,44.065337769999999,10003.627441406000798
1190,1189,-93.537350809999992,44.065299169999989,10006.166503906000798
1191,1190,-93.537350809999992,44.065260569999992,10069.126220702999490
1192,1191,-93.537350809999992,44.065221970000003,10248.396972656000798
1193,1192,-93.537350809999992,44.065183370000000,10406.578125000000000
1194,1193,-93.537350809999992,44.065144769999989,10415.572265625000000
1195,1194,-93.537350809999992,44.065106169999993,10257.813232422000510
1196,1195,-93.537350809999992,44.065067569999997,10015.197753906000798
1197,1196,-93.537350809999992,44.065028970000000,9927.598144531000798
1198,1197,-93.537350809999992,44.064990369999990,10024.779052734000288
1199,1198,-93.537350809999992,44.064951769999986,10193.142578125000000
1200,1199,-93.537350809999992,44.064913169999997,10544.559814452999490
1201,1200,-93.537312210000010,44.065646569999991,9014.587890625000000
1202,1201,-93.537312210000010,44.065607969999988,8054.804077148000033
1203,1202,-93.537312210000010,44.065569369999992,8626.099121093999202
1204,1203,-93.537312210000010,44.065530769999995,9298.278808593999202
1205,1204,-93.537312210000010,44.065492169999999,8856.107666015999712
1206,1205,-93.537312210000010,44.065453569999981,8860.140869140999712
1207,1206,-93.537312210000010,44.065414969999992,9521.004150390999712
1208,1207,-93.537312210000010,44.065376369999996,9877.896972656000798
1209,1208,-93.537312210000010,44.065337769999999,9907.719726561999778
1210,1209,-93.537312210000010,44.065299169999989,9782.976806640999712
1211,1210,-93.537312210000010,44.065260569999992,9832.149169922000510
1212,1211,-93.537312210000010,44.065221970000003,10067.260986327999490
1213,1212,-93.537312210000010,44.065183370000000,10222.393066406000798
1214,1213,-93.537312210000010,44.065144769999989,10211.056152343999202
1215,1214,-93.537312210000010,44.065106169999993,9978.458740234000288
1216,1215,-93.537312210000010,44.065067569999997,9740.708251952999490
1217,1216,-93.537312210000010,44.065028970000000,9760.012451172000510
1218,1217,-93.537312210000010,44.064990369999990,9943.776855468999202
1219,1218,-93.537312210000010,44.064951769999986,10193.551025390999712
1220,1219,-93.537312210000010,44.064913169999997,10557.755859375000000
1221,1220,-93.537273610000000,44.065646569999991,8739.660644531000798
1222,1221,-93.537273610000000,44.065607969999988,7871.060668944999634
1223,1222,-93.537273610000000,44.065569369999992,8349.963134765999712
1224,1223,-93.537273610000000,44.065530769999995,8988.925781250000000
1225,1224,-93.537273610000000,44.065492169999999,8503.809082031000798
1226,1225,-93.537273610000000,44.065453569999981,8747.332763672000510
1227,1226,-93.537273610000000,44.065414969999992,9592.245361327999490
1228,1227,-93.537273610000000,44.065376369999996,10024.274902343999202
1229,1228,-93.537273610000000,44.065337769999999,10022.076416015999712
1230,1229,-93.537273610000000,44.065299169999989,9879.693359375000000
1231,1230,-93.537273610000000,44.065260569999992,9874.501708984000288
1232,1231,-93.537273610000000,44.065221970000003,9989.732910156000798
1233,1232,-93.537273610000000,44.065183370000000,10093.762695311999778
1234,1233,-93.537273610000000,44.065144769999989,10015.883789061999778
1235,1234,-93.537273610000000,44.065106169999993,9822.009765625000000
1236,1235,-93.537273610000000,44.065067569999997,9683.927978515999712
1237,1236,-93.537273610000000,44.065028970000000,9811.013183593999202
1238,1237,-93.537273610000000,44.064990369999990,10054.103027343999202
1239,1238,-93.537273610000000,44.064951769999986,10268.224121093999202
1240,1239,-93.537273610000000,44.064913169999997,10514.442382811999778
1241,1240,-93.537235010000003,44.065646569999991,8487.295898438000222
1242,1241,-93.537235010000003,44.065607969999988,7600.400024413999745
1243,1242,-93.537235010000003,44.065569369999992,7797.698974609000288
1244,1243,-93.537235010000003,44.065530769999995,8606.387939452999490
1245,1244,-93.537235010000003,44.065492169999999,8471.604980468999202
1246,1245,-93.537235010000003,44.065453569999981,8993.894042968999202
1247,1246,-93.537235010000003,44.065414969999992,9767.893066406000798
1248,1247,-93.537235010000003,44.065376369999996,10124.445068359000288
1249,1248,-93.537235010000003,44.065337769999999,10254.653564452999490
1250,1249,-93.537235010000003,44.065299169999989,10302.225097656000798
1251,1250,-93.537235010000003,44.065260569999992,10275.026611327999490
1252,1251,-93.537235010000003,44.065221970000003,10189.119140625000000
1253,1252,-93.537235010000003,44.065183370000000,10162.231933593999202
1254,1253,-93.537235010000003,44.065144769999989,10154.027587890999712
1255,1254,-93.537235010000003,44.065106169999993,10081.277587890999712
1256,1255,-93.537235010000003,44.065067569999997,10056.318847656000798
1257,1256,-93.537235010000003,44.065028970000000,10225.609130859000288
1258,1257,-93.537235010000003,44.064990369999990,10424.385742188000222
1259,1258,-93.537235010000003,44.064951769999986,10543.298583984000288
1260,1259,-93.537235010000003,44.064913169999997,10576.466796875000000
1261,1260,-93.537196410000007,44.065646569999991,8292.267456055000366
1262,1261,-93.537196410000007,44.065607969999988,7420.102416992000144
1263,1262,-93.537196410000007,44.065569369999992,7559.548583984000288
1264,1263,-93.537196410000007,44.065530769999995,8473.906738281000798
1265,1264,-93.537196410000007,44.065492169999999,8584.380371093999202
1266,1265,-93.537196410000007,44.065453569999981,8667.849121093999202
1267,1266,-93.537196410000007,44.065414969999992,9433.275634765999712
1268,1267,-93.537196410000007,44.065376369999996,9853.590820311999778
1269,1268,-93.537196410000007,44.065337769999999,10141.184082031000798
1270,1269,-93.537196410000007,44.065299169999989,10422.569824218999202
1271,1270,-93.537196410000007,44.065260569999992,10466.322021484000288
1272,1271,-93.537196410000007,44.065221970000003,10264.814208984000288
1273,1272,-93.537196410000007,44.065183370000000,10169.687500000000000
1274,1273,-93.537196410000007,44.065144769999989,10214.134521484000288
1275,1274,-93.537196410000007,44.065106169999993,10274.616699218999202
1276,1275,-93.537196410000007,44.065067569999997,10205.635253906000798
1277,1276,-93.537196410000007,44.065028970000000,10256.244873047000510
1278,1277,-93.537196410000007,44.064990369999990,10361.069824218999202
1279,1278,-93.537196410000007,44.064951769999986,10537.157958984000288
1280,1279,-93.537196410000007,44.064913169999997,10728.880371093999202
1281,1280,-93.537157809999997,44.065646569999991,8227.134765625000000
1282,1281,-93.537157809999997,44.065607969999988,7862.565673828000399
1283,1282,-93.537157809999997,44.065569369999992,8119.021240234000288
1284,1283,-93.537157809999997,44.065530769999995,8921.313476561999778
1285,1284,-93.537157809999997,44.065492169999999,9020.845703125000000
1286,1285,-93.537157809999997,44.065453569999981,8490.811523438000222
1287,1286,-93.537157809999997,44.065414969999992,9065.080566406000798
1288,1287,-93.537157809999997,44.065376369999996,9516.002929688000222
1289,1288,-93.537157809999997,44.065337769999999,9902.495605468999202
1290,1289,-93.537157809999997,44.065299169999989,10364.890136718999202
1291,1290,-93.537157809999997,44.065260569999992,10456.827636718999202
1292,1291,-93.537157809999997,44.065221970000003,10157.807617188000222
1293,1292,-93.537157809999997,44.065183370000000,10010.428710938000222
1294,1293,-93.537157809999997,44.065144769999989,10123.904785156000798
1295,1294,-93.537157809999997,44.065106169999993,10242.585937500000000
1296,1295,-93.537157809999997,44.065067569999997,10035.323242188000222
1297,1296,-93.537157809999997,44.065028970000000,9823.093261718999202
1298,1297,-93.537157809999997,44.064990369999990,9841.727050781000798
1299,1298,-93.537157809999997,44.064951769999986,10192.554199218999202
1300,1299,-93.537157809999997,44.064913169999997,10812.139648438000222
1301,1300,-93.537119209999986,44.065646569999991,7747.135009765999712
1302,1301,-93.537119209999986,44.065607969999988,7958.301635742000144
1303,1302,-93.537119209999986,44.065569369999992,8095.799438476999967
1304,1303,-93.537119209999986,44.065530769999995,9342.001953125000000
1305,1304,-93.537119209999986,44.065492169999999,9691.357910156000798
1306,1305,-93.537119209999986,44.065453569999981,8896.173095702999490
1307,1306,-93.537119209999986,44.065414969999992,8723.012695311999778
1308,1307,-93.537119209999986,44.065376369999996,9219.905029297000510
1309,1308,-93.537119209999986,44.065337769999999,9697.748779297000510
1310,1309,-93.537119209999986,44.065299169999989,10219.857421875000000
1311,1310,-93.537119209999986,44.065260569999992,10310.948974609000288
1312,1311,-93.537119209999986,44.065221970000003,9962.574462890999712
1313,1312,-93.537119209999986,44.065183370000000,9780.540527343999202
1314,1313,-93.537119209999986,44.065144769999989,9840.156982422000510
1315,1314,-93.537119209999986,44.065106169999993,9871.692138672000510
1316,1315,-93.537119209999986,44.065067569999997,9518.040771484000288
1317,1316,-93.537119209999986,44.065028970000000,9030.772460938000222
1318,1317,-93.537119209999986,44.064990369999990,9046.368408202999490
1319,1318,-93.537119209999986,44.064951769999986,9842.544677734000288
1320,1319,-93.537119209999986,44.064913169999997,10787.248291015999712
1321,1320,-93.537080609999990,44.065646569999991,6244.245727538999745
1322,1321,-93.537080609999990,44.065607969999988,6732.757568359000288
1323,1322,-93.537080609999990,44.065569369999992,7022.052490234000288
1324,1323,-93.537080609999990,44.065530769999995,8974.483886718999202
1325,1324,-93.537080609999990,44.065492169999999,9942.075927734000288
1326,1325,-93.537080609999990,44.065453569999981,9050.116943359000288
1327,1326,-93.537080609999990,44.065414969999992,8399.239746093999202
1328,1327,-93.537080609999990,44.065376369999996,8787.368408202999490
1329,1328,-93.537080609999990,44.065337769999999,9357.770263672000510
1330,1329,-93.537080609999990,44.065299169999989,9892.947265625000000
1331,1330,-93.537080609999990,44.065260569999992,9951.669189452999490
1332,1331,-93.537080609999990,44.065221970000003,9586.726806640999712
1333,1332,-93.537080609999990,44.065183370000000,9377.201660156000798
1334,1333,-93.537080609999990,44.065144769999989,9400.725097656000798
1335,1334,-93.537080609999990,44.065106169999993,9408.077880859000288
1336,1335,-93.537080609999990,44.065067569999997,9047.365478515999712
1337,1336,-93.537080609999990,44.065028970000000,8737.369384765999712
1338,1337,-93.537080609999990,44.064990369999990,8985.493408202999490
1339,1338,-93.537080609999990,44.064951769999986,10004.002441406000798
1340,1339,-93.537080609999990,44.064913169999997,11068.528564452999490
