OID_,FID,X,Y,Extract_GALa1_crp_fw_v
463,462,-93.538740410000003,44.065569369999992,887.106903075999981
464,463,-93.538740410000003,44.065530769999995,1084.253601074000017
465,464,-93.538740410000003,44.065492169999999,1080.745498657000098
466,465,-93.538740410000003,44.065453569999981,1290.316589354999905
467,466,-93.538740410000003,44.065414969999992,1430.031036376999964
468,467,-93.538740410000003,44.065376369999996,1473.338562012000011
469,468,-93.538740410000003,44.065337769999999,1478.556427001999964
470,469,-93.538740410000003,44.065299169999989,1497.367401123000036
471,470,-93.538740410000003,44.065260569999992,1526.839050292999900
472,471,-93.538740410000003,44.065221970000003,1562.544006348000039
473,472,-93.538740410000003,44.065183370000000,1588.564575195000089
474,473,-93.538740410000003,44.065144769999989,1592.905395508000083
475,474,-93.538740410000003,44.065106169999993,1585.904998778999925
476,475,-93.538740410000003,44.065067569999997,1565.234008788999972
477,476,-93.538740410000003,44.065028970000000,1543.199218750000000
478,477,-93.538740410000003,44.064990369999990,1563.411499023000033
479,478,-93.538740410000003,44.064951769999986,1585.965698241999917
480,479,-93.538740410000003,44.064913169999997,1519.716339111000025
481,480,-93.538701809999992,44.065646569999991,952.294586181999989
482,481,-93.538701809999992,44.065607969999988,941.771331787000008
483,482,-93.538701809999992,44.065569369999992,881.826507568000011
484,483,-93.538701809999992,44.065530769999995,1049.386535645000095
485,484,-93.538701809999992,44.065492169999999,976.720672606999983
486,485,-93.538701809999992,44.065453569999981,1261.052551270000095
487,486,-93.538701809999992,44.065414969999992,1435.451293945000089
488,487,-93.538701809999992,44.065376369999996,1482.031982422000056
489,488,-93.538701809999992,44.065337769999999,1504.296020508000083
490,489,-93.538701809999992,44.065299169999989,1530.805725098000039
491,490,-93.538701809999992,44.065260569999992,1555.144653320000089
492,491,-93.538701809999992,44.065221970000003,1595.866088866999917
493,492,-93.538701809999992,44.065183370000000,1621.136718750000000
494,493,-93.538701809999992,44.065144769999989,1615.150573729999905
495,494,-93.538701809999992,44.065106169999993,1588.095153809000067
496,495,-93.538701809999992,44.065067569999997,1545.165893554999911
497,496,-93.538701809999992,44.065028970000000,1509.020996094000111
498,497,-93.538701809999992,44.064990369999990,1571.097412109000061
499,498,-93.538701809999992,44.064951769999986,1644.868835449000017
500,499,-93.538701809999992,44.064913169999997,1548.502319336000028
501,500,-93.538663210000024,44.065646569999991,954.914199829000040
502,501,-93.538663210000024,44.065607969999988,934.055953979000037
503,502,-93.538663210000024,44.065569369999992,703.690498351999963
504,503,-93.538663210000024,44.065530769999995,948.576080322000053
505,504,-93.538663210000024,44.065492169999999,943.379776000999982
506,505,-93.538663210000024,44.065453569999981,1190.155914307000103
507,506,-93.538663210000024,44.065414969999992,1363.036315917999900
508,507,-93.538663210000024,44.065376369999996,1415.514709473000039
509,508,-93.538663210000024,44.065337769999999,1453.042388915999936
510,509,-93.538663210000024,44.065299169999989,1479.015716552999947
511,510,-93.538663210000024,44.065260569999992,1505.869781494000108
512,511,-93.538663210000024,44.065221970000003,1570.828399658000080
513,512,-93.538663210000024,44.065183370000000,1594.333435059000067
514,513,-93.538663210000024,44.065144769999989,1563.545379638999975
515,514,-93.538663210000024,44.065106169999993,1543.516204834000064
516,515,-93.538663210000024,44.065067569999997,1562.096130371000072
517,516,-93.538663210000024,44.065028970000000,1542.494171142999903
518,517,-93.538663210000024,44.064990369999990,1570.922027587999992
519,518,-93.538663210000024,44.064951769999986,1589.196472167999900
520,519,-93.538663210000024,44.064913169999997,1562.749755859000061
521,520,-93.538624609999985,44.065646569999991,997.981552124000018
522,521,-93.538624609999985,44.065607969999988,964.231750487999989
523,522,-93.538624609999985,44.065569369999992,793.826126099000021
524,523,-93.538624609999985,44.065530769999995,1023.799163818000011
525,524,-93.538624609999985,44.065492169999999,998.892883300999983
526,525,-93.538624609999985,44.065453569999981,1262.488555908000080
527,526,-93.538624609999985,44.065414969999992,1438.858398437999995
528,527,-93.538624609999985,44.065376369999996,1463.364074707000100
529,528,-93.538624609999985,44.065337769999999,1485.313598633000083
530,529,-93.538624609999985,44.065299169999989,1498.811279297000056
531,530,-93.538624609999985,44.065260569999992,1525.427734375000000
532,531,-93.538624609999985,44.065221970000003,1589.153198241999917
533,532,-93.538624609999985,44.065183370000000,1618.490783690999933
534,533,-93.538624609999985,44.065144769999989,1618.109375000000000
535,534,-93.538624609999985,44.065106169999993,1615.628997802999947
536,535,-93.538624609999985,44.065067569999997,1610.213317871000072
537,536,-93.538624609999985,44.065028970000000,1578.122009276999961
538,537,-93.538624609999985,44.064990369999990,1566.080627440999933
539,538,-93.538624609999985,44.064951769999986,1530.504180908000080
540,539,-93.538624609999985,44.064913169999997,1523.426940917999900
541,540,-93.538586009999975,44.065646569999991,1056.308563232000097
542,541,-93.538586009999975,44.065607969999988,1042.638809203999926
543,542,-93.538586009999975,44.065569369999992,930.325836181999989
544,543,-93.538586009999975,44.065530769999995,1098.921173096000075
545,544,-93.538586009999975,44.065492169999999,1051.525024413999972
546,545,-93.538586009999975,44.065453569999981,1382.203552246000072
547,546,-93.538586009999975,44.065414969999992,1563.728515625000000
548,547,-93.538586009999975,44.065376369999996,1553.049499512000011
549,548,-93.538586009999975,44.065337769999999,1557.688293457000100
550,549,-93.538586009999975,44.065299169999989,1557.404266357000097
551,550,-93.538586009999975,44.065260569999992,1586.109802246000072
552,551,-93.538586009999975,44.065221970000003,1615.061859130999892
553,552,-93.538586009999975,44.065183370000000,1640.615478515999939
554,553,-93.538586009999975,44.065144769999989,1702.128295898000033
555,554,-93.538586009999975,44.065106169999993,1714.698638915999936
556,555,-93.538586009999975,44.065067569999997,1639.728851317999897
557,556,-93.538586009999975,44.065028970000000,1597.941497802999947
558,557,-93.538586009999975,44.064990369999990,1563.803009033000080
559,558,-93.538586009999975,44.064951769999986,1489.068969726999967
560,559,-93.538586009999975,44.064913169999997,1465.882385253999928
561,560,-93.538547410000007,44.065646569999991,1080.435882567999897
562,561,-93.538547410000007,44.065607969999988,1096.556579589999956
563,562,-93.538547410000007,44.065569369999992,814.993988037000008
564,563,-93.538547410000007,44.065530769999995,1034.389358521000077
565,564,-93.538547410000007,44.065492169999999,1065.529785155999889
566,565,-93.538547410000007,44.065453569999981,1301.709411621000072
567,566,-93.538547410000007,44.065414969999992,1456.384857177999947
568,567,-93.538547410000007,44.065376369999996,1479.564575195000089
569,568,-93.538547410000007,44.065337769999999,1476.776611327999944
570,569,-93.538547410000007,44.065299169999989,1476.273986815999933
571,570,-93.538547410000007,44.065260569999992,1512.771728515999939
572,571,-93.538547410000007,44.065221970000003,1507.373870850000003
573,572,-93.538547410000007,44.065183370000000,1509.123962401999961
574,573,-93.538547410000007,44.065144769999989,1552.149719237999989
575,574,-93.538547410000007,44.065106169999993,1612.264984130999892
576,575,-93.538547410000007,44.065067569999997,1572.184173584000064
577,576,-93.538547410000007,44.065028970000000,1594.923400878999928
578,577,-93.538547410000007,44.064990369999990,1553.886047362999989
579,578,-93.538547410000007,44.064951769999986,1518.746459961000028
580,579,-93.538547410000007,44.064913169999997,1552.973236084000064
581,580,-93.538508809999996,44.065646569999991,1075.272857665999936
582,581,-93.538508809999996,44.065607969999988,1108.667449950999981
583,582,-93.538508809999996,44.065569369999992,953.138626099000021
584,583,-93.538508809999996,44.065530769999995,1149.817413329999908
585,584,-93.538508809999996,44.065492169999999,1090.047149658000080
586,585,-93.538508809999996,44.065453569999981,1297.116394042999900
587,586,-93.538508809999996,44.065414969999992,1429.647796630999892
588,587,-93.538508809999996,44.065376369999996,1479.813964844000111
589,588,-93.538508809999996,44.065337769999999,1524.922851562000005
590,589,-93.538508809999996,44.065299169999989,1530.424926758000083
591,590,-93.538508809999996,44.065260569999992,1535.174224853999931
592,591,-93.538508809999996,44.065221970000003,1546.430816649999997
593,592,-93.538508809999996,44.065183370000000,1555.548339844000111
594,593,-93.538508809999996,44.065144769999989,1567.653839111000025
595,594,-93.538508809999996,44.065106169999993,1585.245971679999911
596,595,-93.538508809999996,44.065067569999997,1580.037139892999903
597,596,-93.538508809999996,44.065028970000000,1600.689300537000008
598,597,-93.538508809999996,44.064990369999990,1569.165344237999989
599,598,-93.538508809999996,44.064951769999986,1558.582824707000100
600,599,-93.538508809999996,44.064913169999997,1598.743682861000025
601,600,-93.538470209999986,44.065646569999991,1072.300231934000067
602,601,-93.538470209999986,44.065607969999988,1103.413452148000033
603,602,-93.538470209999986,44.065569369999992,991.572265625000000
604,603,-93.538470209999986,44.065530769999995,1174.362457274999997
605,604,-93.538470209999986,44.065492169999999,1045.477844237999989
606,605,-93.538470209999986,44.065453569999981,1339.138000487999989
607,606,-93.538470209999986,44.065414969999992,1472.453979491999917
608,607,-93.538470209999986,44.065376369999996,1515.561248778999925
609,608,-93.538470209999986,44.065337769999999,1590.456207274999997
610,609,-93.538470209999986,44.065299169999989,1605.481842040999936
611,610,-93.538470209999986,44.065260569999992,1594.121612549000019
612,611,-93.538470209999986,44.065221970000003,1618.004821776999961
613,612,-93.538470209999986,44.065183370000000,1633.584655762000011
614,613,-93.538470209999986,44.065144769999989,1625.629943848000039
615,614,-93.538470209999986,44.065106169999993,1597.972076415999936
616,615,-93.538470209999986,44.065067569999997,1592.024627686000031
617,616,-93.538470209999986,44.065028970000000,1604.818267822000053
618,617,-93.538470209999986,44.064990369999990,1583.392669677999947
619,618,-93.538470209999986,44.064951769999986,1583.664947510000047
620,619,-93.538470209999986,44.064913169999997,1592.426208496000072
621,620,-93.538431610000004,44.065646569999991,1088.586730957000100
622,621,-93.538431610000004,44.065607969999988,1123.395111084000064
623,622,-93.538431610000004,44.065569369999992,1024.047241211000028
624,623,-93.538431610000004,44.065530769999995,1129.201568603999931
625,624,-93.538431610000004,44.065492169999999,1034.212997437000013
626,625,-93.538431610000004,44.065453569999981,1307.992095947000053
627,626,-93.538431610000004,44.065414969999992,1531.567291260000047
628,627,-93.538431610000004,44.065376369999996,1507.741516112999989
629,628,-93.538431610000004,44.065337769999999,1534.623962401999961
630,629,-93.538431610000004,44.065299169999989,1590.615234375000000
631,630,-93.538431610000004,44.065260569999992,1606.481384276999961
632,631,-93.538431610000004,44.065221970000003,1586.568328857000097
633,632,-93.538431610000004,44.065183370000000,1560.485717773000033
634,633,-93.538431610000004,44.065144769999989,1561.981506348000039
635,634,-93.538431610000004,44.065106169999993,1527.320495604999905
636,635,-93.538431610000004,44.065067569999997,1501.329376221000075
637,636,-93.538431610000004,44.065028970000000,1531.818298339999956
638,637,-93.538431610000004,44.064990369999990,1579.265563964999956
639,638,-93.538431610000004,44.064951769999986,1568.323303223000039
640,639,-93.538431610000004,44.064913169999997,1494.693634033000080
641,640,-93.538393009999993,44.065646569999991,1143.803497313999969
642,641,-93.538393009999993,44.065607969999988,1171.578857422000056
643,642,-93.538393009999993,44.065569369999992,1067.676300049000019
644,643,-93.538393009999993,44.065530769999995,1180.203308104999905
645,644,-93.538393009999993,44.065492169999999,1046.221939087000010
646,645,-93.538393009999993,44.065453569999981,1354.505187987999989
647,646,-93.538393009999993,44.065414969999992,1606.109832763999975
648,647,-93.538393009999993,44.065376369999996,1594.144165038999972
649,648,-93.538393009999993,44.065337769999999,1569.531738280999889
650,649,-93.538393009999993,44.065299169999989,1558.624786376999964
651,650,-93.538393009999993,44.065260569999992,1552.443450927999947
652,651,-93.538393009999993,44.065221970000003,1529.167358398000033
653,652,-93.538393009999993,44.065183370000000,1510.072692871000072
654,653,-93.538393009999993,44.065144769999989,1513.791992187999995
655,654,-93.538393009999993,44.065106169999993,1554.408508300999983
656,655,-93.538393009999993,44.065067569999997,1590.991210937999995
657,656,-93.538393009999993,44.065028970000000,1564.588409424000019
658,657,-93.538393009999993,44.064990369999990,1566.694091797000056
659,658,-93.538393009999993,44.064951769999986,1576.353607177999947
660,659,-93.538393009999993,44.064913169999997,1538.749755859000061
661,660,-93.538354409999982,44.065646569999991,1160.554931640999939
662,661,-93.538354409999982,44.065607969999988,1178.378631591999920
663,662,-93.538354409999982,44.065569369999992,1014.459106444999975
664,663,-93.538354409999982,44.065530769999995,1130.380615234000061
665,664,-93.538354409999982,44.065492169999999,1024.850845337000010
666,665,-93.538354409999982,44.065453569999981,1362.407775878999928
667,666,-93.538354409999982,44.065414969999992,1597.112609862999989
668,667,-93.538354409999982,44.065376369999996,1592.250518799000019
669,668,-93.538354409999982,44.065337769999999,1559.738922119000108
670,669,-93.538354409999982,44.065299169999989,1513.725280762000011
671,670,-93.538354409999982,44.065260569999992,1502.353698729999905
672,671,-93.538354409999982,44.065221970000003,1488.615966797000056
673,672,-93.538354409999982,44.065183370000000,1479.632629395000095
674,673,-93.538354409999982,44.065144769999989,1490.103637695000089
675,674,-93.538354409999982,44.065106169999993,1555.946716309000067
676,675,-93.538354409999982,44.065067569999997,1605.433044434000067
677,676,-93.538354409999982,44.065028970000000,1549.680175780999889
678,677,-93.538354409999982,44.064990369999990,1510.287078857000097
679,678,-93.538354409999982,44.064951769999986,1527.216217040999936
680,679,-93.538354409999982,44.064913169999997,1538.549102783000080
681,680,-93.538315810000000,44.065646569999991,1161.696838378999928
682,681,-93.538315810000000,44.065607969999988,1167.091186523000033
683,682,-93.538315810000000,44.065569369999992,985.089675903000057
684,683,-93.538315810000000,44.065530769999995,1010.306686400999979
685,684,-93.538315810000000,44.065492169999999,1052.104660034000062
686,685,-93.538315810000000,44.065453569999981,1333.774291991999917
687,686,-93.538315810000000,44.065414969999992,1439.657257079999908
688,687,-93.538315810000000,44.065376369999996,1463.779754638999975
689,688,-93.538315810000000,44.065337769999999,1463.818206787000008
690,689,-93.538315810000000,44.065299169999989,1457.171752929999911
691,690,-93.538315810000000,44.065260569999992,1492.311431885000047
692,691,-93.538315810000000,44.065221970000003,1484.117950438999969
693,692,-93.538315810000000,44.065183370000000,1468.609924315999933
694,693,-93.538315810000000,44.065144769999989,1478.137329101999967
695,694,-93.538315810000000,44.065106169999993,1488.447265625000000
696,695,-93.538315810000000,44.065067569999997,1470.619964600000003
697,696,-93.538315810000000,44.065028970000000,1434.462097167999900
698,697,-93.538315810000000,44.064990369999990,1385.882232665999936
699,698,-93.538315810000000,44.064951769999986,1377.695587158000080
700,699,-93.538315810000000,44.064913169999997,1426.886230469000111
701,700,-93.538277210000004,44.065646569999991,1187.077514648000033
702,701,-93.538277210000004,44.065607969999988,1206.156616211000028
703,702,-93.538277210000004,44.065569369999992,1060.330932616999917
704,703,-93.538277210000004,44.065530769999995,1012.500656127999946
705,704,-93.538277210000004,44.065492169999999,966.068786620999958
706,705,-93.538277210000004,44.065453569999981,1252.117401123000036
707,706,-93.538277210000004,44.065414969999992,1377.372314452999944
708,707,-93.538277210000004,44.065376369999996,1424.443237304999911
709,708,-93.538277210000004,44.065337769999999,1421.096343994000108
710,709,-93.538277210000004,44.065299169999989,1452.004272461000028
711,710,-93.538277210000004,44.065260569999992,1497.193695067999897
712,711,-93.538277210000004,44.065221970000003,1496.516418457000100
713,712,-93.538277210000004,44.065183370000000,1445.077270508000083
714,713,-93.538277210000004,44.065144769999989,1449.383514403999925
715,714,-93.538277210000004,44.065106169999993,1473.237548827999944
716,715,-93.538277210000004,44.065067569999997,1501.827392577999944
717,716,-93.538277210000004,44.065028970000000,1450.383148192999897
718,717,-93.538277210000004,44.064990369999990,1420.615142822000053
719,718,-93.538277210000004,44.064951769999986,1461.016052246000072
720,719,-93.538277210000004,44.064913169999997,1477.525756836000028
721,720,-93.538238610000008,44.065646569999991,1203.502166748000036
722,721,-93.538238610000008,44.065607969999988,1239.196624755999892
723,722,-93.538238610000008,44.065569369999992,1147.259216309000067
724,723,-93.538238610000008,44.065530769999995,1128.038360596000075
725,724,-93.538238610000008,44.065492169999999,997.032180786000026
726,725,-93.538238610000008,44.065453569999981,1285.998107910000044
727,726,-93.538238610000008,44.065414969999992,1429.001098633000083
728,727,-93.538238610000008,44.065376369999996,1457.923095702999944
729,728,-93.538238610000008,44.065337769999999,1452.579772949000017
730,729,-93.538238610000008,44.065299169999989,1486.129028320000089
731,730,-93.538238610000008,44.065260569999992,1525.644226074000017
732,731,-93.538238610000008,44.065221970000003,1537.246429442999897
733,732,-93.538238610000008,44.065183370000000,1500.135803223000039
734,733,-93.538238610000008,44.065144769999989,1476.878784179999911
735,734,-93.538238610000008,44.065106169999993,1474.003936767999903
736,735,-93.538238610000008,44.065067569999997,1497.385375976999967
737,736,-93.538238610000008,44.065028970000000,1484.032409667999900
738,737,-93.538238610000008,44.064990369999990,1491.835113524999997
739,738,-93.538238610000008,44.064951769999986,1529.689971924000019
740,739,-93.538238610000008,44.064913169999997,1535.359313964999956
741,740,-93.538200009999997,44.065646569999991,1212.603454589999956
742,741,-93.538200009999997,44.065607969999988,1214.547912598000039
743,742,-93.538200009999997,44.065569369999992,1014.444305419999978
744,743,-93.538200009999997,44.065530769999995,1088.399505614999953
745,744,-93.538200009999997,44.065492169999999,1070.787414550999983
746,745,-93.538200009999997,44.065453569999981,1399.261291503999928
747,746,-93.538200009999997,44.065414969999992,1520.285095214999956
748,747,-93.538200009999997,44.065376369999996,1514.782653809000067
749,748,-93.538200009999997,44.065337769999999,1500.906066895000095
750,749,-93.538200009999997,44.065299169999989,1533.386901854999905
751,750,-93.538200009999997,44.065260569999992,1559.535278320000089
752,751,-93.538200009999997,44.065221970000003,1587.675354003999928
753,752,-93.538200009999997,44.065183370000000,1577.615722655999889
754,753,-93.538200009999997,44.065144769999989,1526.001281737999989
755,754,-93.538200009999997,44.065106169999993,1484.642272949000017
756,755,-93.538200009999997,44.065067569999997,1471.530883788999972
757,756,-93.538200009999997,44.065028970000000,1507.796936035000044
758,757,-93.538200009999997,44.064990369999990,1548.724487304999911
759,758,-93.538200009999997,44.064951769999986,1563.259887695000089
760,759,-93.538200009999997,44.064913169999997,1571.856506348000039
761,760,-93.538161409999987,44.065646569999991,1203.607177734000061
762,761,-93.538161409999987,44.065607969999988,1228.052246094000111
763,762,-93.538161409999987,44.065569369999992,1281.009155273000033
764,763,-93.538161409999987,44.065530769999995,1238.035095214999956
765,764,-93.538161409999987,44.065492169999999,1119.852661133000083
766,765,-93.538161409999987,44.065453569999981,1366.292785645000095
767,766,-93.538161409999987,44.065414969999992,1498.612823486000025
768,767,-93.538161409999987,44.065376369999996,1504.155700684000067
769,768,-93.538161409999987,44.065337769999999,1457.598358153999925
770,769,-93.538161409999987,44.065299169999989,1474.999633788999972
771,770,-93.538161409999987,44.065260569999992,1498.692138672000056
772,771,-93.538161409999987,44.065221970000003,1480.850952148000033
773,772,-93.538161409999987,44.065183370000000,1470.572326660000044
774,773,-93.538161409999987,44.065144769999989,1492.898468017999903
775,774,-93.538161409999987,44.065106169999993,1524.582366942999897
776,775,-93.538161409999987,44.065067569999997,1514.515136719000111
777,776,-93.538161409999987,44.065028970000000,1501.100189209000064
778,777,-93.538161409999987,44.064990369999990,1501.244476317999897
779,778,-93.538161409999987,44.064951769999986,1488.054351807000103
780,779,-93.538161409999987,44.064913169999997,1505.028961182000103
781,780,-93.538122809999990,44.065646569999991,1176.459686278999925
782,781,-93.538122809999990,44.065607969999988,1251.786956787000008
783,782,-93.538122809999990,44.065569369999992,1293.674316405999889
784,783,-93.538122809999990,44.065530769999995,1149.534698486000025
785,784,-93.538122809999990,44.065492169999999,1057.536071776999961
786,785,-93.538122809999990,44.065453569999981,1358.227508545000092
787,786,-93.538122809999990,44.065414969999992,1479.489166260000047
788,787,-93.538122809999990,44.065376369999996,1500.583526611000025
789,788,-93.538122809999990,44.065337769999999,1405.949218750000000
790,789,-93.538122809999990,44.065299169999989,1406.469329834000064
791,790,-93.538122809999990,44.065260569999992,1420.237731934000067
792,791,-93.538122809999990,44.065221970000003,1329.117645263999975
793,792,-93.538122809999990,44.065183370000000,1317.023803711000028
794,793,-93.538122809999990,44.065144769999989,1452.352172851999967
795,794,-93.538122809999990,44.065106169999993,1565.417541503999928
796,795,-93.538122809999990,44.065067569999997,1563.986572265999939
797,796,-93.538122809999990,44.065028970000000,1523.601501464999956
798,797,-93.538122809999990,44.064990369999990,1497.395385741999917
799,798,-93.538122809999990,44.064951769999986,1429.434539795000092
800,799,-93.538122809999990,44.064913169999997,1453.736114501999964
801,800,-93.538084209999980,44.065646569999991,1143.767272949000017
802,801,-93.538084209999980,44.065607969999988,1232.866119385000047
803,802,-93.538084209999980,44.065569369999992,982.068099975999985
804,803,-93.538084209999980,44.065530769999995,1080.200210571000071
805,804,-93.538084209999980,44.065492169999999,1118.359085083000082
806,805,-93.538084209999980,44.065453569999981,1393.237396239999953
807,806,-93.538084209999980,44.065414969999992,1475.973052978999931
808,807,-93.538084209999980,44.065376369999996,1467.607482910000044
809,808,-93.538084209999980,44.065337769999999,1479.467742920000092
810,809,-93.538084209999980,44.065299169999989,1427.437164307000103
811,810,-93.538084209999980,44.065260569999992,1353.254608153999925
812,811,-93.538084209999980,44.065221970000003,1365.393402100000003
813,812,-93.538084209999980,44.065183370000000,1425.566650390999939
814,813,-93.538084209999980,44.065144769999989,1482.597351074000017
815,814,-93.538084209999980,44.065106169999993,1502.930114746000072
816,815,-93.538084209999980,44.065067569999997,1507.565002440999933
817,816,-93.538084209999980,44.065028970000000,1594.510498047000056
818,817,-93.538084209999980,44.064990369999990,1626.061035155999889
819,818,-93.538084209999980,44.064951769999986,1550.012207030999889
820,819,-93.538084209999980,44.064913169999997,1536.780242920000092
821,820,-93.538045609999983,44.065646569999991,1124.332214354999905
822,821,-93.538045609999983,44.065607969999988,1240.343292236000025
823,822,-93.538045609999983,44.065569369999992,1148.869842528999925
824,823,-93.538045609999983,44.065530769999995,1119.414550780999889
825,824,-93.538045609999983,44.065492169999999,1085.461334228999931
826,825,-93.538045609999983,44.065453569999981,1337.542419434000067
827,826,-93.538045609999983,44.065414969999992,1432.918975829999908
828,827,-93.538045609999983,44.065376369999996,1436.215209961000028
829,828,-93.538045609999983,44.065337769999999,1462.231658936000031
830,829,-93.538045609999983,44.065299169999989,1413.302215575999981
831,830,-93.538045609999983,44.065260569999992,1410.848236084000064
832,831,-93.538045609999983,44.065221970000003,1440.933288574000017
833,832,-93.538045609999983,44.065183370000000,1469.929870604999905
834,833,-93.538045609999983,44.065144769999989,1496.957916260000047
835,834,-93.538045609999983,44.065106169999993,1492.327362061000031
836,835,-93.538045609999983,44.065067569999997,1457.805084228999931
837,836,-93.538045609999983,44.065028970000000,1522.097839354999905
838,837,-93.538045609999983,44.064990369999990,1553.651000976999967
839,838,-93.538045609999983,44.064951769999986,1499.557769774999997
840,839,-93.538045609999983,44.064913169999997,1504.114593505999892
841,840,-93.538007010000001,44.065646569999991,1120.969360351999967
842,841,-93.538007010000001,44.065607969999988,1219.071868896000069
843,842,-93.538007010000001,44.065569369999992,1202.758636475000003
844,843,-93.538007010000001,44.065530769999995,1137.559753417999900
845,844,-93.538007010000001,44.065492169999999,1014.319488524999997
846,845,-93.538007010000001,44.065453569999981,1299.843048096000075
847,846,-93.538007010000001,44.065414969999992,1417.699829101999967
848,847,-93.538007010000001,44.065376369999996,1429.855041503999928
849,848,-93.538007010000001,44.065337769999999,1477.373901366999917
850,849,-93.538007010000001,44.065299169999989,1436.388214111000025
851,850,-93.538007010000001,44.065260569999992,1472.687713623000036
852,851,-93.538007010000001,44.065221970000003,1501.262847899999997
853,852,-93.538007010000001,44.065183370000000,1513.394775390999939
854,853,-93.538007010000001,44.065144769999989,1528.641571045000092
855,854,-93.538007010000001,44.065106169999993,1521.130798339999956
856,855,-93.538007010000001,44.065067569999997,1463.187683104999905
857,856,-93.538007010000001,44.065028970000000,1503.586486815999933
858,857,-93.538007010000001,44.064990369999990,1524.604675292999900
859,858,-93.538007010000001,44.064951769999986,1476.848022461000028
860,859,-93.538007010000001,44.064913169999997,1497.562652587999992
861,860,-93.537968409999991,44.065646569999991,1114.228454589999956
862,861,-93.537968409999991,44.065607969999988,1172.897796630999892
863,862,-93.537968409999991,44.065569369999992,1194.704528809000067
864,863,-93.537968409999991,44.065530769999995,1135.778289795000092
865,864,-93.537968409999991,44.065492169999999,1077.131958008000083
866,865,-93.537968409999991,44.065453569999981,1270.477813721000075
867,866,-93.537968409999991,44.065414969999992,1436.114349364999953
868,867,-93.537968409999991,44.065376369999996,1467.759704589999956
869,868,-93.537968409999991,44.065337769999999,1523.808715820000089
870,869,-93.537968409999991,44.065299169999989,1520.201477050999983
871,870,-93.537968409999991,44.065260569999992,1484.370819091999920
872,871,-93.537968409999991,44.065221970000003,1518.022521973000039
873,872,-93.537968409999991,44.065183370000000,1545.815124512000011
874,873,-93.537968409999991,44.065144769999989,1554.865417479999905
875,874,-93.537968409999991,44.065106169999993,1544.945098876999964
876,875,-93.537968409999991,44.065067569999997,1556.543365478999931
877,876,-93.537968409999991,44.065028970000000,1613.223846436000031
878,877,-93.537968409999991,44.064990369999990,1622.608825684000067
879,878,-93.537968409999991,44.064951769999986,1576.707824707000100
880,879,-93.537968409999991,44.064913169999997,1576.322235107000097
881,880,-93.537929810000009,44.065646569999991,1078.532714844000111
882,881,-93.537929810000009,44.065607969999988,1108.646118163999972
883,882,-93.537929810000009,44.065569369999992,1140.302093505999892
884,883,-93.537929810000009,44.065530769999995,1134.891906737999989
885,884,-93.537929810000009,44.065492169999999,985.671295166000050
886,885,-93.537929810000009,44.065453569999981,1252.536560059000067
887,886,-93.537929810000009,44.065414969999992,1484.111846924000019
888,887,-93.537929810000009,44.065376369999996,1530.386169434000067
889,888,-93.537929810000009,44.065337769999999,1531.767517089999956
890,889,-93.537929810000009,44.065299169999989,1536.467956542999900
891,890,-93.537929810000009,44.065260569999992,1517.721221924000019
892,891,-93.537929810000009,44.065221970000003,1515.296661376999964
893,892,-93.537929810000009,44.065183370000000,1506.364318848000039
894,893,-93.537929810000009,44.065144769999989,1504.008026123000036
895,894,-93.537929810000009,44.065106169999993,1547.399536133000083
896,895,-93.537929810000009,44.065067569999997,1572.251739501999964
897,896,-93.537929810000009,44.065028970000000,1597.256652832000100
898,897,-93.537929810000009,44.064990369999990,1606.312683104999905
899,898,-93.537929810000009,44.064951769999986,1626.159423827999944
900,899,-93.537929810000009,44.064913169999997,1633.659545898000033
901,900,-93.537891209999998,44.065646569999991,1056.707855225000003
902,901,-93.537891209999998,44.065607969999988,1031.764678954999908
903,902,-93.537891209999998,44.065569369999992,1040.502288817999897
904,903,-93.537891209999998,44.065530769999995,1114.247741699000017
905,904,-93.537891209999998,44.065492169999999,960.346527100000003
906,905,-93.537891209999998,44.065453569999981,1239.936065674000019
907,906,-93.537891209999998,44.065414969999992,1472.506225586000028
908,907,-93.537891209999998,44.065376369999996,1529.297515869000108
909,908,-93.537891209999998,44.065337769999999,1507.806701660000044
910,909,-93.537891209999998,44.065299169999989,1531.062194824000017
911,910,-93.537891209999998,44.065260569999992,1562.189544677999947
912,911,-93.537891209999998,44.065221970000003,1544.016143799000019
913,912,-93.537891209999998,44.065183370000000,1504.768188476999967
914,913,-93.537891209999998,44.065144769999989,1498.017547607000097
915,914,-93.537891209999998,44.065106169999993,1558.247711182000103
916,915,-93.537891209999998,44.065067569999997,1574.272003174000019
917,916,-93.537891209999998,44.065028970000000,1579.901824950999981
918,917,-93.537891209999998,44.064990369999990,1584.991851807000103
919,918,-93.537891209999998,44.064951769999986,1617.850067138999975
920,919,-93.537891209999998,44.064913169999997,1640.837585449000017
921,920,-93.537852609999987,44.065646569999991,1041.435974121000072
922,921,-93.537852609999987,44.065607969999988,960.337081908999949
923,922,-93.537852609999987,44.065569369999992,811.568840026999965
924,923,-93.537852609999987,44.065530769999995,1021.451324462999992
925,924,-93.537852609999987,44.065492169999999,1031.959243774000015
926,925,-93.537852609999987,44.065453569999981,1226.889709473000039
927,926,-93.537852609999987,44.065414969999992,1373.405761719000111
928,927,-93.537852609999987,44.065376369999996,1460.182342528999925
