OID_,FID,X,Y,Extract_GALa_Crop_Flw_M
480,479,-93.530552436763514,44.076810660989189,15.897949749000000
481,480,-93.530513436763485,44.078019660989192,26.231811735000001
482,481,-93.530513436763485,44.077980660989198,25.412449094999999
483,482,-93.530513436763485,44.077941660989190,25.858297560000000
484,483,-93.530513436763485,44.077902660989189,26.106577131000002
485,484,-93.530513436763485,44.077863660989195,25.271369298000000
486,485,-93.530513436763485,44.077824660989201,25.040339576000001
487,486,-93.530513436763485,44.077785660989193,25.335767745999998
488,487,-93.530513436763485,44.077746660989192,26.195983463000001
489,488,-93.530513436763485,44.077707660989184,26.484987471000000
490,489,-93.530513436763485,44.077668660989190,27.255001067999999
491,490,-93.530513436763485,44.077629660989189,26.190946366999999
492,491,-93.530513436763485,44.077590660989195,24.414667130000002
493,492,-93.530513436763485,44.077551660989187,24.149984996000001
494,493,-93.530513436763485,44.077512660989193,24.495031781000002
495,494,-93.530513436763485,44.077473660989192,24.149588691000002
496,495,-93.530513436763485,44.077434660989191,23.065836377000000
497,496,-93.530513436763485,44.077395660989190,21.280792871999999
498,497,-93.530513436763485,44.077356660989189,17.529207123999999
499,498,-93.530513436763485,44.077317660989195,16.036632749999999
500,499,-93.530513436763485,44.077278660989194,18.137546857000000
501,500,-93.530513436763485,44.077239660989193,20.514942381000001
502,501,-93.530513436763485,44.077200660989192,22.703354941000001
503,502,-93.530513436763485,44.077161660989191,23.654983944000001
504,503,-93.530513436763485,44.077122660989197,18.948669221999999
505,504,-93.530513436763485,44.077083660989189,16.487002479000001
506,505,-93.530513436763485,44.077044660989195,16.714289347000001
507,506,-93.530513436763485,44.077005660989194,19.786554548000002
508,507,-93.530513436763485,44.076966660989186,20.567154989999999
509,508,-93.530513436763485,44.076927660989192,19.510543822999999
510,509,-93.530513436763485,44.076888660989191,17.528152466000002
511,510,-93.530513436763485,44.076849660989190,13.885639615000001
512,511,-93.530513436763485,44.076810660989189,17.425078922000001
513,512,-93.530474436763512,44.078019660989192,27.051733971000001
514,513,-93.530474436763512,44.077980660989198,25.040145555999999
515,514,-93.530474436763512,44.077941660989190,25.606805483999999
516,515,-93.530474436763512,44.077902660989189,26.367616336000001
517,516,-93.530474436763512,44.077863660989195,24.964879990000000
518,517,-93.530474436763512,44.077824660989201,25.522244452999999
519,518,-93.530474436763512,44.077785660989193,25.256876944999998
520,519,-93.530474436763512,44.077746660989192,25.694166501000002
521,520,-93.530474436763512,44.077707660989184,26.275272369000000
522,521,-93.530474436763512,44.077668660989190,27.699062030000000
523,522,-93.530474436763512,44.077629660989189,26.249143282999999
524,523,-93.530474436763512,44.077590660989195,23.816109021999999
525,524,-93.530474436763512,44.077551660989187,23.621496200999999
526,525,-93.530474436763512,44.077512660989193,24.510357221000000
527,526,-93.530474436763512,44.077473660989192,24.794300397000001
528,527,-93.530474436763512,44.077434660989191,24.125715255999999
529,528,-93.530474436763512,44.077395660989190,22.784168561000001
530,529,-93.530474436763512,44.077356660989189,19.436452866000000
531,530,-93.530474436763512,44.077317660989195,16.921070416999999
532,531,-93.530474436763512,44.077278660989194,17.512819767000000
533,532,-93.530474436763512,44.077239660989193,18.174686114000000
534,533,-93.530474436763512,44.077200660989192,21.614613533000000
535,534,-93.530474436763512,44.077161660989191,23.794118245000000
536,535,-93.530474436763512,44.077122660989197,19.902478217999999
537,536,-93.530474436763512,44.077083660989189,17.104088146999999
538,537,-93.530474436763512,44.077044660989195,15.538966416999999
539,538,-93.530474436763512,44.077005660989194,19.498063723000001
540,539,-93.530474436763512,44.076966660989186,20.623852412000002
541,540,-93.530474436763512,44.076927660989192,19.460172334999999
542,541,-93.530474436763512,44.076888660989191,16.984147231000001
543,542,-93.530474436763512,44.076849660989190,14.179703712000000
544,543,-93.530474436763512,44.076810660989189,18.381315867000001
545,544,-93.530435436763497,44.078019660989192,26.858613756000000
546,545,-93.530435436763497,44.077980660989198,24.023116430000002
547,546,-93.530435436763497,44.077941660989190,25.427122963999999
548,547,-93.530435436763497,44.077902660989189,26.390150706000000
549,548,-93.530435436763497,44.077863660989195,25.111147139000000
550,549,-93.530435436763497,44.077824660989201,26.583841748000001
551,550,-93.530435436763497,44.077785660989193,25.671731949000002
552,551,-93.530435436763497,44.077746660989192,25.519088745000001
553,552,-93.530435436763497,44.077707660989184,25.677897134999998
554,553,-93.530435436763497,44.077668660989190,27.085149977000000
555,554,-93.530435436763497,44.077629660989189,26.129107792999999
556,555,-93.530435436763497,44.077590660989195,23.441150029999999
557,556,-93.530435436763497,44.077551660989187,23.526639937999999
558,557,-93.530435436763497,44.077512660989193,24.952767265999999
559,558,-93.530435436763497,44.077473660989192,25.475196202999999
560,559,-93.530435436763497,44.077434660989191,24.797984229000001
561,560,-93.530435436763497,44.077395660989190,23.684817844000001
562,561,-93.530435436763497,44.077356660989189,20.937166426000001
563,562,-93.530435436763497,44.077317660989195,17.727777057000001
564,563,-93.530435436763497,44.077278660989194,17.726123174000001
565,564,-93.530435436763497,44.077239660989193,17.560730192000001
566,565,-93.530435436763497,44.077200660989192,21.207268397000000
567,566,-93.530435436763497,44.077161660989191,23.439982096000001
568,567,-93.530435436763497,44.077122660989197,20.629398770000002
569,568,-93.530435436763497,44.077083660989189,17.734404882000000
570,569,-93.530435436763497,44.077044660989195,14.925450484000001
571,570,-93.530435436763497,44.077005660989194,19.063816494000001
572,571,-93.530435436763497,44.076966660989186,20.372320598999998
573,572,-93.530435436763497,44.076927660989192,19.380480025000001
574,573,-93.530435436763497,44.076888660989191,16.619659742000000
575,574,-93.530435436763497,44.076849660989190,14.385857900000000
576,575,-93.530435436763497,44.076810660989189,18.705712000999998
577,576,-93.530396436763510,44.078019660989192,23.300190396000001
578,577,-93.530396436763510,44.077980660989198,21.441312153999998
579,578,-93.530396436763510,44.077941660989190,26.150099860000001
580,579,-93.530396436763510,44.077902660989189,27.116652170999998
581,580,-93.530396436763510,44.077863660989195,25.610193676000002
582,581,-93.530396436763510,44.077824660989201,26.938905716000001
583,582,-93.530396436763510,44.077785660989193,26.142995834000001
584,583,-93.530396436763510,44.077746660989192,25.699165768000000
585,584,-93.530396436763510,44.077707660989184,25.247768614000002
586,585,-93.530396436763510,44.077668660989190,25.958115048000000
587,586,-93.530396436763510,44.077629660989189,26.057183584000001
588,587,-93.530396436763510,44.077590660989195,23.609430313000001
589,588,-93.530396436763510,44.077551660989187,24.193028131999998
590,589,-93.530396436763510,44.077512660989193,25.812351227000001
591,590,-93.530396436763510,44.077473660989192,26.188972261000000
592,591,-93.530396436763510,44.077434660989191,25.297228282999999
593,592,-93.530396436763510,44.077395660989190,24.184162988000001
594,593,-93.530396436763510,44.077356660989189,21.928111393999998
595,594,-93.530396436763510,44.077317660989195,17.905311795999999
596,595,-93.530396436763510,44.077278660989194,18.380079268999999
597,596,-93.530396436763510,44.077239660989193,18.222590975999999
598,597,-93.530396436763510,44.077200660989192,21.315014945000001
599,598,-93.530396436763510,44.077161660989191,23.138670603000001
600,599,-93.530396436763510,44.077122660989197,21.183102502000001
601,600,-93.530396436763510,44.077083660989189,17.851533042000000
602,601,-93.530396436763510,44.077044660989195,15.355625947000000
603,602,-93.530396436763510,44.077005660989194,18.984132766999998
604,603,-93.530396436763510,44.076966660989186,20.050898021999998
605,604,-93.530396436763510,44.076927660989192,19.291749318000001
606,605,-93.530396436763510,44.076888660989191,16.979610018999999
607,606,-93.530396436763510,44.076849660989190,15.102010938999999
608,607,-93.530396436763510,44.076810660989189,18.991254383000001
609,608,-93.530357436763495,44.078019660989192,15.727757348000001
610,609,-93.530357436763495,44.077980660989198,17.493046867000000
611,610,-93.530357436763495,44.077941660989190,26.968883090999999
612,611,-93.530357436763495,44.077902660989189,28.464069366000000
613,612,-93.530357436763495,44.077863660989195,26.343474281999999
614,613,-93.530357436763495,44.077824660989201,26.548042933000001
615,614,-93.530357436763495,44.077785660989193,26.629302025000001
616,615,-93.530357436763495,44.077746660989192,26.161257849999998
617,616,-93.530357436763495,44.077707660989184,24.975934981999998
618,617,-93.530357436763495,44.077668660989190,25.169904073000001
619,618,-93.530357436763495,44.077629660989189,25.633605109000001
620,619,-93.530357436763495,44.077590660989195,23.889210807000001
621,620,-93.530357436763495,44.077551660989187,25.111788432000001
622,621,-93.530357436763495,44.077512660989193,26.580789566000000
623,622,-93.530357436763495,44.077473660989192,26.875459671000002
624,623,-93.530357436763495,44.077434660989191,25.721023135999999
625,624,-93.530357436763495,44.077395660989190,24.553141276000002
626,625,-93.530357436763495,44.077356660989189,23.343392477999998
627,626,-93.530357436763495,44.077317660989195,17.701868905000001
628,627,-93.530357436763495,44.077278660989194,18.790998776999999
629,628,-93.530357436763495,44.077239660989193,19.316735586000000
630,629,-93.530357436763495,44.077200660989192,21.902194341000001
631,630,-93.530357436763495,44.077161660989191,23.370960235999998
632,631,-93.530357436763495,44.077122660989197,21.545573341000001
633,632,-93.530357436763495,44.077083660989189,18.203991783999999
634,633,-93.530357436763495,44.077044660989195,16.979354223000001
635,634,-93.530357436763495,44.077005660989194,19.837667676999999
636,635,-93.530357436763495,44.076966660989186,19.632476383000000
637,636,-93.530357436763495,44.076927660989192,18.960580190000002
638,637,-93.530357436763495,44.076888660989191,18.088346056999999
639,638,-93.530357436763495,44.076849660989190,16.948015530999999
640,639,-93.530357436763495,44.076810660989189,19.980476590999999
641,640,-93.530318436763523,44.078019660989192,12.772116343000000
642,641,-93.530318436763523,44.077980660989198,11.836704572000000
643,642,-93.530318436763523,44.077941660989190,24.573149786999998
644,643,-93.530318436763523,44.077902660989189,29.047780355000000
645,644,-93.530318436763523,44.077863660989195,26.004929437000001
646,645,-93.530318436763523,44.077824660989201,25.757700390000000
647,646,-93.530318436763523,44.077785660989193,26.424452464000002
648,647,-93.530318436763523,44.077746660989192,26.224288517000002
649,648,-93.530318436763523,44.077707660989184,24.600166744999999
650,649,-93.530318436763523,44.077668660989190,24.596140967000000
651,650,-93.530318436763523,44.077629660989189,24.994734657999999
652,651,-93.530318436763523,44.077590660989195,24.120080311999999
653,652,-93.530318436763523,44.077551660989187,25.694216092000001
654,653,-93.530318436763523,44.077512660989193,26.703995810999999
655,654,-93.530318436763523,44.077473660989192,27.162158118000001
656,655,-93.530318436763523,44.077434660989191,26.237773471000001
657,656,-93.530318436763523,44.077395660989190,25.039528316999998
658,657,-93.530318436763523,44.077356660989189,24.458925459000000
659,658,-93.530318436763523,44.077317660989195,18.394172245000000
660,659,-93.530318436763523,44.077278660989194,19.614166577999999
661,660,-93.530318436763523,44.077239660989193,19.908407846999999
662,661,-93.530318436763523,44.077200660989192,22.049494636999999
663,662,-93.530318436763523,44.077161660989191,23.195783827000000
664,663,-93.530318436763523,44.077122660989197,22.208685344999999
665,664,-93.530318436763523,44.077083660989189,19.397158729000001
666,665,-93.530318436763523,44.077044660989195,19.297274906999998
667,666,-93.530318436763523,44.077005660989194,20.650378544999999
668,667,-93.530318436763523,44.076966660989186,19.131525040000000
669,668,-93.530318436763523,44.076927660989192,18.622762044000002
670,669,-93.530318436763523,44.076888660989191,19.291214836999998
671,670,-93.530318436763523,44.076849660989190,19.071438895000000
672,671,-93.530318436763523,44.076810660989189,21.766281339999999
673,672,-93.530279436763493,44.078019660989192,17.329272375999999
674,673,-93.530279436763493,44.077980660989198,13.318020662000000
675,674,-93.530279436763493,44.077941660989190,21.081157684000001
676,675,-93.530279436763493,44.077902660989189,28.746212852999999
677,676,-93.530279436763493,44.077863660989195,25.260626686999998
678,677,-93.530279436763493,44.077824660989201,25.564463932999999
679,678,-93.530279436763493,44.077785660989193,25.749420801999999
680,679,-93.530279436763493,44.077746660989192,25.717574437000000
681,680,-93.530279436763493,44.077707660989184,24.219800525000000
682,681,-93.530279436763493,44.077668660989190,24.915955438000001
683,682,-93.530279436763493,44.077629660989189,25.543273502000002
684,683,-93.530279436763493,44.077590660989195,24.445883220999999
685,684,-93.530279436763493,44.077551660989187,25.678300858000000
686,685,-93.530279436763493,44.077512660989193,26.303133646999999
687,686,-93.530279436763493,44.077473660989192,26.781286452000000
688,687,-93.530279436763493,44.077434660989191,26.092100990999999
689,688,-93.530279436763493,44.077395660989190,24.646365907000000
690,689,-93.530279436763493,44.077356660989189,24.419511794999998
691,690,-93.530279436763493,44.077317660989195,19.830333710000001
692,691,-93.530279436763493,44.077278660989194,21.007506053000000
693,692,-93.530279436763493,44.077239660989193,21.688287099000000
694,693,-93.530279436763493,44.077200660989192,22.748110664999999
695,694,-93.530279436763493,44.077161660989191,23.146573173000000
696,695,-93.530279436763493,44.077122660989197,22.437094371000001
697,696,-93.530279436763493,44.077083660989189,20.633069780000000
698,697,-93.530279436763493,44.077044660989195,20.915000280000001
699,698,-93.530279436763493,44.077005660989194,20.708089827999999
700,699,-93.530279436763493,44.076966660989186,18.462019178999999
701,700,-93.530279436763493,44.076927660989192,18.571346495000000
702,701,-93.530279436763493,44.076888660989191,20.093287574000001
703,702,-93.530279436763493,44.076849660989190,20.177219179000002
704,703,-93.530279436763493,44.076810660989189,23.012439304000001
705,704,-93.530240436763506,44.078019660989192,20.019043816000000
706,705,-93.530240436763506,44.077980660989198,16.743976169000000
707,706,-93.530240436763506,44.077941660989190,21.698384496999999
708,707,-93.530240436763506,44.077902660989189,27.800888485000002
709,708,-93.530240436763506,44.077863660989195,25.695760091000000
710,709,-93.530240436763506,44.077824660989201,26.394971212000002
711,710,-93.530240436763506,44.077785660989193,25.011826197000001
712,711,-93.530240436763506,44.077746660989192,25.300068749000001
713,712,-93.530240436763506,44.077707660989184,24.840804206000001
714,713,-93.530240436763506,44.077668660989190,25.848127153000000
715,714,-93.530240436763506,44.077629660989189,26.409715651999999
716,715,-93.530240436763506,44.077590660989195,24.775084812999999
717,716,-93.530240436763506,44.077551660989187,24.674014726999999
718,717,-93.530240436763506,44.077512660989193,25.362961875000000
719,718,-93.530240436763506,44.077473660989192,26.571723089999999
720,719,-93.530240436763506,44.077434660989191,25.879221386000001
721,720,-93.530240436763506,44.077395660989190,24.074110031000000
722,721,-93.530240436763506,44.077356660989189,24.036514281999999
723,722,-93.530240436763506,44.077317660989195,22.246064080000000
724,723,-93.530240436763506,44.077278660989194,22.615188917000001
725,724,-93.530240436763506,44.077239660989193,23.227548174999999
726,725,-93.530240436763506,44.077200660989192,23.431986067000000
727,726,-93.530240436763506,44.077161660989191,23.561616262000001
728,727,-93.530240436763506,44.077122660989197,22.536954880000000
729,728,-93.530240436763506,44.077083660989189,20.973136478000001
730,729,-93.530240436763506,44.077044660989195,20.714878400000000
731,730,-93.530240436763506,44.077005660989194,19.956734551000000
732,731,-93.530240436763506,44.076966660989186,17.845235401000000
733,732,-93.530240436763506,44.076927660989192,18.431358124999999
734,733,-93.530240436763506,44.076888660989191,20.118721008000001
735,734,-93.530240436763506,44.076849660989190,19.926116308000001
736,735,-93.530240436763506,44.076810660989189,22.665251626000000
737,736,-93.530201436763519,44.078019660989192,17.772860845000000
738,737,-93.530201436763519,44.077980660989198,17.197767893000002
739,738,-93.530201436763519,44.077941660989190,21.541843413999999
740,739,-93.530201436763519,44.077902660989189,26.741511344999999
741,740,-93.530201436763519,44.077863660989195,25.507470448999999
742,741,-93.530201436763519,44.077824660989201,26.570405959999999
743,742,-93.530201436763519,44.077785660989193,24.325447559000001
744,743,-93.530201436763519,44.077746660989192,24.950302124000000
745,744,-93.530201436763519,44.077707660989184,25.883692106000002
746,745,-93.530201436763519,44.077668660989190,25.897962251999999
747,746,-93.530201436763519,44.077629660989189,26.284820557000000
748,747,-93.530201436763519,44.077590660989195,25.231704394000001
749,748,-93.530201436763519,44.077551660989187,24.476525306999999
750,749,-93.530201436763519,44.077512660989193,24.956652958999999
751,750,-93.530201436763519,44.077473660989192,26.135528881999999
752,751,-93.530201436763519,44.077434660989191,25.808298110999999
753,752,-93.530201436763519,44.077395660989190,24.246932665999999
754,753,-93.530201436763519,44.077356660989189,23.935989062000001
755,754,-93.530201436763519,44.077317660989195,24.220061302000001
756,755,-93.530201436763519,44.077278660989194,24.148269175999999
757,756,-93.530201436763519,44.077239660989193,23.238538741999999
758,757,-93.530201436763519,44.077200660989192,23.511167208000000
759,758,-93.530201436763519,44.077161660989191,23.712903341000001
760,759,-93.530201436763519,44.077122660989197,22.989995320999999
761,760,-93.530201436763519,44.077083660989189,20.921154340000001
762,761,-93.530201436763519,44.077044660989195,20.874008179000000
763,762,-93.530201436763519,44.077005660989194,20.039734840000001
764,763,-93.530201436763519,44.076966660989186,18.095617294000000
765,764,-93.530201436763519,44.076927660989192,18.585237185000000
766,765,-93.530201436763519,44.076888660989191,21.248653730000001
767,766,-93.530201436763519,44.076849660989190,20.072266579000001
768,767,-93.530201436763519,44.076810660989189,21.578525225000000
769,768,-93.530162436763504,44.078019660989192,22.882730695999999
770,769,-93.530162436763504,44.077980660989198,19.607944065000002
771,770,-93.530162436763504,44.077941660989190,21.678678407000000
772,771,-93.530162436763504,44.077902660989189,25.967644796999998
773,772,-93.530162436763504,44.077863660989195,25.333839205000000
774,773,-93.530162436763504,44.077824660989201,26.650946299000001
775,774,-93.530162436763504,44.077785660989193,24.328215599000000
776,775,-93.530162436763504,44.077746660989192,24.472831937999999
777,776,-93.530162436763504,44.077707660989184,26.144269306999998
778,777,-93.530162436763504,44.077668660989190,25.412121879000001
779,778,-93.530162436763504,44.077629660989189,25.742990282000001
780,779,-93.530162436763504,44.077590660989195,25.189515856000000
781,780,-93.530162436763504,44.077551660989187,24.182190258999999
782,781,-93.530162436763504,44.077512660989193,24.358796649999999
783,782,-93.530162436763504,44.077473660989192,25.468680276000001
784,783,-93.530162436763504,44.077434660989191,25.710001204000001
785,784,-93.530162436763504,44.077395660989190,24.318904452999998
786,785,-93.530162436763504,44.077356660989189,23.311719259000000
787,786,-93.530162436763504,44.077317660989195,24.966904958000001
788,787,-93.530162436763504,44.077278660989194,25.232224147000000
789,788,-93.530162436763504,44.077239660989193,22.760990991000000
790,789,-93.530162436763504,44.077200660989192,22.899690627999998
791,790,-93.530162436763504,44.077161660989191,23.476619508999999
792,791,-93.530162436763504,44.077122660989197,23.501771291000001
793,792,-93.530162436763504,44.077083660989189,21.037858538999998
794,793,-93.530162436763504,44.077044660989195,21.904156685000000
795,794,-93.530162436763504,44.077005660989194,20.972843170000001
796,795,-93.530162436763504,44.076966660989186,19.003170861000001
797,796,-93.530162436763504,44.076927660989192,19.237418281000000
798,797,-93.530162436763504,44.076888660989191,22.820062425000000
799,798,-93.530162436763504,44.076849660989190,20.406528048999999
800,799,-93.530162436763504,44.076810660989189,20.126138475000001
801,800,-93.530123436763532,44.078019660989192,21.258166843000001
802,801,-93.530123436763532,44.077980660989198,19.461339315000000
803,802,-93.530123436763532,44.077941660989190,21.581093469999999
804,803,-93.530123436763532,44.077902660989189,24.975121816000001
805,804,-93.530123436763532,44.077863660989195,25.357884512999998
806,805,-93.530123436763532,44.077824660989201,26.541051865000000
807,806,-93.530123436763532,44.077785660989193,24.834381421000000
808,807,-93.530123436763532,44.077746660989192,24.238081825999998
809,808,-93.530123436763532,44.077707660989184,25.564373864000000
810,809,-93.530123436763532,44.077668660989190,25.126551734000000
811,810,-93.530123436763532,44.077629660989189,25.680482651999998
812,811,-93.530123436763532,44.077590660989195,24.789605882000000
813,812,-93.530123436763532,44.077551660989187,23.703229904000001
814,813,-93.530123436763532,44.077512660989193,23.519131978000001
815,814,-93.530123436763532,44.077473660989192,24.785302267999999
816,815,-93.530123436763532,44.077434660989191,25.722419950999999
817,816,-93.530123436763532,44.077395660989190,24.565069833999999
818,817,-93.530123436763532,44.077356660989189,22.964823405000001
819,818,-93.530123436763532,44.077317660989195,24.458308962000000
820,819,-93.530123436763532,44.077278660989194,25.515729904000001
821,820,-93.530123436763532,44.077239660989193,22.869780645999999
822,821,-93.530123436763532,44.077200660989192,22.542562909000001
823,822,-93.530123436763532,44.077161660989191,22.633631812000001
824,823,-93.530123436763532,44.077122660989197,23.309771432000002
825,824,-93.530123436763532,44.077083660989189,21.453424242000001
826,825,-93.530123436763532,44.077044660989195,22.972667376000000
827,826,-93.530123436763532,44.077005660989194,21.974067263999999
828,827,-93.530123436763532,44.076966660989186,20.231593874000001
829,828,-93.530123436763532,44.076927660989192,20.170348909000001
830,829,-93.530123436763532,44.076888660989191,22.824709786000000
831,830,-93.530123436763532,44.076849660989190,19.997348150000001
832,831,-93.530123436763532,44.076810660989189,18.928086599000000
833,832,-93.530084436763502,44.078019660989192,17.720480495000000
834,833,-93.530084436763502,44.077980660989198,17.415468640000000
835,834,-93.530084436763502,44.077941660989190,21.142235862000000
836,835,-93.530084436763502,44.077902660989189,23.289510303000000
837,836,-93.530084436763502,44.077863660989195,24.419309192000000
838,837,-93.530084436763502,44.077824660989201,25.686161253000002
839,838,-93.530084436763502,44.077785660989193,24.990629196000000
840,839,-93.530084436763502,44.077746660989192,24.252017551000002
841,840,-93.530084436763502,44.077707660989184,24.405102200000002
842,841,-93.530084436763502,44.077668660989190,24.909774144000000
843,842,-93.530084436763502,44.077629660989189,24.757859547999999
844,843,-93.530084436763502,44.077590660989195,24.204470104999999
845,844,-93.530084436763502,44.077551660989187,23.830984116000000
846,845,-93.530084436763502,44.077512660989193,23.012183930999999
847,846,-93.530084436763502,44.077473660989192,24.477799522000002
848,847,-93.530084436763502,44.077434660989191,26.029852125000001
849,848,-93.530084436763502,44.077395660989190,24.914636187999999
850,849,-93.530084436763502,44.077356660989189,23.224971559000000
851,850,-93.530084436763502,44.077317660989195,23.641040801999999
852,851,-93.530084436763502,44.077278660989194,25.163068136000000
853,852,-93.530084436763502,44.077239660989193,22.480244107000001
854,853,-93.530084436763502,44.077200660989192,22.342672984000000
855,854,-93.530084436763502,44.077161660989191,21.280766592999999
856,855,-93.530084436763502,44.077122660989197,21.779644860000001
857,856,-93.530084436763502,44.077083660989189,21.768309699000000
858,857,-93.530084436763502,44.077044660989195,23.690380414000000
859,858,-93.530084436763502,44.077005660989194,22.150475184000001
860,859,-93.530084436763502,44.076966660989186,22.050275166999999
861,860,-93.530084436763502,44.076927660989192,21.249598609000000
862,861,-93.530084436763502,44.076888660989191,21.266916063000000
863,862,-93.530084436763502,44.076849660989190,19.106192059000001
864,863,-93.530084436763502,44.076810660989189,18.521421009000001
865,864,-93.530045436763515,44.078019660989192,18.677360747000002
866,865,-93.530045436763515,44.077980660989198,15.838225153000000
867,866,-93.530045436763515,44.077941660989190,19.438639641000002
868,867,-93.530045436763515,44.077902660989189,21.218616485999998
869,868,-93.530045436763515,44.077863660989195,23.418405957000001
870,869,-93.530045436763515,44.077824660989201,24.106078254000000
871,870,-93.530045436763515,44.077785660989193,24.687068939000000
872,871,-93.530045436763515,44.077746660989192,23.738798565000000
873,872,-93.530045436763515,44.077707660989184,23.583520464999999
874,873,-93.530045436763515,44.077668660989190,24.216309864999999
875,874,-93.530045436763515,44.077629660989189,25.156984117000000
876,875,-93.530045436763515,44.077590660989195,24.460566838999998
877,876,-93.530045436763515,44.077551660989187,23.583240191000002
878,877,-93.530045436763515,44.077512660989193,22.164111879000000
879,878,-93.530045436763515,44.077473660989192,24.845620897000000
880,879,-93.530045436763515,44.077434660989191,26.653876410999999
881,880,-93.530045436763515,44.077395660989190,24.143251206999999
882,881,-93.530045436763515,44.077356660989189,22.354120466000001
883,882,-93.530045436763515,44.077317660989195,23.534778594999999
884,883,-93.530045436763515,44.077278660989194,25.112346013000000
885,884,-93.530045436763515,44.077239660989193,21.327358034000000
886,885,-93.530045436763515,44.077200660989192,21.318197038000001
887,886,-93.530045436763515,44.077161660989191,19.731134415000000
888,887,-93.530045436763515,44.077122660989197,20.518240611000000
889,888,-93.530045436763515,44.077083660989189,21.741221958000001
890,889,-93.530045436763515,44.077044660989195,23.610994975000001
891,890,-93.530045436763515,44.077005660989194,21.949455897000000
892,891,-93.530045436763515,44.076966660989186,22.747954898000000
893,892,-93.530045436763515,44.076927660989192,21.256677203999999
894,893,-93.530045436763515,44.076888660989191,19.819427489999999
895,894,-93.530045436763515,44.076849660989190,17.782458411000000
896,895,-93.530045436763515,44.076810660989189,16.556620173999999
897,896,-93.530006436763500,44.078019660989192,18.868215561000000
898,897,-93.530006436763500,44.077980660989198,13.932572417999999
899,898,-93.530006436763500,44.077941660989190,16.576603994999999
900,899,-93.530006436763500,44.077902660989189,19.999861399000000
901,900,-93.530006436763500,44.077863660989195,23.847802479999999
902,901,-93.530006436763500,44.077824660989201,22.276354472000001
903,902,-93.530006436763500,44.077785660989193,24.497183482000001
904,903,-93.530006436763500,44.077746660989192,22.619627423000001
905,904,-93.530006436763500,44.077707660989184,23.402634938999999
906,905,-93.530006436763500,44.077668660989190,22.936582989000001
907,906,-93.530006436763500,44.077629660989189,24.265632628999999
908,907,-93.530006436763500,44.077590660989195,23.645906235999998
909,908,-93.530006436763500,44.077551660989187,22.674265861999999
910,909,-93.530006436763500,44.077512660989193,21.071848762999998
911,910,-93.530006436763500,44.077473660989192,24.311054018000000
912,911,-93.530006436763500,44.077434660989191,25.604660882000001
913,912,-93.530006436763500,44.077395660989190,21.485294130000000
914,913,-93.530006436763500,44.077356660989189,21.068238575999999
915,914,-93.530006436763500,44.077317660989195,22.889032576000002
916,915,-93.530006436763500,44.077278660989194,24.648422877000002
917,916,-93.530006436763500,44.077239660989193,20.106306711999999
918,917,-93.530006436763500,44.077200660989192,19.579592174999998
919,918,-93.530006436763500,44.077161660989191,19.170734829000001
920,919,-93.530006436763500,44.077122660989197,20.219932979999999
921,920,-93.530006436763500,44.077083660989189,20.929502275000001
922,921,-93.530006436763500,44.077044660989195,22.920631408999999
923,922,-93.530006436763500,44.077005660989194,21.073334163999998
924,923,-93.530006436763500,44.076966660989186,21.315160539000001
925,924,-93.530006436763500,44.076927660989192,19.788160959999999
926,925,-93.530006436763500,44.076888660989191,18.850462384000000
927,926,-93.530006436763500,44.076849660989190,16.133552127000002
928,927,-93.530006436763500,44.076810660989189,12.321660253999999
929,928,-93.529967436763513,44.078019660989192,20.197082519999999
930,929,-93.529967436763513,44.077980660989198,13.171546221000000
931,930,-93.529967436763513,44.077941660989190,13.722756465000000
932,931,-93.529967436763513,44.077902660989189,18.532836595999999
933,932,-93.529967436763513,44.077863660989195,22.480637231999999
934,933,-93.529967436763513,44.077824660989201,20.342478115999999
935,934,-93.529967436763513,44.077785660989193,23.880445003999998
936,935,-93.529967436763513,44.077746660989192,21.016606013000001
937,936,-93.529967436763513,44.077707660989184,22.012937227999998
938,937,-93.529967436763513,44.077668660989190,20.889545440999999
939,938,-93.529967436763513,44.077629660989189,22.028684616000000
940,939,-93.529967436763513,44.077590660989195,21.052240690000001
941,940,-93.529967436763513,44.077551660989187,20.819376944999998
942,941,-93.529967436763513,44.077512660989193,19.770636240999998
943,942,-93.529967436763513,44.077473660989192,22.278218904999999
944,943,-93.529967436763513,44.077434660989191,23.300673166999999
945,944,-93.529967436763513,44.077395660989190,19.393238703000002
946,945,-93.529967436763513,44.077356660989189,19.902193387000001
947,946,-93.529967436763513,44.077317660989195,21.367635091000000
948,947,-93.529967436763513,44.077278660989194,23.414264201999998
949,948,-93.529967436763513,44.077239660989193,19.406235694999999
950,949,-93.529967436763513,44.077200660989192,18.304140091000001
951,950,-93.529967436763513,44.077161660989191,18.596337953999999
952,951,-93.529967436763513,44.077122660989197,19.349363009000001
953,952,-93.529967436763513,44.077083660989189,19.132017771000001
954,953,-93.529967436763513,44.077044660989195,20.770183563000000
955,954,-93.529967436763513,44.077005660989194,19.240415254999998
956,955,-93.529967436763513,44.076966660989186,19.237533569000000
957,956,-93.529967436763513,44.076927660989192,18.080798467000001
958,957,-93.529967436763513,44.076888660989191,17.748940149999999
959,958,-93.529967436763513,44.076849660989190,14.998836676000000
960,959,-93.529967436763513,44.076810660989189,10.361149311000000
