OID_,FID,X,Y,Extract_GAL_Yld_Vol_Dr
479,478,-93.530552436763514,44.076849660989190,157.739128961000006
480,479,-93.530552436763514,44.076810660989189,162.749821980999997
481,480,-93.530513436763485,44.078019660989192,247.966793483999993
482,481,-93.530513436763485,44.077980660989198,237.921602037000014
483,482,-93.530513436763485,44.077941660989190,246.009894476999989
484,483,-93.530513436763485,44.077902660989189,245.047739664999995
485,484,-93.530513436763485,44.077863660989195,238.415756226000013
486,485,-93.530513436763485,44.077824660989201,233.323525323000013
487,486,-93.530513436763485,44.077785660989193,241.058519998999998
488,487,-93.530513436763485,44.077746660989192,246.065870496999992
489,488,-93.530513436763485,44.077707660989184,249.607647366000009
490,489,-93.530513436763485,44.077668660989190,254.945949977999987
491,490,-93.530513436763485,44.077629660989189,245.218451606000002
492,491,-93.530513436763485,44.077590660989195,242.070268419000001
493,492,-93.530513436763485,44.077551660989187,245.362190247000001
494,493,-93.530513436763485,44.077512660989193,240.383700900999997
495,494,-93.530513436763485,44.077473660989192,227.964564005999989
496,495,-93.530513436763485,44.077434660989191,223.933229234000009
497,496,-93.530513436763485,44.077395660989190,213.893471612000013
498,497,-93.530513436763485,44.077356660989189,178.074128892999994
499,498,-93.530513436763485,44.077317660989195,162.572191026000013
500,499,-93.530513436763485,44.077278660989194,175.758583068999997
501,500,-93.530513436763485,44.077239660989193,204.870118883000004
502,501,-93.530513436763485,44.077200660989192,222.264755248999990
503,502,-93.530513436763485,44.077161660989191,221.685668945000003
504,503,-93.530513436763485,44.077122660989197,187.591505262999988
505,504,-93.530513436763485,44.077083660989189,162.147662693000001
506,505,-93.530513436763485,44.077044660989195,159.096013386999999
507,506,-93.530513436763485,44.077005660989194,184.326436360999992
508,507,-93.530513436763485,44.076966660989186,199.800757513999997
509,508,-93.530513436763485,44.076927660989192,192.864444308999992
510,509,-93.530513436763485,44.076888660989191,178.084674411000009
511,510,-93.530513436763485,44.076849660989190,153.743392943999993
512,511,-93.530513436763485,44.076810660989189,177.351815117999990
513,512,-93.530474436763512,44.078019660989192,255.514912922999997
514,513,-93.530474436763512,44.077980660989198,233.067825317000000
515,514,-93.530474436763512,44.077941660989190,243.223508199000008
516,515,-93.530474436763512,44.077902660989189,247.008471170999997
517,516,-93.530474436763512,44.077863660989195,236.748214722000000
518,517,-93.530474436763512,44.077824660989201,237.402809143000013
519,518,-93.530474436763512,44.077785660989193,241.967960357999999
520,519,-93.530474436763512,44.077746660989192,241.493916829000000
521,520,-93.530474436763512,44.077707660989184,247.338612874000006
522,521,-93.530474436763512,44.077668660989190,260.147537231000001
523,522,-93.530474436763512,44.077629660989189,246.451609294000008
524,523,-93.530474436763512,44.077590660989195,236.648569742999996
525,524,-93.530474436763512,44.077551660989187,238.593864440999994
526,525,-93.530474436763512,44.077512660989193,238.998250326000004
527,526,-93.530474436763512,44.077473660989192,234.608220418000002
528,527,-93.530474436763512,44.077434660989191,233.234911600999993
529,528,-93.530474436763512,44.077395660989190,227.180244445999989
530,529,-93.530474436763512,44.077356660989189,198.824386597000000
531,530,-93.530474436763512,44.077317660989195,171.562464395999996
532,531,-93.530474436763512,44.077278660989194,171.236076354999994
533,532,-93.530474436763512,44.077239660989193,187.539520264000004
534,533,-93.530474436763512,44.077200660989192,213.354232787999990
535,534,-93.530474436763512,44.077161660989191,223.019444784000001
536,535,-93.530474436763512,44.077122660989197,196.297215779999988
537,536,-93.530474436763512,44.077083660989189,169.836514791000013
538,537,-93.530474436763512,44.077044660989195,146.805480956999986
539,538,-93.530474436763512,44.077005660989194,181.063364664999995
540,539,-93.530474436763512,44.076966660989186,200.956103006999996
541,540,-93.530474436763512,44.076927660989192,192.753641764000008
542,541,-93.530474436763512,44.076888660989191,172.462216694999995
543,542,-93.530474436763512,44.076849660989190,147.999773661000006
544,543,-93.530474436763512,44.076810660989189,184.240008036000006
545,544,-93.530435436763497,44.078019660989192,252.144419352000000
546,545,-93.530435436763497,44.077980660989198,223.328625149000004
547,546,-93.530435436763497,44.077941660989190,241.233773125999988
548,547,-93.530435436763497,44.077902660989189,246.704589843999997
549,548,-93.530435436763497,44.077863660989195,238.077017890000008
550,549,-93.530435436763497,44.077824660989201,247.286224365000010
551,550,-93.530435436763497,44.077785660989193,244.906773885000007
552,551,-93.530435436763497,44.077746660989192,240.442435370999988
553,552,-93.530435436763497,44.077707660989184,242.747377183999987
554,553,-93.530435436763497,44.077668660989190,253.665340847000010
555,554,-93.530435436763497,44.077629660989189,245.128061930000001
556,555,-93.530435436763497,44.077590660989195,232.355078802999998
557,556,-93.530435436763497,44.077551660989187,235.886039734000008
558,557,-93.530435436763497,44.077512660989193,242.403957791000011
559,558,-93.530435436763497,44.077473660989192,242.112080891999994
560,559,-93.530435436763497,44.077434660989191,239.702317980000004
561,560,-93.530435436763497,44.077395660989190,237.414160834000000
562,561,-93.530435436763497,44.077356660989189,216.113883124000012
563,562,-93.530435436763497,44.077317660989195,177.635913425000012
564,563,-93.530435436763497,44.077278660989194,173.926177978999988
565,564,-93.530435436763497,44.077239660989193,178.375634087000009
566,565,-93.530435436763497,44.077200660989192,208.062659370000006
567,566,-93.530435436763497,44.077161660989191,220.071558634000013
568,567,-93.530435436763497,44.077122660989197,203.571489122000003
569,568,-93.530435436763497,44.077083660989189,176.322721693000005
570,569,-93.530435436763497,44.077044660989195,140.708468119000003
571,570,-93.530435436763497,44.077005660989194,177.259218003999990
572,571,-93.530435436763497,44.076966660989186,199.020399306000002
573,572,-93.530435436763497,44.076927660989192,192.508744981999996
574,573,-93.530435436763497,44.076888660989191,166.690149942999994
575,574,-93.530435436763497,44.076849660989190,146.350153605000003
576,575,-93.530435436763497,44.076810660989189,186.622082180000007
577,576,-93.530396436763510,44.078019660989192,220.971810234999992
578,577,-93.530396436763510,44.077980660989198,199.929758708000008
579,578,-93.530396436763510,44.077941660989190,248.289498223000010
580,579,-93.530396436763510,44.077902660989189,254.457144843000009
581,580,-93.530396436763510,44.077863660989195,241.504357231999990
582,581,-93.530396436763510,44.077824660989201,251.582249958999995
583,582,-93.530396436763510,44.077785660989193,251.078097025999995
584,583,-93.530396436763510,44.077746660989192,242.749069214000002
585,584,-93.530396436763510,44.077707660989184,239.803309122999991
586,585,-93.530396436763510,44.077668660989190,242.765194363000006
587,586,-93.530396436763510,44.077629660989189,245.398941040000011
588,587,-93.530396436763510,44.077590660989195,233.178292169000002
589,588,-93.530396436763510,44.077551660989187,239.750287374000010
590,589,-93.530396436763510,44.077512660989193,250.216300117000003
591,590,-93.530396436763510,44.077473660989192,249.135492961000011
592,591,-93.530396436763510,44.077434660989191,244.702723184999996
593,592,-93.530396436763510,44.077395660989190,243.895197550000006
594,593,-93.530396436763510,44.077356660989189,225.056276109000009
595,594,-93.530396436763510,44.077317660989195,177.658450656000014
596,595,-93.530396436763510,44.077278660989194,178.822718301999998
597,596,-93.530396436763510,44.077239660989193,178.759835137000010
598,597,-93.530396436763510,44.077200660989192,208.009153577999996
599,598,-93.530396436763510,44.077161660989191,216.258005778000012
600,599,-93.530396436763510,44.077122660989197,209.944093492000007
601,600,-93.530396436763510,44.077083660989189,177.678961859999987
602,601,-93.530396436763510,44.077044660989195,144.157478333000000
603,602,-93.530396436763510,44.077005660989194,177.337371826000009
604,603,-93.530396436763510,44.076966660989186,197.006744384999990
605,604,-93.530396436763510,44.076927660989192,192.655600654000011
606,605,-93.530396436763510,44.076888660989191,169.304241603999998
607,606,-93.530396436763510,44.076849660989190,153.750522189999998
608,607,-93.530396436763510,44.076810660989189,189.561511569999993
609,608,-93.530357436763495,44.078019660989192,198.050189547999992
610,609,-93.530357436763495,44.077980660989198,173.394139607999989
611,610,-93.530357436763495,44.077941660989190,254.113082886000001
612,611,-93.530357436763495,44.077902660989189,267.679250081000021
613,612,-93.530357436763495,44.077863660989195,247.592085096999995
614,613,-93.530357436763495,44.077824660989201,247.751985337999997
615,614,-93.530357436763495,44.077785660989193,255.412615458000005
616,615,-93.530357436763495,44.077746660989192,247.222386677999992
617,616,-93.530357436763495,44.077707660989184,237.033620199000012
618,617,-93.530357436763495,44.077668660989190,235.962968614000005
619,618,-93.530357436763495,44.077629660989189,242.219043308000010
620,619,-93.530357436763495,44.077590660989195,235.936669244000001
621,620,-93.530357436763495,44.077551660989187,246.955373127999991
622,621,-93.530357436763495,44.077512660989193,258.014389037999990
623,622,-93.530357436763495,44.077473660989192,257.415066189000015
624,623,-93.530357436763495,44.077434660989191,247.883516100000008
625,624,-93.530357436763495,44.077395660989190,245.423397488000006
626,625,-93.530357436763495,44.077356660989189,232.522750854000009
627,626,-93.530357436763495,44.077317660989195,176.493192885000013
628,627,-93.530357436763495,44.077278660989194,182.988136292000007
629,628,-93.530357436763495,44.077239660989193,190.008517794999989
630,629,-93.530357436763495,44.077200660989192,214.134133233000000
631,630,-93.530357436763495,44.077161660989191,218.224577162000003
632,631,-93.530357436763495,44.077122660989197,213.661115857999988
633,632,-93.530357436763495,44.077083660989189,181.931599935000008
634,633,-93.530357436763495,44.077044660989195,159.887952168999988
635,634,-93.530357436763495,44.077005660989194,185.173583984000004
636,635,-93.530357436763495,44.076966660989186,193.181594848999993
637,636,-93.530357436763495,44.076927660989192,191.949730767000005
638,637,-93.530357436763495,44.076888660989191,182.053632948000001
639,638,-93.530357436763495,44.076849660989190,174.594828288000002
640,639,-93.530357436763495,44.076810660989189,200.049909804000009
641,640,-93.530318436763523,44.078019660989192,244.795393202000014
642,641,-93.530318436763523,44.077980660989198,194.310765583999995
643,642,-93.530318436763523,44.077941660989190,257.073671128999990
644,643,-93.530318436763523,44.077902660989189,272.248162164000007
645,644,-93.530318436763523,44.077863660989195,244.502850002999992
646,645,-93.530318436763523,44.077824660989201,240.229827881000006
647,646,-93.530318436763523,44.077785660989193,250.037823994999997
648,647,-93.530318436763523,44.077746660989192,247.127315944999992
649,648,-93.530318436763523,44.077707660989184,232.881286620999987
650,649,-93.530318436763523,44.077668660989190,231.237799749999994
651,650,-93.530318436763523,44.077629660989189,237.980712890999996
652,651,-93.530318436763523,44.077590660989195,240.727498372000014
653,652,-93.530318436763523,44.077551660989187,254.561416626000010
654,653,-93.530318436763523,44.077512660989193,260.562744140999996
655,654,-93.530318436763523,44.077473660989192,260.371978759999990
656,655,-93.530318436763523,44.077434660989191,251.393824259000013
657,656,-93.530318436763523,44.077395660989190,250.053015815000009
658,657,-93.530318436763523,44.077356660989189,241.012308757000000
659,658,-93.530318436763523,44.077317660989195,184.627212523999987
660,659,-93.530318436763523,44.077278660989194,190.276156108000009
661,660,-93.530318436763523,44.077239660989193,195.039879692999989
662,661,-93.530318436763523,44.077200660989192,213.286626180000013
663,662,-93.530318436763523,44.077161660989191,216.730828179000014
664,663,-93.530318436763523,44.077122660989197,219.738993327000003
665,664,-93.530318436763523,44.077083660989189,193.530741374000002
666,665,-93.530318436763523,44.077044660989195,184.063367207999988
667,666,-93.530318436763523,44.077005660989194,193.756810505999994
668,667,-93.530318436763523,44.076966660989186,187.334316677999993
669,668,-93.530318436763523,44.076927660989192,189.994817097999999
670,669,-93.530318436763523,44.076888660989191,195.052327474000009
671,670,-93.530318436763523,44.076849660989190,198.681467692000012
672,671,-93.530318436763523,44.076810660989189,217.003094142999998
673,672,-93.530279436763493,44.078019660989192,222.098775227999994
674,673,-93.530279436763493,44.077980660989198,214.935950385000012
675,674,-93.530279436763493,44.077941660989190,239.976013184000010
676,675,-93.530279436763493,44.077902660989189,270.706241184000021
677,676,-93.530279436763493,44.077863660989195,238.437145657000002
678,677,-93.530279436763493,44.077824660989201,238.849032932000000
679,678,-93.530279436763493,44.077785660989193,246.441243490000005
680,679,-93.530279436763493,44.077746660989192,242.471203274000004
681,680,-93.530279436763493,44.077707660989184,229.168597750999993
682,681,-93.530279436763493,44.077668660989190,232.380272759000007
683,682,-93.530279436763493,44.077629660989189,241.664272732000001
684,683,-93.530279436763493,44.077590660989195,242.750729030999992
685,684,-93.530279436763493,44.077551660989187,254.719871520999988
686,685,-93.530279436763493,44.077512660989193,257.498609755000018
687,686,-93.530279436763493,44.077473660989192,257.347137450999981
688,687,-93.530279436763493,44.077434660989191,250.499604967000010
689,688,-93.530279436763493,44.077395660989190,246.504508124000012
690,689,-93.530279436763493,44.077356660989189,241.018027412000009
691,690,-93.530279436763493,44.077317660989195,197.983773125999988
692,691,-93.530279436763493,44.077278660989194,201.076227824000000
693,692,-93.530279436763493,44.077239660989193,210.547127617999990
694,693,-93.530279436763493,44.077200660989192,219.918770684000009
695,694,-93.530279436763493,44.077161660989191,217.294767591999999
696,695,-93.530279436763493,44.077122660989197,221.401192559000009
697,696,-93.530279436763493,44.077083660989189,203.691394381999999
698,697,-93.530279436763493,44.077044660989195,198.094334919999994
699,698,-93.530279436763493,44.077005660989194,195.182240804000003
700,699,-93.530279436763493,44.076966660989186,180.622950236000008
701,700,-93.530279436763493,44.076927660989192,189.315648396999990
702,701,-93.530279436763493,44.076888660989191,202.641187879999990
703,702,-93.530279436763493,44.076849660989190,210.069007026000008
704,703,-93.530279436763493,44.076810660989189,228.621960110000003
705,704,-93.530240436763506,44.078019660989192,233.877126057999988
706,705,-93.530240436763506,44.077980660989198,219.238650852000006
707,706,-93.530240436763506,44.077941660989190,245.127141316999996
708,707,-93.530240436763506,44.077902660989189,260.975630018000004
709,708,-93.530240436763506,44.077863660989195,245.125725640000013
710,709,-93.530240436763506,44.077824660989201,245.158199733999993
711,710,-93.530240436763506,44.077785660989193,239.703778585000009
712,711,-93.530240436763506,44.077746660989192,237.733642578000001
713,712,-93.530240436763506,44.077707660989184,235.025817870999987
714,713,-93.530240436763506,44.077668660989190,241.738408407000009
715,714,-93.530240436763506,44.077629660989189,249.782809786999991
716,715,-93.530240436763506,44.077590660989195,246.293891059000003
717,716,-93.530240436763506,44.077551660989187,247.180786132999998
718,717,-93.530240436763506,44.077512660989193,249.014933267999993
719,718,-93.530240436763506,44.077473660989192,255.279678345000008
720,719,-93.530240436763506,44.077434660989191,251.030200533999988
721,720,-93.530240436763506,44.077395660989190,244.491994221999988
722,721,-93.530240436763506,44.077356660989189,241.834504869000000
723,722,-93.530240436763506,44.077317660989195,220.386008368999995
724,723,-93.530240436763506,44.077278660989194,217.850779214999989
725,724,-93.530240436763506,44.077239660989193,228.793448554000008
726,725,-93.530240436763506,44.077200660989192,228.864325629000007
727,726,-93.530240436763506,44.077161660989191,221.673039754000001
728,727,-93.530240436763506,44.077122660989197,222.204225328000007
729,728,-93.530240436763506,44.077083660989189,206.515419853999987
730,729,-93.530240436763506,44.077044660989195,196.673098245999995
731,730,-93.530240436763506,44.077005660989194,190.133829752999986
732,731,-93.530240436763506,44.076966660989186,175.020026312999988
733,732,-93.530240436763506,44.076927660989192,189.333816528000000
734,733,-93.530240436763506,44.076888660989191,204.219896105000004
735,734,-93.530240436763506,44.076849660989190,206.452879163999995
736,735,-93.530240436763506,44.076810660989189,225.165896946000004
737,736,-93.530201436763519,44.078019660989192,228.341471353999992
738,737,-93.530201436763519,44.077980660989198,229.241287231000001
739,738,-93.530201436763519,44.077941660989190,250.219790141000004
740,739,-93.530201436763519,44.077902660989189,248.937980651999993
741,740,-93.530201436763519,44.077863660989195,244.449696858999999
742,741,-93.530201436763519,44.077824660989201,245.743530273000005
743,742,-93.530201436763519,44.077785660989193,230.696464539000004
744,743,-93.530201436763519,44.077746660989192,232.763359070000007
745,744,-93.530201436763519,44.077707660989184,245.927103678000009
746,745,-93.530201436763519,44.077668660989190,244.279383340999999
747,746,-93.530201436763519,44.077629660989189,250.254356384000005
748,747,-93.530201436763519,44.077590660989195,251.191070556999989
749,748,-93.530201436763519,44.077551660989187,244.688652039000004
750,749,-93.530201436763519,44.077512660989193,243.849466960000001
751,750,-93.530201436763519,44.077473660989192,251.132113139000012
752,751,-93.530201436763519,44.077434660989191,252.651710509999987
753,752,-93.530201436763519,44.077395660989190,245.697118122999996
754,753,-93.530201436763519,44.077356660989189,242.558186849000009
755,754,-93.530201436763519,44.077317660989195,238.656621296999987
756,755,-93.530201436763519,44.077278660989194,231.367263793999996
757,756,-93.530201436763519,44.077239660989193,227.169484455999992
758,757,-93.530201436763519,44.077200660989192,229.255355834999989
759,758,-93.530201436763519,44.077161660989191,225.540448507000008
760,759,-93.530201436763519,44.077122660989197,226.599934896000008
761,760,-93.530201436763519,44.077083660989189,206.135505676000008
762,761,-93.530201436763519,44.077044660989195,198.104465484999992
763,762,-93.530201436763519,44.077005660989194,191.300366720000000
764,763,-93.530201436763519,44.076966660989186,178.449488322000008
765,764,-93.530201436763519,44.076927660989192,193.201499939000001
766,765,-93.530201436763519,44.076888660989191,215.610674539999991
767,766,-93.530201436763519,44.076849660989190,207.213205972999987
768,767,-93.530201436763519,44.076810660989189,216.755572000999990
769,768,-93.530162436763504,44.078019660989192,244.968478733000012
770,769,-93.530162436763504,44.077980660989198,246.833204480999996
771,770,-93.530162436763504,44.077941660989190,251.026299370999993
772,771,-93.530162436763504,44.077902660989189,238.937693278000012
773,772,-93.530162436763504,44.077863660989195,244.152192858000006
774,773,-93.530162436763504,44.077824660989201,244.132641261999993
775,774,-93.530162436763504,44.077785660989193,231.091214497999999
776,775,-93.530162436763504,44.077746660989192,227.560224744999999
777,776,-93.530162436763504,44.077707660989184,248.262593586999998
778,777,-93.530162436763504,44.077668660989190,237.889019436000012
779,778,-93.530162436763504,44.077629660989189,243.972974988999994
780,779,-93.530162436763504,44.077590660989195,249.587605794000012
781,780,-93.530162436763504,44.077551660989187,240.812085470000000
782,781,-93.530162436763504,44.077512660989193,238.378348455999998
783,782,-93.530162436763504,44.077473660989192,245.561740450999991
784,783,-93.530162436763504,44.077434660989191,252.196517943999993
785,784,-93.530162436763504,44.077395660989190,243.373757256000005
786,785,-93.530162436763504,44.077356660989189,237.252858479999986
787,786,-93.530162436763504,44.077317660989195,247.533481174000002
788,787,-93.530162436763504,44.077278660989194,239.365178426000000
789,788,-93.530162436763504,44.077239660989193,221.625159370000006
790,789,-93.530162436763504,44.077200660989192,226.044055514999997
791,790,-93.530162436763504,44.077161660989191,225.209072536999997
792,791,-93.530162436763504,44.077122660989197,231.218473646000007
793,792,-93.530162436763504,44.077083660989189,208.744067722000011
794,793,-93.530162436763504,44.077044660989195,207.239695231000013
795,794,-93.530162436763504,44.077005660989194,197.677430894999986
796,795,-93.530162436763504,44.076966660989186,188.784281413000002
797,796,-93.530162436763504,44.076927660989192,200.791719225000008
798,797,-93.530162436763504,44.076888660989191,230.335072835000005
799,798,-93.530162436763504,44.076849660989190,210.707222833000003
800,799,-93.530162436763504,44.076810660989189,204.341066149000000
801,800,-93.530123436763532,44.078019660989192,227.103892008000003
802,801,-93.530123436763532,44.077980660989198,241.887207031000003
803,802,-93.530123436763532,44.077941660989190,244.184778848999997
804,803,-93.530123436763532,44.077902660989189,230.010708278999999
805,804,-93.530123436763532,44.077863660989195,245.653584797999997
806,805,-93.530123436763532,44.077824660989201,244.233852810000002
807,806,-93.530123436763532,44.077785660989193,237.721509298000001
808,807,-93.530123436763532,44.077746660989192,226.082053290000005
809,808,-93.530123436763532,44.077707660989184,241.907552083000013
810,809,-93.530123436763532,44.077668660989190,237.470862495000006
811,810,-93.530123436763532,44.077629660989189,244.394866943000011
812,811,-93.530123436763532,44.077590660989195,246.585208469000008
813,812,-93.530123436763532,44.077551660989187,235.394076028999990
814,813,-93.530123436763532,44.077512660989193,232.091873168999996
815,814,-93.530123436763532,44.077473660989192,241.472349379000008
816,815,-93.530123436763532,44.077434660989191,251.433375041000005
817,816,-93.530123436763532,44.077395660989190,245.999588012999993
818,817,-93.530123436763532,44.077356660989189,235.183649699000000
819,818,-93.530123436763532,44.077317660989195,241.545983209000013
820,819,-93.530123436763532,44.077278660989194,243.085601806999989
821,820,-93.530123436763532,44.077239660989193,224.376212226000007
822,821,-93.530123436763532,44.077200660989192,223.634511312000001
823,822,-93.530123436763532,44.077161660989191,220.196185641999989
824,823,-93.530123436763532,44.077122660989197,228.962666829000000
825,824,-93.530123436763532,44.077083660989189,214.452618069000010
826,825,-93.530123436763532,44.077044660989195,217.033973693999997
827,826,-93.530123436763532,44.077005660989194,205.093911064999986
828,827,-93.530123436763532,44.076966660989186,199.304211086999999
829,828,-93.530123436763532,44.076927660989192,210.941658867999990
830,829,-93.530123436763532,44.076888660989191,230.855851914999988
831,830,-93.530123436763532,44.076849660989190,209.535427516999988
832,831,-93.530123436763532,44.076810660989189,194.561514960000011
833,832,-93.530084436763502,44.078019660989192,194.054034763000004
834,833,-93.530084436763502,44.077980660989198,224.487616645000003
835,834,-93.530084436763502,44.077941660989190,238.808029175000001
836,835,-93.530084436763502,44.077902660989189,215.197423299000008
837,836,-93.530084436763502,44.077863660989195,235.331814236000014
838,837,-93.530084436763502,44.077824660989201,236.016215007000000
839,838,-93.530084436763502,44.077785660989193,239.614941915000003
840,839,-93.530084436763502,44.077746660989192,225.648001776999990
841,840,-93.530084436763502,44.077707660989184,231.188849554999990
842,841,-93.530084436763502,44.077668660989190,238.148023816999995
843,842,-93.530084436763502,44.077629660989189,235.035812378000003
844,843,-93.530084436763502,44.077590660989195,241.157582601000001
845,844,-93.530084436763502,44.077551660989187,237.020070393999987
846,845,-93.530084436763502,44.077512660989193,233.356875948999999
847,846,-93.530084436763502,44.077473660989192,242.888997396000008
848,847,-93.530084436763502,44.077434660989191,252.787399292000003
849,848,-93.530084436763502,44.077395660989190,250.268071493000008
850,849,-93.530084436763502,44.077356660989189,235.513927883999997
851,850,-93.530084436763502,44.077317660989195,231.153679742000008
852,851,-93.530084436763502,44.077278660989194,239.531321208000008
853,852,-93.530084436763502,44.077239660989193,223.861804538000001
854,853,-93.530084436763502,44.077200660989192,221.212938097000006
855,854,-93.530084436763502,44.077161660989191,214.587546454999995
856,855,-93.530084436763502,44.077122660989197,218.109083387999988
857,856,-93.530084436763502,44.077083660989189,218.678180271000002
858,857,-93.530084436763502,44.077044660989195,223.572914123999993
859,858,-93.530084436763502,44.077005660989194,207.557686700000005
860,859,-93.530084436763502,44.076966660989186,218.079576279999998
861,860,-93.530084436763502,44.076927660989192,219.357510036999997
862,861,-93.530084436763502,44.076888660989191,219.469572279000005
863,862,-93.530084436763502,44.076849660989190,203.946679009000007
864,863,-93.530084436763502,44.076810660989189,190.833146836999987
865,864,-93.530045436763515,44.078019660989192,197.226865980000014
866,865,-93.530045436763515,44.077980660989198,211.057788425000012
867,866,-93.530045436763515,44.077941660989190,226.608576456999998
868,867,-93.530045436763515,44.077902660989189,200.198594834999994
869,868,-93.530045436763515,44.077863660989195,229.085020277000012
870,869,-93.530045436763515,44.077824660989201,221.617707994000000
871,870,-93.530045436763515,44.077785660989193,237.402437845999998
872,871,-93.530045436763515,44.077746660989192,223.391942341999993
873,872,-93.530045436763515,44.077707660989184,224.057415431999999
874,873,-93.530045436763515,44.077668660989190,232.634999593000003
875,874,-93.530045436763515,44.077629660989189,240.777603148999987
876,875,-93.530045436763515,44.077590660989195,244.381264581000011
877,876,-93.530045436763515,44.077551660989187,234.402722677000014
878,877,-93.530045436763515,44.077512660989193,228.550169202999996
879,878,-93.530045436763515,44.077473660989192,245.026913113000006
880,879,-93.530045436763515,44.077434660989191,257.814759996000021
881,880,-93.530045436763515,44.077395660989190,242.713873968999991
882,881,-93.530045436763515,44.077356660989189,228.010984632999993
883,882,-93.530045436763515,44.077317660989195,230.364744397999999
884,883,-93.530045436763515,44.077278660989194,238.056162516000001
885,884,-93.530045436763515,44.077239660989193,214.676829020000014
886,885,-93.530045436763515,44.077200660989192,211.472920735999992
887,886,-93.530045436763515,44.077161660989191,202.794845581000004
888,887,-93.530045436763515,44.077122660989197,206.846467759999996
889,888,-93.530045436763515,44.077083660989189,218.105258517999999
890,889,-93.530045436763515,44.077044660989195,220.503107706999998
891,890,-93.530045436763515,44.077005660989194,206.000839232999994
892,891,-93.530045436763515,44.076966660989186,225.014422947000014
893,892,-93.530045436763515,44.076927660989192,219.975424873000009
894,893,-93.530045436763515,44.076888660989191,207.653888279000000
895,894,-93.530045436763515,44.076849660989190,191.603978474999991
896,895,-93.530045436763515,44.076810660989189,170.065606011000000
897,896,-93.530006436763500,44.078019660989192,195.166375054000014
898,897,-93.530006436763500,44.077980660989198,186.039252387000005
899,898,-93.530006436763500,44.077941660989190,198.943859524000004
900,899,-93.530006436763500,44.077902660989189,187.231041801999993
901,900,-93.530006436763500,44.077863660989195,234.382210625999988
902,901,-93.530006436763500,44.077824660989201,209.217700533999988
903,902,-93.530006436763500,44.077785660989193,236.224522909000001
904,903,-93.530006436763500,44.077746660989192,218.153077867000007
905,904,-93.530006436763500,44.077707660989184,224.470162286000004
906,905,-93.530006436763500,44.077668660989190,222.503319634000007
907,906,-93.530006436763500,44.077629660989189,233.468612670999988
908,907,-93.530006436763500,44.077590660989195,236.220472548000004
909,908,-93.530006436763500,44.077551660989187,226.823989868000012
910,909,-93.530006436763500,44.077512660989193,221.357949151000014
911,910,-93.530006436763500,44.077473660989192,238.728773329000006
912,911,-93.530006436763500,44.077434660989191,241.980473835999987
913,912,-93.530006436763500,44.077395660989190,217.964757284000001
914,913,-93.530006436763500,44.077356660989189,216.160903931000007
915,914,-93.530006436763500,44.077317660989195,222.936555650000003
916,915,-93.530006436763500,44.077278660989194,231.747245789000004
917,916,-93.530006436763500,44.077239660989193,206.356894598999986
918,917,-93.530006436763500,44.077200660989192,197.128133138000010
919,918,-93.530006436763500,44.077161660989191,197.792975532000014
920,919,-93.530006436763500,44.077122660989197,202.315304225999995
921,920,-93.530006436763500,44.077083660989189,210.650639852000012
922,921,-93.530006436763500,44.077044660989195,214.105964661000002
923,922,-93.530006436763500,44.077005660989194,198.897203233999988
924,923,-93.530006436763500,44.076966660989186,210.030451456999998
925,924,-93.530006436763500,44.076927660989192,209.610243056000002
926,925,-93.530006436763500,44.076888660989191,198.745173136000005
927,926,-93.530006436763500,44.076849660989190,174.223271688000011
928,927,-93.530006436763500,44.076810660989189,142.672312419000008
929,928,-93.529967436763513,44.078019660989192,204.686800639000012
930,929,-93.529967436763513,44.077980660989198,169.920763652000005
931,930,-93.529967436763513,44.077941660989190,163.963129678999991
932,931,-93.529967436763513,44.077902660989189,173.113761901999993
933,932,-93.529967436763513,44.077863660989195,223.934928893999995
934,933,-93.529967436763513,44.077824660989201,193.713394165000011
935,934,-93.529967436763513,44.077785660989193,234.668472290000011
936,935,-93.529967436763513,44.077746660989192,207.349774679000006
937,936,-93.529967436763513,44.077707660989184,212.897499084000003
938,937,-93.529967436763513,44.077668660989190,208.037455241000004
939,938,-93.529967436763513,44.077629660989189,214.611511229999991
940,939,-93.529967436763513,44.077590660989195,213.457059224000005
941,940,-93.529967436763513,44.077551660989187,210.679698943999995
942,941,-93.529967436763513,44.077512660989193,209.947494506999988
943,942,-93.529967436763513,44.077473660989192,223.937629700000002
944,943,-93.529967436763513,44.077434660989191,221.710009256999996
945,944,-93.529967436763513,44.077395660989190,198.151608785000008
946,945,-93.529967436763513,44.077356660989189,204.404581705999988
947,946,-93.529967436763513,44.077317660989195,210.440602619999993
948,947,-93.529967436763513,44.077278660989194,224.641399384000010
949,948,-93.529967436763513,44.077239660989193,204.415583292999997
950,949,-93.529967436763513,44.077200660989192,186.319498697999990
951,950,-93.529967436763513,44.077161660989191,192.979934692000000
952,951,-93.529967436763513,44.077122660989197,195.541618346999996
953,952,-93.529967436763513,44.077083660989189,197.219835917000012
954,953,-93.529967436763513,44.077044660989195,195.877689362000012
955,954,-93.529967436763513,44.077005660989194,183.592366535999986
956,955,-93.529967436763513,44.076966660989186,191.571095785000011
957,956,-93.529967436763513,44.076927660989192,197.283246358000014
958,957,-93.529967436763513,44.076888660989191,189.262461344000002
959,958,-93.529967436763513,44.076849660989190,185.182398478000010
