Fields,BoundingBox,X,Y,id,left,top,right,bottom
585,"[-93.5304202643960,44.0776870790811;-93.5303812643960,44.0777260790811]","[-93.5304202643960,-93.5303812643960,-93.5303812643960,-93.5304202643960,-93.5304202643960,NaN]","[44.0777260790811,44.0777260790811,44.0776870790811,44.0776870790811,44.0777260790811,NaN]",585,-93.53042412,44.07772061,-93.53038512,44.07768161
586,"[-93.5304202643960,44.0776480790811;-93.5303812643960,44.0776870790811]","[-93.5304202643960,-93.5303812643960,-93.5303812643960,-93.5304202643960,-93.5304202643960,NaN]","[44.0776870790811,44.0776870790811,44.0776480790811,44.0776480790811,44.0776870790811,NaN]",586,-93.53042412,44.07768161,-93.53038512,44.07764261
587,"[-93.5304202643960,44.0776090790811;-93.5303812643960,44.0776480790811]","[-93.5304202643960,-93.5303812643960,-93.5303812643960,-93.5304202643960,-93.5304202643960,NaN]","[44.0776480790811,44.0776480790811,44.0776090790811,44.0776090790811,44.0776480790811,NaN]",587,-93.53042412,44.07764261,-93.53038512,44.07760361
588,"[-93.5304202643960,44.0775700790811;-93.5303812643960,44.0776090790811]","[-93.5304202643960,-93.5303812643960,-93.5303812643960,-93.5304202643960,-93.5304202643960,NaN]","[44.0776090790811,44.0776090790811,44.0775700790811,44.0775700790811,44.0776090790811,NaN]",588,-93.53042412,44.07760361,-93.53038512,44.07756461
589,"[-93.5304202643960,44.0775310790811;-93.5303812643960,44.0775700790811]","[-93.5304202643960,-93.5303812643960,-93.5303812643960,-93.5304202643960,-93.5304202643960,NaN]","[44.0775700790811,44.0775700790811,44.0775310790811,44.0775310790811,44.0775700790811,NaN]",589,-93.53042412,44.07756461,-93.53038512,44.07752561
590,"[-93.5304202643960,44.0774920790811;-93.5303812643960,44.0775310790811]","[-93.5304202643960,-93.5303812643960,-93.5303812643960,-93.5304202643960,-93.5304202643960,NaN]","[44.0775310790811,44.0775310790811,44.0774920790811,44.0774920790811,44.0775310790811,NaN]",590,-93.53042412,44.07752561,-93.53038512,44.07748661
591,"[-93.5304202643960,44.0774530790811;-93.5303812643960,44.0774920790811]","[-93.5304202643960,-93.5303812643960,-93.5303812643960,-93.5304202643960,-93.5304202643960,NaN]","[44.0774920790811,44.0774920790811,44.0774530790811,44.0774530790811,44.0774920790811,NaN]",591,-93.53042412,44.07748661,-93.53038512,44.07744761
592,"[-93.5304202643960,44.0774140790811;-93.5303812643960,44.0774530790811]","[-93.5304202643960,-93.5303812643960,-93.5303812643960,-93.5304202643960,-93.5304202643960,NaN]","[44.0774530790811,44.0774530790811,44.0774140790811,44.0774140790811,44.0774530790811,NaN]",592,-93.53042412,44.07744761,-93.53038512,44.07740861
593,"[-93.5304202643960,44.0773750790811;-93.5303812643960,44.0774140790811]","[-93.5304202643960,-93.5303812643960,-93.5303812643960,-93.5304202643960,-93.5304202643960,NaN]","[44.0774140790811,44.0774140790811,44.0773750790811,44.0773750790811,44.0774140790811,NaN]",593,-93.53042412,44.07740861,-93.53038512,44.07736961
594,"[-93.5304202643960,44.0773360790811;-93.5303812643960,44.0773750790811]","[-93.5304202643960,-93.5303812643960,-93.5303812643960,-93.5304202643960,-93.5304202643960,NaN]","[44.0773750790811,44.0773750790811,44.0773360790811,44.0773360790811,44.0773750790811,NaN]",594,-93.53042412,44.07736961,-93.53038512,44.07733061
595,"[-93.5304202643960,44.0772970790811;-93.5303812643960,44.0773360790811]","[-93.5304202643960,-93.5303812643960,-93.5303812643960,-93.5304202643960,-93.5304202643960,NaN]","[44.0773360790811,44.0773360790811,44.0772970790811,44.0772970790811,44.0773360790811,NaN]",595,-93.53042412,44.07733061,-93.53038512,44.07729161
596,"[-93.5304202643960,44.0772580790811;-93.5303812643960,44.0772970790811]","[-93.5304202643960,-93.5303812643960,-93.5303812643960,-93.5304202643960,-93.5304202643960,NaN]","[44.0772970790811,44.0772970790811,44.0772580790811,44.0772580790811,44.0772970790811,NaN]",596,-93.53042412,44.07729161,-93.53038512,44.07725261
597,"[-93.5304202643960,44.0772190790811;-93.5303812643960,44.0772580790811]","[-93.5304202643960,-93.5303812643960,-93.5303812643960,-93.5304202643960,-93.5304202643960,NaN]","[44.0772580790811,44.0772580790811,44.0772190790811,44.0772190790811,44.0772580790811,NaN]",597,-93.53042412,44.07725261,-93.53038512,44.07721361
598,"[-93.5304202643960,44.0771800790811;-93.5303812643960,44.0772190790811]","[-93.5304202643960,-93.5303812643960,-93.5303812643960,-93.5304202643960,-93.5304202643960,NaN]","[44.0772190790811,44.0772190790811,44.0771800790811,44.0771800790811,44.0772190790811,NaN]",598,-93.53042412,44.07721361,-93.53038512,44.07717461
599,"[-93.5304202643960,44.0771410790811;-93.5303812643960,44.0771800790811]","[-93.5304202643960,-93.5303812643960,-93.5303812643960,-93.5304202643960,-93.5304202643960,NaN]","[44.0771800790811,44.0771800790811,44.0771410790811,44.0771410790811,44.0771800790811,NaN]",599,-93.53042412,44.07717461,-93.53038512,44.07713561
600,"[-93.5304202643960,44.0771020790811;-93.5303812643960,44.0771410790811]","[-93.5304202643960,-93.5303812643960,-93.5303812643960,-93.5304202643960,-93.5304202643960,NaN]","[44.0771410790811,44.0771410790811,44.0771020790811,44.0771020790811,44.0771410790811,NaN]",600,-93.53042412,44.07713561,-93.53038512,44.07709661
601,"[-93.5304202643960,44.0770630790811;-93.5303812643960,44.0771020790811]","[-93.5304202643960,-93.5303812643960,-93.5303812643960,-93.5304202643960,-93.5304202643960,NaN]","[44.0771020790811,44.0771020790811,44.0770630790811,44.0770630790811,44.0771020790811,NaN]",601,-93.53042412,44.07709661,-93.53038512,44.07705761
602,"[-93.5304202643960,44.0770240790811;-93.5303812643960,44.0770630790811]","[-93.5304202643960,-93.5303812643960,-93.5303812643960,-93.5304202643960,-93.5304202643960,NaN]","[44.0770630790811,44.0770630790811,44.0770240790811,44.0770240790811,44.0770630790811,NaN]",602,-93.53042412,44.07705761,-93.53038512,44.07701861
603,"[-93.5304202643960,44.0769850790811;-93.5303812643960,44.0770240790811]","[-93.5304202643960,-93.5303812643960,-93.5303812643960,-93.5304202643960,-93.5304202643960,NaN]","[44.0770240790811,44.0770240790811,44.0769850790811,44.0769850790811,44.0770240790811,NaN]",603,-93.53042412,44.07701861,-93.53038512,44.07697961
604,"[-93.5304202643960,44.0769460790811;-93.5303812643960,44.0769850790811]","[-93.5304202643960,-93.5303812643960,-93.5303812643960,-93.5304202643960,-93.5304202643960,NaN]","[44.0769850790811,44.0769850790811,44.0769460790811,44.0769460790811,44.0769850790811,NaN]",604,-93.53042412,44.07697961,-93.53038512,44.07694061
605,"[-93.5304202643960,44.0769070790811;-93.5303812643960,44.0769460790811]","[-93.5304202643960,-93.5303812643960,-93.5303812643960,-93.5304202643960,-93.5304202643960,NaN]","[44.0769460790811,44.0769460790811,44.0769070790811,44.0769070790811,44.0769460790811,NaN]",605,-93.53042412,44.07694061,-93.53038512,44.07690161
606,"[-93.5304202643960,44.0768680790811;-93.5303812643960,44.0769070790811]","[-93.5304202643960,-93.5303812643960,-93.5303812643960,-93.5304202643960,-93.5304202643960,NaN]","[44.0769070790811,44.0769070790811,44.0768680790811,44.0768680790811,44.0769070790811,NaN]",606,-93.53042412,44.07690161,-93.53038512,44.07686261
607,"[-93.5304202643960,44.0768290790811;-93.5303812643960,44.0768680790811]","[-93.5304202643960,-93.5303812643960,-93.5303812643960,-93.5304202643960,-93.5304202643960,NaN]","[44.0768680790811,44.0768680790811,44.0768290790811,44.0768290790811,44.0768680790811,NaN]",607,-93.53042412,44.07686261,-93.53038512,44.07682361
608,"[-93.5304202643960,44.0767900790811;-93.5303812643960,44.0768290790811]","[-93.5304202643960,-93.5303812643960,-93.5303812643960,-93.5304202643960,-93.5304202643960,NaN]","[44.0768290790811,44.0768290790811,44.0767900790811,44.0767900790811,44.0768290790811,NaN]",608,-93.53042412,44.07682361,-93.53038512,44.07678461
609,"[-93.5303812643960,44.0779990790811;-93.5303422643960,44.0780380790811]","[-93.5303812643960,-93.5303422643960,-93.5303422643960,-93.5303812643960,-93.5303812643960,NaN]","[44.0780380790811,44.0780380790811,44.0779990790811,44.0779990790811,44.0780380790811,NaN]",609,-93.53038512,44.07803261,-93.53034612,44.07799361
610,"[-93.5303812643960,44.0779600790811;-93.5303422643960,44.0779990790811]","[-93.5303812643960,-93.5303422643960,-93.5303422643960,-93.5303812643960,-93.5303812643960,NaN]","[44.0779990790811,44.0779990790811,44.0779600790811,44.0779600790811,44.0779990790811,NaN]",610,-93.53038512,44.07799361,-93.53034612,44.07795461
611,"[-93.5303812643960,44.0779210790811;-93.5303422643960,44.0779600790811]","[-93.5303812643960,-93.5303422643960,-93.5303422643960,-93.5303812643960,-93.5303812643960,NaN]","[44.0779600790811,44.0779600790811,44.0779210790811,44.0779210790811,44.0779600790811,NaN]",611,-93.53038512,44.07795461,-93.53034612,44.07791561
612,"[-93.5303812643960,44.0778820790811;-93.5303422643960,44.0779210790811]","[-93.5303812643960,-93.5303422643960,-93.5303422643960,-93.5303812643960,-93.5303812643960,NaN]","[44.0779210790811,44.0779210790811,44.0778820790811,44.0778820790811,44.0779210790811,NaN]",612,-93.53038512,44.07791561,-93.53034612,44.07787661
613,"[-93.5303812643960,44.0778430790811;-93.5303422643960,44.0778820790811]","[-93.5303812643960,-93.5303422643960,-93.5303422643960,-93.5303812643960,-93.5303812643960,NaN]","[44.0778820790811,44.0778820790811,44.0778430790811,44.0778430790811,44.0778820790811,NaN]",613,-93.53038512,44.07787661,-93.53034612,44.07783761
614,"[-93.5303812643960,44.0778040790811;-93.5303422643960,44.0778430790811]","[-93.5303812643960,-93.5303422643960,-93.5303422643960,-93.5303812643960,-93.5303812643960,NaN]","[44.0778430790811,44.0778430790811,44.0778040790811,44.0778040790811,44.0778430790811,NaN]",614,-93.53038512,44.07783761,-93.53034612,44.07779861
615,"[-93.5303812643960,44.0777650790811;-93.5303422643960,44.0778040790811]","[-93.5303812643960,-93.5303422643960,-93.5303422643960,-93.5303812643960,-93.5303812643960,NaN]","[44.0778040790811,44.0778040790811,44.0777650790811,44.0777650790811,44.0778040790811,NaN]",615,-93.53038512,44.07779861,-93.53034612,44.07775961
616,"[-93.5303812643960,44.0777260790811;-93.5303422643960,44.0777650790811]","[-93.5303812643960,-93.5303422643960,-93.5303422643960,-93.5303812643960,-93.5303812643960,NaN]","[44.0777650790811,44.0777650790811,44.0777260790811,44.0777260790811,44.0777650790811,NaN]",616,-93.53038512,44.07775961,-93.53034612,44.07772061
617,"[-93.5303812643960,44.0776870790811;-93.5303422643960,44.0777260790811]","[-93.5303812643960,-93.5303422643960,-93.5303422643960,-93.5303812643960,-93.5303812643960,NaN]","[44.0777260790811,44.0777260790811,44.0776870790811,44.0776870790811,44.0777260790811,NaN]",617,-93.53038512,44.07772061,-93.53034612,44.07768161
618,"[-93.5303812643960,44.0776480790811;-93.5303422643960,44.0776870790811]","[-93.5303812643960,-93.5303422643960,-93.5303422643960,-93.5303812643960,-93.5303812643960,NaN]","[44.0776870790811,44.0776870790811,44.0776480790811,44.0776480790811,44.0776870790811,NaN]",618,-93.53038512,44.07768161,-93.53034612,44.07764261
619,"[-93.5303812643960,44.0776090790811;-93.5303422643960,44.0776480790811]","[-93.5303812643960,-93.5303422643960,-93.5303422643960,-93.5303812643960,-93.5303812643960,NaN]","[44.0776480790811,44.0776480790811,44.0776090790811,44.0776090790811,44.0776480790811,NaN]",619,-93.53038512,44.07764261,-93.53034612,44.07760361
620,"[-93.5303812643960,44.0775700790811;-93.5303422643960,44.0776090790811]","[-93.5303812643960,-93.5303422643960,-93.5303422643960,-93.5303812643960,-93.5303812643960,NaN]","[44.0776090790811,44.0776090790811,44.0775700790811,44.0775700790811,44.0776090790811,NaN]",620,-93.53038512,44.07760361,-93.53034612,44.07756461
621,"[-93.5303812643960,44.0775310790811;-93.5303422643960,44.0775700790811]","[-93.5303812643960,-93.5303422643960,-93.5303422643960,-93.5303812643960,-93.5303812643960,NaN]","[44.0775700790811,44.0775700790811,44.0775310790811,44.0775310790811,44.0775700790811,NaN]",621,-93.53038512,44.07756461,-93.53034612,44.07752561
622,"[-93.5303812643960,44.0774920790811;-93.5303422643960,44.0775310790811]","[-93.5303812643960,-93.5303422643960,-93.5303422643960,-93.5303812643960,-93.5303812643960,NaN]","[44.0775310790811,44.0775310790811,44.0774920790811,44.0774920790811,44.0775310790811,NaN]",622,-93.53038512,44.07752561,-93.53034612,44.07748661
623,"[-93.5303812643960,44.0774530790811;-93.5303422643960,44.0774920790811]","[-93.5303812643960,-93.5303422643960,-93.5303422643960,-93.5303812643960,-93.5303812643960,NaN]","[44.0774920790811,44.0774920790811,44.0774530790811,44.0774530790811,44.0774920790811,NaN]",623,-93.53038512,44.07748661,-93.53034612,44.07744761
624,"[-93.5303812643960,44.0774140790811;-93.5303422643960,44.0774530790811]","[-93.5303812643960,-93.5303422643960,-93.5303422643960,-93.5303812643960,-93.5303812643960,NaN]","[44.0774530790811,44.0774530790811,44.0774140790811,44.0774140790811,44.0774530790811,NaN]",624,-93.53038512,44.07744761,-93.53034612,44.07740861
625,"[-93.5303812643960,44.0773750790811;-93.5303422643960,44.0774140790811]","[-93.5303812643960,-93.5303422643960,-93.5303422643960,-93.5303812643960,-93.5303812643960,NaN]","[44.0774140790811,44.0774140790811,44.0773750790811,44.0773750790811,44.0774140790811,NaN]",625,-93.53038512,44.07740861,-93.53034612,44.07736961
626,"[-93.5303812643960,44.0773360790811;-93.5303422643960,44.0773750790811]","[-93.5303812643960,-93.5303422643960,-93.5303422643960,-93.5303812643960,-93.5303812643960,NaN]","[44.0773750790811,44.0773750790811,44.0773360790811,44.0773360790811,44.0773750790811,NaN]",626,-93.53038512,44.07736961,-93.53034612,44.07733061
627,"[-93.5303812643960,44.0772970790811;-93.5303422643960,44.0773360790811]","[-93.5303812643960,-93.5303422643960,-93.5303422643960,-93.5303812643960,-93.5303812643960,NaN]","[44.0773360790811,44.0773360790811,44.0772970790811,44.0772970790811,44.0773360790811,NaN]",627,-93.53038512,44.07733061,-93.53034612,44.07729161
628,"[-93.5303812643960,44.0772580790811;-93.5303422643960,44.0772970790811]","[-93.5303812643960,-93.5303422643960,-93.5303422643960,-93.5303812643960,-93.5303812643960,NaN]","[44.0772970790811,44.0772970790811,44.0772580790811,44.0772580790811,44.0772970790811,NaN]",628,-93.53038512,44.07729161,-93.53034612,44.07725261
629,"[-93.5303812643960,44.0772190790811;-93.5303422643960,44.0772580790811]","[-93.5303812643960,-93.5303422643960,-93.5303422643960,-93.5303812643960,-93.5303812643960,NaN]","[44.0772580790811,44.0772580790811,44.0772190790811,44.0772190790811,44.0772580790811,NaN]",629,-93.53038512,44.07725261,-93.53034612,44.07721361
630,"[-93.5303812643960,44.0771800790811;-93.5303422643960,44.0772190790811]","[-93.5303812643960,-93.5303422643960,-93.5303422643960,-93.5303812643960,-93.5303812643960,NaN]","[44.0772190790811,44.0772190790811,44.0771800790811,44.0771800790811,44.0772190790811,NaN]",630,-93.53038512,44.07721361,-93.53034612,44.07717461
631,"[-93.5303812643960,44.0771410790811;-93.5303422643960,44.0771800790811]","[-93.5303812643960,-93.5303422643960,-93.5303422643960,-93.5303812643960,-93.5303812643960,NaN]","[44.0771800790811,44.0771800790811,44.0771410790811,44.0771410790811,44.0771800790811,NaN]",631,-93.53038512,44.07717461,-93.53034612,44.07713561
632,"[-93.5303812643960,44.0771020790811;-93.5303422643960,44.0771410790811]","[-93.5303812643960,-93.5303422643960,-93.5303422643960,-93.5303812643960,-93.5303812643960,NaN]","[44.0771410790811,44.0771410790811,44.0771020790811,44.0771020790811,44.0771410790811,NaN]",632,-93.53038512,44.07713561,-93.53034612,44.07709661
633,"[-93.5303812643960,44.0770630790811;-93.5303422643960,44.0771020790811]","[-93.5303812643960,-93.5303422643960,-93.5303422643960,-93.5303812643960,-93.5303812643960,NaN]","[44.0771020790811,44.0771020790811,44.0770630790811,44.0770630790811,44.0771020790811,NaN]",633,-93.53038512,44.07709661,-93.53034612,44.07705761
634,"[-93.5303812643960,44.0770240790811;-93.5303422643960,44.0770630790811]","[-93.5303812643960,-93.5303422643960,-93.5303422643960,-93.5303812643960,-93.5303812643960,NaN]","[44.0770630790811,44.0770630790811,44.0770240790811,44.0770240790811,44.0770630790811,NaN]",634,-93.53038512,44.07705761,-93.53034612,44.07701861
635,"[-93.5303812643960,44.0769850790811;-93.5303422643960,44.0770240790811]","[-93.5303812643960,-93.5303422643960,-93.5303422643960,-93.5303812643960,-93.5303812643960,NaN]","[44.0770240790811,44.0770240790811,44.0769850790811,44.0769850790811,44.0770240790811,NaN]",635,-93.53038512,44.07701861,-93.53034612,44.07697961
636,"[-93.5303812643960,44.0769460790811;-93.5303422643960,44.0769850790811]","[-93.5303812643960,-93.5303422643960,-93.5303422643960,-93.5303812643960,-93.5303812643960,NaN]","[44.0769850790811,44.0769850790811,44.0769460790811,44.0769460790811,44.0769850790811,NaN]",636,-93.53038512,44.07697961,-93.53034612,44.07694061
637,"[-93.5303812643960,44.0769070790811;-93.5303422643960,44.0769460790811]","[-93.5303812643960,-93.5303422643960,-93.5303422643960,-93.5303812643960,-93.5303812643960,NaN]","[44.0769460790811,44.0769460790811,44.0769070790811,44.0769070790811,44.0769460790811,NaN]",637,-93.53038512,44.07694061,-93.53034612,44.07690161
638,"[-93.5303812643960,44.0768680790811;-93.5303422643960,44.0769070790811]","[-93.5303812643960,-93.5303422643960,-93.5303422643960,-93.5303812643960,-93.5303812643960,NaN]","[44.0769070790811,44.0769070790811,44.0768680790811,44.0768680790811,44.0769070790811,NaN]",638,-93.53038512,44.07690161,-93.53034612,44.07686261
639,"[-93.5303812643960,44.0768290790811;-93.5303422643960,44.0768680790811]","[-93.5303812643960,-93.5303422643960,-93.5303422643960,-93.5303812643960,-93.5303812643960,NaN]","[44.0768680790811,44.0768680790811,44.0768290790811,44.0768290790811,44.0768680790811,NaN]",639,-93.53038512,44.07686261,-93.53034612,44.07682361
640,"[-93.5303812643960,44.0767900790811;-93.5303422643960,44.0768290790811]","[-93.5303812643960,-93.5303422643960,-93.5303422643960,-93.5303812643960,-93.5303812643960,NaN]","[44.0768290790811,44.0768290790811,44.0767900790811,44.0767900790811,44.0768290790811,NaN]",640,-93.53038512,44.07682361,-93.53034612,44.07678461
641,"[-93.5303422643960,44.0779990790811;-93.5303032643960,44.0780380790811]","[-93.5303422643960,-93.5303032643960,-93.5303032643960,-93.5303422643960,-93.5303422643960,NaN]","[44.0780380790811,44.0780380790811,44.0779990790811,44.0779990790811,44.0780380790811,NaN]",641,-93.53034612,44.07803261,-93.53030712,44.07799361
642,"[-93.5303422643960,44.0779600790811;-93.5303032643960,44.0779990790811]","[-93.5303422643960,-93.5303032643960,-93.5303032643960,-93.5303422643960,-93.5303422643960,NaN]","[44.0779990790811,44.0779990790811,44.0779600790811,44.0779600790811,44.0779990790811,NaN]",642,-93.53034612,44.07799361,-93.53030712,44.07795461
643,"[-93.5303422643960,44.0779210790811;-93.5303032643960,44.0779600790811]","[-93.5303422643960,-93.5303032643960,-93.5303032643960,-93.5303422643960,-93.5303422643960,NaN]","[44.0779600790811,44.0779600790811,44.0779210790811,44.0779210790811,44.0779600790811,NaN]",643,-93.53034612,44.07795461,-93.53030712,44.07791561
644,"[-93.5303422643960,44.0778820790811;-93.5303032643960,44.0779210790811]","[-93.5303422643960,-93.5303032643960,-93.5303032643960,-93.5303422643960,-93.5303422643960,NaN]","[44.0779210790811,44.0779210790811,44.0778820790811,44.0778820790811,44.0779210790811,NaN]",644,-93.53034612,44.07791561,-93.53030712,44.07787661
645,"[-93.5303422643960,44.0778430790811;-93.5303032643960,44.0778820790811]","[-93.5303422643960,-93.5303032643960,-93.5303032643960,-93.5303422643960,-93.5303422643960,NaN]","[44.0778820790811,44.0778820790811,44.0778430790811,44.0778430790811,44.0778820790811,NaN]",645,-93.53034612,44.07787661,-93.53030712,44.07783761
646,"[-93.5303422643960,44.0778040790811;-93.5303032643960,44.0778430790811]","[-93.5303422643960,-93.5303032643960,-93.5303032643960,-93.5303422643960,-93.5303422643960,NaN]","[44.0778430790811,44.0778430790811,44.0778040790811,44.0778040790811,44.0778430790811,NaN]",646,-93.53034612,44.07783761,-93.53030712,44.07779861
647,"[-93.5303422643960,44.0777650790811;-93.5303032643960,44.0778040790811]","[-93.5303422643960,-93.5303032643960,-93.5303032643960,-93.5303422643960,-93.5303422643960,NaN]","[44.0778040790811,44.0778040790811,44.0777650790811,44.0777650790811,44.0778040790811,NaN]",647,-93.53034612,44.07779861,-93.53030712,44.07775961
648,"[-93.5303422643960,44.0777260790811;-93.5303032643960,44.0777650790811]","[-93.5303422643960,-93.5303032643960,-93.5303032643960,-93.5303422643960,-93.5303422643960,NaN]","[44.0777650790811,44.0777650790811,44.0777260790811,44.0777260790811,44.0777650790811,NaN]",648,-93.53034612,44.07775961,-93.53030712,44.07772061
649,"[-93.5303422643960,44.0776870790811;-93.5303032643960,44.0777260790811]","[-93.5303422643960,-93.5303032643960,-93.5303032643960,-93.5303422643960,-93.5303422643960,NaN]","[44.0777260790811,44.0777260790811,44.0776870790811,44.0776870790811,44.0777260790811,NaN]",649,-93.53034612,44.07772061,-93.53030712,44.07768161
650,"[-93.5303422643960,44.0776480790811;-93.5303032643960,44.0776870790811]","[-93.5303422643960,-93.5303032643960,-93.5303032643960,-93.5303422643960,-93.5303422643960,NaN]","[44.0776870790811,44.0776870790811,44.0776480790811,44.0776480790811,44.0776870790811,NaN]",650,-93.53034612,44.07768161,-93.53030712,44.07764261
651,"[-93.5303422643960,44.0776090790811;-93.5303032643960,44.0776480790811]","[-93.5303422643960,-93.5303032643960,-93.5303032643960,-93.5303422643960,-93.5303422643960,NaN]","[44.0776480790811,44.0776480790811,44.0776090790811,44.0776090790811,44.0776480790811,NaN]",651,-93.53034612,44.07764261,-93.53030712,44.07760361
652,"[-93.5303422643960,44.0775700790811;-93.5303032643960,44.0776090790811]","[-93.5303422643960,-93.5303032643960,-93.5303032643960,-93.5303422643960,-93.5303422643960,NaN]","[44.0776090790811,44.0776090790811,44.0775700790811,44.0775700790811,44.0776090790811,NaN]",652,-93.53034612,44.07760361,-93.53030712,44.07756461
653,"[-93.5303422643960,44.0775310790811;-93.5303032643960,44.0775700790811]","[-93.5303422643960,-93.5303032643960,-93.5303032643960,-93.5303422643960,-93.5303422643960,NaN]","[44.0775700790811,44.0775700790811,44.0775310790811,44.0775310790811,44.0775700790811,NaN]",653,-93.53034612,44.07756461,-93.53030712,44.07752561
654,"[-93.5303422643960,44.0774920790811;-93.5303032643960,44.0775310790811]","[-93.5303422643960,-93.5303032643960,-93.5303032643960,-93.5303422643960,-93.5303422643960,NaN]","[44.0775310790811,44.0775310790811,44.0774920790811,44.0774920790811,44.0775310790811,NaN]",654,-93.53034612,44.07752561,-93.53030712,44.07748661
655,"[-93.5303422643960,44.0774530790811;-93.5303032643960,44.0774920790811]","[-93.5303422643960,-93.5303032643960,-93.5303032643960,-93.5303422643960,-93.5303422643960,NaN]","[44.0774920790811,44.0774920790811,44.0774530790811,44.0774530790811,44.0774920790811,NaN]",655,-93.53034612,44.07748661,-93.53030712,44.07744761
656,"[-93.5303422643960,44.0774140790811;-93.5303032643960,44.0774530790811]","[-93.5303422643960,-93.5303032643960,-93.5303032643960,-93.5303422643960,-93.5303422643960,NaN]","[44.0774530790811,44.0774530790811,44.0774140790811,44.0774140790811,44.0774530790811,NaN]",656,-93.53034612,44.07744761,-93.53030712,44.07740861
657,"[-93.5303422643960,44.0773750790811;-93.5303032643960,44.0774140790811]","[-93.5303422643960,-93.5303032643960,-93.5303032643960,-93.5303422643960,-93.5303422643960,NaN]","[44.0774140790811,44.0774140790811,44.0773750790811,44.0773750790811,44.0774140790811,NaN]",657,-93.53034612,44.07740861,-93.53030712,44.07736961
658,"[-93.5303422643960,44.0773360790811;-93.5303032643960,44.0773750790811]","[-93.5303422643960,-93.5303032643960,-93.5303032643960,-93.5303422643960,-93.5303422643960,NaN]","[44.0773750790811,44.0773750790811,44.0773360790811,44.0773360790811,44.0773750790811,NaN]",658,-93.53034612,44.07736961,-93.53030712,44.07733061
659,"[-93.5303422643960,44.0772970790811;-93.5303032643960,44.0773360790811]","[-93.5303422643960,-93.5303032643960,-93.5303032643960,-93.5303422643960,-93.5303422643960,NaN]","[44.0773360790811,44.0773360790811,44.0772970790811,44.0772970790811,44.0773360790811,NaN]",659,-93.53034612,44.07733061,-93.53030712,44.07729161
660,"[-93.5303422643960,44.0772580790811;-93.5303032643960,44.0772970790811]","[-93.5303422643960,-93.5303032643960,-93.5303032643960,-93.5303422643960,-93.5303422643960,NaN]","[44.0772970790811,44.0772970790811,44.0772580790811,44.0772580790811,44.0772970790811,NaN]",660,-93.53034612,44.07729161,-93.53030712,44.07725261
661,"[-93.5303422643960,44.0772190790811;-93.5303032643960,44.0772580790811]","[-93.5303422643960,-93.5303032643960,-93.5303032643960,-93.5303422643960,-93.5303422643960,NaN]","[44.0772580790811,44.0772580790811,44.0772190790811,44.0772190790811,44.0772580790811,NaN]",661,-93.53034612,44.07725261,-93.53030712,44.07721361
662,"[-93.5303422643960,44.0771800790811;-93.5303032643960,44.0772190790811]","[-93.5303422643960,-93.5303032643960,-93.5303032643960,-93.5303422643960,-93.5303422643960,NaN]","[44.0772190790811,44.0772190790811,44.0771800790811,44.0771800790811,44.0772190790811,NaN]",662,-93.53034612,44.07721361,-93.53030712,44.07717461
663,"[-93.5303422643960,44.0771410790811;-93.5303032643960,44.0771800790811]","[-93.5303422643960,-93.5303032643960,-93.5303032643960,-93.5303422643960,-93.5303422643960,NaN]","[44.0771800790811,44.0771800790811,44.0771410790811,44.0771410790811,44.0771800790811,NaN]",663,-93.53034612,44.07717461,-93.53030712,44.07713561
664,"[-93.5303422643960,44.0771020790811;-93.5303032643960,44.0771410790811]","[-93.5303422643960,-93.5303032643960,-93.5303032643960,-93.5303422643960,-93.5303422643960,NaN]","[44.0771410790811,44.0771410790811,44.0771020790811,44.0771020790811,44.0771410790811,NaN]",664,-93.53034612,44.07713561,-93.53030712,44.07709661
665,"[-93.5303422643960,44.0770630790811;-93.5303032643960,44.0771020790811]","[-93.5303422643960,-93.5303032643960,-93.5303032643960,-93.5303422643960,-93.5303422643960,NaN]","[44.0771020790811,44.0771020790811,44.0770630790811,44.0770630790811,44.0771020790811,NaN]",665,-93.53034612,44.07709661,-93.53030712,44.07705761
666,"[-93.5303422643960,44.0770240790811;-93.5303032643960,44.0770630790811]","[-93.5303422643960,-93.5303032643960,-93.5303032643960,-93.5303422643960,-93.5303422643960,NaN]","[44.0770630790811,44.0770630790811,44.0770240790811,44.0770240790811,44.0770630790811,NaN]",666,-93.53034612,44.07705761,-93.53030712,44.07701861
667,"[-93.5303422643960,44.0769850790811;-93.5303032643960,44.0770240790811]","[-93.5303422643960,-93.5303032643960,-93.5303032643960,-93.5303422643960,-93.5303422643960,NaN]","[44.0770240790811,44.0770240790811,44.0769850790811,44.0769850790811,44.0770240790811,NaN]",667,-93.53034612,44.07701861,-93.53030712,44.07697961
668,"[-93.5303422643960,44.0769460790811;-93.5303032643960,44.0769850790811]","[-93.5303422643960,-93.5303032643960,-93.5303032643960,-93.5303422643960,-93.5303422643960,NaN]","[44.0769850790811,44.0769850790811,44.0769460790811,44.0769460790811,44.0769850790811,NaN]",668,-93.53034612,44.07697961,-93.53030712,44.07694061
669,"[-93.5303422643960,44.0769070790811;-93.5303032643960,44.0769460790811]","[-93.5303422643960,-93.5303032643960,-93.5303032643960,-93.5303422643960,-93.5303422643960,NaN]","[44.0769460790811,44.0769460790811,44.0769070790811,44.0769070790811,44.0769460790811,NaN]",669,-93.53034612,44.07694061,-93.53030712,44.07690161
