Fields,BoundingBox,X,Y,id,left,top,right,bottom
947,"[-93.5378430597029,44.0653942116904;-93.5378044797029,44.0654327916904]","[-93.5378430597029,-93.5378044797029,-93.5378044797029,-93.5378430597029,-93.5378430597029,NaN]","[44.0654327916904,44.0654327916904,44.0653942116904,44.0653942116904,44.0654327916904,NaN]",994,-93.53783425,44.06543439,-93.53779567,44.06539581
948,"[-93.5378430597029,44.0653556316904;-93.5378044797029,44.0653942116904]","[-93.5378430597029,-93.5378044797029,-93.5378044797029,-93.5378430597029,-93.5378430597029,NaN]","[44.0653942116904,44.0653942116904,44.0653556316904,44.0653556316904,44.0653942116904,NaN]",995,-93.53783425,44.06539581,-93.53779567,44.06535723
949,"[-93.5378430597029,44.0653170516904;-93.5378044797029,44.0653556316904]","[-93.5378430597029,-93.5378044797029,-93.5378044797029,-93.5378430597029,-93.5378430597029,NaN]","[44.0653556316904,44.0653556316904,44.0653170516904,44.0653170516904,44.0653556316904,NaN]",996,-93.53783425,44.06535723,-93.53779567,44.06531865
950,"[-93.5378430597029,44.0652784716904;-93.5378044797029,44.0653170516904]","[-93.5378430597029,-93.5378044797029,-93.5378044797029,-93.5378430597029,-93.5378430597029,NaN]","[44.0653170516904,44.0653170516904,44.0652784716904,44.0652784716904,44.0653170516904,NaN]",997,-93.53783425,44.06531865,-93.53779567,44.06528007
951,"[-93.5378430597029,44.0652398916904;-93.5378044797029,44.0652784716904]","[-93.5378430597029,-93.5378044797029,-93.5378044797029,-93.5378430597029,-93.5378430597029,NaN]","[44.0652784716904,44.0652784716904,44.0652398916904,44.0652398916904,44.0652784716904,NaN]",998,-93.53783425,44.06528007,-93.53779567,44.06524149
952,"[-93.5378430597029,44.0652013116904;-93.5378044797029,44.0652398916904]","[-93.5378430597029,-93.5378044797029,-93.5378044797029,-93.5378430597029,-93.5378430597029,NaN]","[44.0652398916904,44.0652398916904,44.0652013116904,44.0652013116904,44.0652398916904,NaN]",999,-93.53783425,44.06524149,-93.53779567,44.06520291
953,"[-93.5378430597029,44.0651627316904;-93.5378044797029,44.0652013116904]","[-93.5378430597029,-93.5378044797029,-93.5378044797029,-93.5378430597029,-93.5378430597029,NaN]","[44.0652013116904,44.0652013116904,44.0651627316904,44.0651627316904,44.0652013116904,NaN]",1000,-93.53783425,44.06520291,-93.53779567,44.06516433
954,"[-93.5378430597029,44.0651241516904;-93.5378044797029,44.0651627316904]","[-93.5378430597029,-93.5378044797029,-93.5378044797029,-93.5378430597029,-93.5378430597029,NaN]","[44.0651627316904,44.0651627316904,44.0651241516904,44.0651241516904,44.0651627316904,NaN]",1001,-93.53783425,44.06516433,-93.53779567,44.06512575
955,"[-93.5378430597029,44.0650855716904;-93.5378044797029,44.0651241516904]","[-93.5378430597029,-93.5378044797029,-93.5378044797029,-93.5378430597029,-93.5378430597029,NaN]","[44.0651241516904,44.0651241516904,44.0650855716904,44.0650855716904,44.0651241516904,NaN]",1002,-93.53783425,44.06512575,-93.53779567,44.06508717
956,"[-93.5378430597029,44.0650469916904;-93.5378044797029,44.0650855716904]","[-93.5378430597029,-93.5378044797029,-93.5378044797029,-93.5378430597029,-93.5378430597029,NaN]","[44.0650855716904,44.0650855716904,44.0650469916904,44.0650469916904,44.0650855716904,NaN]",1003,-93.53783425,44.06508717,-93.53779567,44.06504859
957,"[-93.5378430597029,44.0650084116904;-93.5378044797029,44.0650469916904]","[-93.5378430597029,-93.5378044797029,-93.5378044797029,-93.5378430597029,-93.5378430597029,NaN]","[44.0650469916904,44.0650469916904,44.0650084116904,44.0650084116904,44.0650469916904,NaN]",1004,-93.53783425,44.06504859,-93.53779567,44.06501001
958,"[-93.5378430597029,44.0649698316904;-93.5378044797029,44.0650084116904]","[-93.5378430597029,-93.5378044797029,-93.5378044797029,-93.5378430597029,-93.5378430597029,NaN]","[44.0650084116904,44.0650084116904,44.0649698316904,44.0649698316904,44.0650084116904,NaN]",1005,-93.53783425,44.06501001,-93.53779567,44.06497143
959,"[-93.5378430597029,44.0649312516904;-93.5378044797029,44.0649698316904]","[-93.5378430597029,-93.5378044797029,-93.5378044797029,-93.5378430597029,-93.5378430597029,NaN]","[44.0649698316904,44.0649698316904,44.0649312516904,44.0649312516904,44.0649698316904,NaN]",1006,-93.53783425,44.06497143,-93.53779567,44.06493285
960,"[-93.5378430597029,44.0648926716904;-93.5378044797029,44.0649312516904]","[-93.5378430597029,-93.5378044797029,-93.5378044797029,-93.5378430597029,-93.5378430597029,NaN]","[44.0649312516904,44.0649312516904,44.0648926716904,44.0648926716904,44.0649312516904,NaN]",1007,-93.53783425,44.06493285,-93.53779567,44.06489427
961,"[-93.5378044797029,44.0656256916904;-93.5377658997029,44.0656642716904]","[-93.5378044797029,-93.5377658997029,-93.5377658997029,-93.5378044797029,-93.5378044797029,NaN]","[44.0656642716904,44.0656642716904,44.0656256916904,44.0656256916904,44.0656642716904,NaN]",1009,-93.53779567,44.06566587,-93.53775709,44.06562729
962,"[-93.5378044797029,44.0655871116904;-93.5377658997029,44.0656256916904]","[-93.5378044797029,-93.5377658997029,-93.5377658997029,-93.5378044797029,-93.5378044797029,NaN]","[44.0656256916904,44.0656256916904,44.0655871116904,44.0655871116904,44.0656256916904,NaN]",1010,-93.53779567,44.06562729,-93.53775709,44.06558871
963,"[-93.5378044797029,44.0655485316904;-93.5377658997029,44.0655871116904]","[-93.5378044797029,-93.5377658997029,-93.5377658997029,-93.5378044797029,-93.5378044797029,NaN]","[44.0655871116904,44.0655871116904,44.0655485316904,44.0655485316904,44.0655871116904,NaN]",1011,-93.53779567,44.06558871,-93.53775709,44.06555013
964,"[-93.5378044797029,44.0655099516904;-93.5377658997029,44.0655485316904]","[-93.5378044797029,-93.5377658997029,-93.5377658997029,-93.5378044797029,-93.5378044797029,NaN]","[44.0655485316904,44.0655485316904,44.0655099516904,44.0655099516904,44.0655485316904,NaN]",1012,-93.53779567,44.06555013,-93.53775709,44.06551155
965,"[-93.5378044797029,44.0654713716904;-93.5377658997029,44.0655099516904]","[-93.5378044797029,-93.5377658997029,-93.5377658997029,-93.5378044797029,-93.5378044797029,NaN]","[44.0655099516904,44.0655099516904,44.0654713716904,44.0654713716904,44.0655099516904,NaN]",1013,-93.53779567,44.06551155,-93.53775709,44.06547297
966,"[-93.5378044797029,44.0654327916904;-93.5377658997029,44.0654713716904]","[-93.5378044797029,-93.5377658997029,-93.5377658997029,-93.5378044797029,-93.5378044797029,NaN]","[44.0654713716904,44.0654713716904,44.0654327916904,44.0654327916904,44.0654713716904,NaN]",1014,-93.53779567,44.06547297,-93.53775709,44.06543439
967,"[-93.5378044797029,44.0653942116904;-93.5377658997029,44.0654327916904]","[-93.5378044797029,-93.5377658997029,-93.5377658997029,-93.5378044797029,-93.5378044797029,NaN]","[44.0654327916904,44.0654327916904,44.0653942116904,44.0653942116904,44.0654327916904,NaN]",1015,-93.53779567,44.06543439,-93.53775709,44.06539581
968,"[-93.5378044797029,44.0653556316904;-93.5377658997029,44.0653942116904]","[-93.5378044797029,-93.5377658997029,-93.5377658997029,-93.5378044797029,-93.5378044797029,NaN]","[44.0653942116904,44.0653942116904,44.0653556316904,44.0653556316904,44.0653942116904,NaN]",1016,-93.53779567,44.06539581,-93.53775709,44.06535723
969,"[-93.5378044797029,44.0653170516904;-93.5377658997029,44.0653556316904]","[-93.5378044797029,-93.5377658997029,-93.5377658997029,-93.5378044797029,-93.5378044797029,NaN]","[44.0653556316904,44.0653556316904,44.0653170516904,44.0653170516904,44.0653556316904,NaN]",1017,-93.53779567,44.06535723,-93.53775709,44.06531865
970,"[-93.5378044797029,44.0652784716904;-93.5377658997029,44.0653170516904]","[-93.5378044797029,-93.5377658997029,-93.5377658997029,-93.5378044797029,-93.5378044797029,NaN]","[44.0653170516904,44.0653170516904,44.0652784716904,44.0652784716904,44.0653170516904,NaN]",1018,-93.53779567,44.06531865,-93.53775709,44.06528007
971,"[-93.5378044797029,44.0652398916904;-93.5377658997029,44.0652784716904]","[-93.5378044797029,-93.5377658997029,-93.5377658997029,-93.5378044797029,-93.5378044797029,NaN]","[44.0652784716904,44.0652784716904,44.0652398916904,44.0652398916904,44.0652784716904,NaN]",1019,-93.53779567,44.06528007,-93.53775709,44.06524149
972,"[-93.5378044797029,44.0652013116904;-93.5377658997029,44.0652398916904]","[-93.5378044797029,-93.5377658997029,-93.5377658997029,-93.5378044797029,-93.5378044797029,NaN]","[44.0652398916904,44.0652398916904,44.0652013116904,44.0652013116904,44.0652398916904,NaN]",1020,-93.53779567,44.06524149,-93.53775709,44.06520291
973,"[-93.5378044797029,44.0651627316904;-93.5377658997029,44.0652013116904]","[-93.5378044797029,-93.5377658997029,-93.5377658997029,-93.5378044797029,-93.5378044797029,NaN]","[44.0652013116904,44.0652013116904,44.0651627316904,44.0651627316904,44.0652013116904,NaN]",1021,-93.53779567,44.06520291,-93.53775709,44.06516433
974,"[-93.5378044797029,44.0651241516904;-93.5377658997029,44.0651627316904]","[-93.5378044797029,-93.5377658997029,-93.5377658997029,-93.5378044797029,-93.5378044797029,NaN]","[44.0651627316904,44.0651627316904,44.0651241516904,44.0651241516904,44.0651627316904,NaN]",1022,-93.53779567,44.06516433,-93.53775709,44.06512575
975,"[-93.5378044797029,44.0650855716904;-93.5377658997029,44.0651241516904]","[-93.5378044797029,-93.5377658997029,-93.5377658997029,-93.5378044797029,-93.5378044797029,NaN]","[44.0651241516904,44.0651241516904,44.0650855716904,44.0650855716904,44.0651241516904,NaN]",1023,-93.53779567,44.06512575,-93.53775709,44.06508717
976,"[-93.5378044797029,44.0650469916904;-93.5377658997029,44.0650855716904]","[-93.5378044797029,-93.5377658997029,-93.5377658997029,-93.5378044797029,-93.5378044797029,NaN]","[44.0650855716904,44.0650855716904,44.0650469916904,44.0650469916904,44.0650855716904,NaN]",1024,-93.53779567,44.06508717,-93.53775709,44.06504859
977,"[-93.5378044797029,44.0650084116904;-93.5377658997029,44.0650469916904]","[-93.5378044797029,-93.5377658997029,-93.5377658997029,-93.5378044797029,-93.5378044797029,NaN]","[44.0650469916904,44.0650469916904,44.0650084116904,44.0650084116904,44.0650469916904,NaN]",1025,-93.53779567,44.06504859,-93.53775709,44.06501001
978,"[-93.5378044797029,44.0649698316904;-93.5377658997029,44.0650084116904]","[-93.5378044797029,-93.5377658997029,-93.5377658997029,-93.5378044797029,-93.5378044797029,NaN]","[44.0650084116904,44.0650084116904,44.0649698316904,44.0649698316904,44.0650084116904,NaN]",1026,-93.53779567,44.06501001,-93.53775709,44.06497143
979,"[-93.5378044797029,44.0649312516904;-93.5377658997029,44.0649698316904]","[-93.5378044797029,-93.5377658997029,-93.5377658997029,-93.5378044797029,-93.5378044797029,NaN]","[44.0649698316904,44.0649698316904,44.0649312516904,44.0649312516904,44.0649698316904,NaN]",1027,-93.53779567,44.06497143,-93.53775709,44.06493285
980,"[-93.5378044797029,44.0648926716904;-93.5377658997029,44.0649312516904]","[-93.5378044797029,-93.5377658997029,-93.5377658997029,-93.5378044797029,-93.5378044797029,NaN]","[44.0649312516904,44.0649312516904,44.0648926716904,44.0648926716904,44.0649312516904,NaN]",1028,-93.53779567,44.06493285,-93.53775709,44.06489427
981,"[-93.5377658997029,44.0656256916904;-93.5377273197029,44.0656642716904]","[-93.5377658997029,-93.5377273197029,-93.5377273197029,-93.5377658997029,-93.5377658997029,NaN]","[44.0656642716904,44.0656642716904,44.0656256916904,44.0656256916904,44.0656642716904,NaN]",1030,-93.53775709,44.06566587,-93.53771851,44.06562729
982,"[-93.5377658997029,44.0655871116904;-93.5377273197029,44.0656256916904]","[-93.5377658997029,-93.5377273197029,-93.5377273197029,-93.5377658997029,-93.5377658997029,NaN]","[44.0656256916904,44.0656256916904,44.0655871116904,44.0655871116904,44.0656256916904,NaN]",1031,-93.53775709,44.06562729,-93.53771851,44.06558871
983,"[-93.5377658997029,44.0655485316904;-93.5377273197029,44.0655871116904]","[-93.5377658997029,-93.5377273197029,-93.5377273197029,-93.5377658997029,-93.5377658997029,NaN]","[44.0655871116904,44.0655871116904,44.0655485316904,44.0655485316904,44.0655871116904,NaN]",1032,-93.53775709,44.06558871,-93.53771851,44.06555013
984,"[-93.5377658997029,44.0655099516904;-93.5377273197029,44.0655485316904]","[-93.5377658997029,-93.5377273197029,-93.5377273197029,-93.5377658997029,-93.5377658997029,NaN]","[44.0655485316904,44.0655485316904,44.0655099516904,44.0655099516904,44.0655485316904,NaN]",1033,-93.53775709,44.06555013,-93.53771851,44.06551155
985,"[-93.5377658997029,44.0654713716904;-93.5377273197029,44.0655099516904]","[-93.5377658997029,-93.5377273197029,-93.5377273197029,-93.5377658997029,-93.5377658997029,NaN]","[44.0655099516904,44.0655099516904,44.0654713716904,44.0654713716904,44.0655099516904,NaN]",1034,-93.53775709,44.06551155,-93.53771851,44.06547297
986,"[-93.5377658997029,44.0654327916904;-93.5377273197029,44.0654713716904]","[-93.5377658997029,-93.5377273197029,-93.5377273197029,-93.5377658997029,-93.5377658997029,NaN]","[44.0654713716904,44.0654713716904,44.0654327916904,44.0654327916904,44.0654713716904,NaN]",1035,-93.53775709,44.06547297,-93.53771851,44.06543439
987,"[-93.5377658997029,44.0653942116904;-93.5377273197029,44.0654327916904]","[-93.5377658997029,-93.5377273197029,-93.5377273197029,-93.5377658997029,-93.5377658997029,NaN]","[44.0654327916904,44.0654327916904,44.0653942116904,44.0653942116904,44.0654327916904,NaN]",1036,-93.53775709,44.06543439,-93.53771851,44.06539581
988,"[-93.5377658997029,44.0653556316904;-93.5377273197029,44.0653942116904]","[-93.5377658997029,-93.5377273197029,-93.5377273197029,-93.5377658997029,-93.5377658997029,NaN]","[44.0653942116904,44.0653942116904,44.0653556316904,44.0653556316904,44.0653942116904,NaN]",1037,-93.53775709,44.06539581,-93.53771851,44.06535723
989,"[-93.5377658997029,44.0653170516904;-93.5377273197029,44.0653556316904]","[-93.5377658997029,-93.5377273197029,-93.5377273197029,-93.5377658997029,-93.5377658997029,NaN]","[44.0653556316904,44.0653556316904,44.0653170516904,44.0653170516904,44.0653556316904,NaN]",1038,-93.53775709,44.06535723,-93.53771851,44.06531865
990,"[-93.5377658997029,44.0652784716904;-93.5377273197029,44.0653170516904]","[-93.5377658997029,-93.5377273197029,-93.5377273197029,-93.5377658997029,-93.5377658997029,NaN]","[44.0653170516904,44.0653170516904,44.0652784716904,44.0652784716904,44.0653170516904,NaN]",1039,-93.53775709,44.06531865,-93.53771851,44.06528007
991,"[-93.5377658997029,44.0652398916904;-93.5377273197029,44.0652784716904]","[-93.5377658997029,-93.5377273197029,-93.5377273197029,-93.5377658997029,-93.5377658997029,NaN]","[44.0652784716904,44.0652784716904,44.0652398916904,44.0652398916904,44.0652784716904,NaN]",1040,-93.53775709,44.06528007,-93.53771851,44.06524149
992,"[-93.5377658997029,44.0652013116904;-93.5377273197029,44.0652398916904]","[-93.5377658997029,-93.5377273197029,-93.5377273197029,-93.5377658997029,-93.5377658997029,NaN]","[44.0652398916904,44.0652398916904,44.0652013116904,44.0652013116904,44.0652398916904,NaN]",1041,-93.53775709,44.06524149,-93.53771851,44.06520291
993,"[-93.5377658997029,44.0651627316904;-93.5377273197029,44.0652013116904]","[-93.5377658997029,-93.5377273197029,-93.5377273197029,-93.5377658997029,-93.5377658997029,NaN]","[44.0652013116904,44.0652013116904,44.0651627316904,44.0651627316904,44.0652013116904,NaN]",1042,-93.53775709,44.06520291,-93.53771851,44.06516433
994,"[-93.5377658997029,44.0651241516904;-93.5377273197029,44.0651627316904]","[-93.5377658997029,-93.5377273197029,-93.5377273197029,-93.5377658997029,-93.5377658997029,NaN]","[44.0651627316904,44.0651627316904,44.0651241516904,44.0651241516904,44.0651627316904,NaN]",1043,-93.53775709,44.06516433,-93.53771851,44.06512575
995,"[-93.5377658997029,44.0650855716904;-93.5377273197029,44.0651241516904]","[-93.5377658997029,-93.5377273197029,-93.5377273197029,-93.5377658997029,-93.5377658997029,NaN]","[44.0651241516904,44.0651241516904,44.0650855716904,44.0650855716904,44.0651241516904,NaN]",1044,-93.53775709,44.06512575,-93.53771851,44.06508717
996,"[-93.5377658997029,44.0650469916904;-93.5377273197029,44.0650855716904]","[-93.5377658997029,-93.5377273197029,-93.5377273197029,-93.5377658997029,-93.5377658997029,NaN]","[44.0650855716904,44.0650855716904,44.0650469916904,44.0650469916904,44.0650855716904,NaN]",1045,-93.53775709,44.06508717,-93.53771851,44.06504859
997,"[-93.5377658997029,44.0650084116904;-93.5377273197029,44.0650469916904]","[-93.5377658997029,-93.5377273197029,-93.5377273197029,-93.5377658997029,-93.5377658997029,NaN]","[44.0650469916904,44.0650469916904,44.0650084116904,44.0650084116904,44.0650469916904,NaN]",1046,-93.53775709,44.06504859,-93.53771851,44.06501001
998,"[-93.5377658997029,44.0649698316904;-93.5377273197029,44.0650084116904]","[-93.5377658997029,-93.5377273197029,-93.5377273197029,-93.5377658997029,-93.5377658997029,NaN]","[44.0650084116904,44.0650084116904,44.0649698316904,44.0649698316904,44.0650084116904,NaN]",1047,-93.53775709,44.06501001,-93.53771851,44.06497143
999,"[-93.5377658997029,44.0649312516904;-93.5377273197029,44.0649698316904]","[-93.5377658997029,-93.5377273197029,-93.5377273197029,-93.5377658997029,-93.5377658997029,NaN]","[44.0649698316904,44.0649698316904,44.0649312516904,44.0649312516904,44.0649698316904,NaN]",1048,-93.53775709,44.06497143,-93.53771851,44.06493285
1000,"[-93.5377658997029,44.0648926716904;-93.5377273197029,44.0649312516904]","[-93.5377658997029,-93.5377273197029,-93.5377273197029,-93.5377658997029,-93.5377658997029,NaN]","[44.0649312516904,44.0649312516904,44.0648926716904,44.0648926716904,44.0649312516904,NaN]",1049,-93.53775709,44.06493285,-93.53771851,44.06489427
1001,"[-93.5377273197029,44.0656256916904;-93.5376887397029,44.0656642716904]","[-93.5377273197029,-93.5376887397029,-93.5376887397029,-93.5377273197029,-93.5377273197029,NaN]","[44.0656642716904,44.0656642716904,44.0656256916904,44.0656256916904,44.0656642716904,NaN]",1051,-93.53771851,44.06566587,-93.53767993,44.06562729
1002,"[-93.5377273197029,44.0655871116904;-93.5376887397029,44.0656256916904]","[-93.5377273197029,-93.5376887397029,-93.5376887397029,-93.5377273197029,-93.5377273197029,NaN]","[44.0656256916904,44.0656256916904,44.0655871116904,44.0655871116904,44.0656256916904,NaN]",1052,-93.53771851,44.06562729,-93.53767993,44.06558871
1003,"[-93.5377273197029,44.0655485316904;-93.5376887397029,44.0655871116904]","[-93.5377273197029,-93.5376887397029,-93.5376887397029,-93.5377273197029,-93.5377273197029,NaN]","[44.0655871116904,44.0655871116904,44.0655485316904,44.0655485316904,44.0655871116904,NaN]",1053,-93.53771851,44.06558871,-93.53767993,44.06555013
1004,"[-93.5377273197029,44.0655099516904;-93.5376887397029,44.0655485316904]","[-93.5377273197029,-93.5376887397029,-93.5376887397029,-93.5377273197029,-93.5377273197029,NaN]","[44.0655485316904,44.0655485316904,44.0655099516904,44.0655099516904,44.0655485316904,NaN]",1054,-93.53771851,44.06555013,-93.53767993,44.06551155
1005,"[-93.5377273197029,44.0654713716904;-93.5376887397029,44.0655099516904]","[-93.5377273197029,-93.5376887397029,-93.5376887397029,-93.5377273197029,-93.5377273197029,NaN]","[44.0655099516904,44.0655099516904,44.0654713716904,44.0654713716904,44.0655099516904,NaN]",1055,-93.53771851,44.06551155,-93.53767993,44.06547297
1006,"[-93.5377273197029,44.0654327916904;-93.5376887397029,44.0654713716904]","[-93.5377273197029,-93.5376887397029,-93.5376887397029,-93.5377273197029,-93.5377273197029,NaN]","[44.0654713716904,44.0654713716904,44.0654327916904,44.0654327916904,44.0654713716904,NaN]",1056,-93.53771851,44.06547297,-93.53767993,44.06543439
1007,"[-93.5377273197029,44.0653942116904;-93.5376887397029,44.0654327916904]","[-93.5377273197029,-93.5376887397029,-93.5376887397029,-93.5377273197029,-93.5377273197029,NaN]","[44.0654327916904,44.0654327916904,44.0653942116904,44.0653942116904,44.0654327916904,NaN]",1057,-93.53771851,44.06543439,-93.53767993,44.06539581
1008,"[-93.5377273197029,44.0653556316904;-93.5376887397029,44.0653942116904]","[-93.5377273197029,-93.5376887397029,-93.5376887397029,-93.5377273197029,-93.5377273197029,NaN]","[44.0653942116904,44.0653942116904,44.0653556316904,44.0653556316904,44.0653942116904,NaN]",1058,-93.53771851,44.06539581,-93.53767993,44.06535723
1009,"[-93.5377273197029,44.0653170516904;-93.5376887397029,44.0653556316904]","[-93.5377273197029,-93.5376887397029,-93.5376887397029,-93.5377273197029,-93.5377273197029,NaN]","[44.0653556316904,44.0653556316904,44.0653170516904,44.0653170516904,44.0653556316904,NaN]",1059,-93.53771851,44.06535723,-93.53767993,44.06531865
1010,"[-93.5377273197029,44.0652784716904;-93.5376887397029,44.0653170516904]","[-93.5377273197029,-93.5376887397029,-93.5376887397029,-93.5377273197029,-93.5377273197029,NaN]","[44.0653170516904,44.0653170516904,44.0652784716904,44.0652784716904,44.0653170516904,NaN]",1060,-93.53771851,44.06531865,-93.53767993,44.06528007
1011,"[-93.5377273197029,44.0652398916904;-93.5376887397029,44.0652784716904]","[-93.5377273197029,-93.5376887397029,-93.5376887397029,-93.5377273197029,-93.5377273197029,NaN]","[44.0652784716904,44.0652784716904,44.0652398916904,44.0652398916904,44.0652784716904,NaN]",1061,-93.53771851,44.06528007,-93.53767993,44.06524149
1012,"[-93.5377273197029,44.0652013116904;-93.5376887397029,44.0652398916904]","[-93.5377273197029,-93.5376887397029,-93.5376887397029,-93.5377273197029,-93.5377273197029,NaN]","[44.0652398916904,44.0652398916904,44.0652013116904,44.0652013116904,44.0652398916904,NaN]",1062,-93.53771851,44.06524149,-93.53767993,44.06520291
1013,"[-93.5377273197029,44.0651627316904;-93.5376887397029,44.0652013116904]","[-93.5377273197029,-93.5376887397029,-93.5376887397029,-93.5377273197029,-93.5377273197029,NaN]","[44.0652013116904,44.0652013116904,44.0651627316904,44.0651627316904,44.0652013116904,NaN]",1063,-93.53771851,44.06520291,-93.53767993,44.06516433
1014,"[-93.5377273197029,44.0651241516904;-93.5376887397029,44.0651627316904]","[-93.5377273197029,-93.5376887397029,-93.5376887397029,-93.5377273197029,-93.5377273197029,NaN]","[44.0651627316904,44.0651627316904,44.0651241516904,44.0651241516904,44.0651627316904,NaN]",1064,-93.53771851,44.06516433,-93.53767993,44.06512575
1015,"[-93.5377273197029,44.0650855716904;-93.5376887397029,44.0651241516904]","[-93.5377273197029,-93.5376887397029,-93.5376887397029,-93.5377273197029,-93.5377273197029,NaN]","[44.0651241516904,44.0651241516904,44.0650855716904,44.0650855716904,44.0651241516904,NaN]",1065,-93.53771851,44.06512575,-93.53767993,44.06508717
1016,"[-93.5377273197029,44.0650469916904;-93.5376887397029,44.0650855716904]","[-93.5377273197029,-93.5376887397029,-93.5376887397029,-93.5377273197029,-93.5377273197029,NaN]","[44.0650855716904,44.0650855716904,44.0650469916904,44.0650469916904,44.0650855716904,NaN]",1066,-93.53771851,44.06508717,-93.53767993,44.06504859
1017,"[-93.5377273197029,44.0650084116904;-93.5376887397029,44.0650469916904]","[-93.5377273197029,-93.5376887397029,-93.5376887397029,-93.5377273197029,-93.5377273197029,NaN]","[44.0650469916904,44.0650469916904,44.0650084116904,44.0650084116904,44.0650469916904,NaN]",1067,-93.53771851,44.06504859,-93.53767993,44.06501001
1018,"[-93.5377273197029,44.0649698316904;-93.5376887397029,44.0650084116904]","[-93.5377273197029,-93.5376887397029,-93.5376887397029,-93.5377273197029,-93.5377273197029,NaN]","[44.0650084116904,44.0650084116904,44.0649698316904,44.0649698316904,44.0650084116904,NaN]",1068,-93.53771851,44.06501001,-93.53767993,44.06497143
1019,"[-93.5377273197029,44.0649312516904;-93.5376887397029,44.0649698316904]","[-93.5377273197029,-93.5376887397029,-93.5376887397029,-93.5377273197029,-93.5377273197029,NaN]","[44.0649698316904,44.0649698316904,44.0649312516904,44.0649312516904,44.0649698316904,NaN]",1069,-93.53771851,44.06497143,-93.53767993,44.06493285
1020,"[-93.5377273197029,44.0648926716904;-93.5376887397029,44.0649312516904]","[-93.5377273197029,-93.5376887397029,-93.5376887397029,-93.5377273197029,-93.5377273197029,NaN]","[44.0649312516904,44.0649312516904,44.0648926716904,44.0648926716904,44.0649312516904,NaN]",1070,-93.53771851,44.06493285,-93.53767993,44.06489427
1021,"[-93.5376887397029,44.0656256916904;-93.5376501597029,44.0656642716904]","[-93.5376887397029,-93.5376501597029,-93.5376501597029,-93.5376887397029,-93.5376887397029,NaN]","[44.0656642716904,44.0656642716904,44.0656256916904,44.0656256916904,44.0656642716904,NaN]",1072,-93.53767993,44.06566587,-93.53764135,44.06562729
1022,"[-93.5376887397029,44.0655871116904;-93.5376501597029,44.0656256916904]","[-93.5376887397029,-93.5376501597029,-93.5376501597029,-93.5376887397029,-93.5376887397029,NaN]","[44.0656256916904,44.0656256916904,44.0655871116904,44.0655871116904,44.0656256916904,NaN]",1073,-93.53767993,44.06562729,-93.53764135,44.06558871
1023,"[-93.5376887397029,44.0655485316904;-93.5376501597029,44.0655871116904]","[-93.5376887397029,-93.5376501597029,-93.5376501597029,-93.5376887397029,-93.5376887397029,NaN]","[44.0655871116904,44.0655871116904,44.0655485316904,44.0655485316904,44.0655871116904,NaN]",1074,-93.53767993,44.06558871,-93.53764135,44.06555013
1024,"[-93.5376887397029,44.0655099516904;-93.5376501597029,44.0655485316904]","[-93.5376887397029,-93.5376501597029,-93.5376501597029,-93.5376887397029,-93.5376887397029,NaN]","[44.0655485316904,44.0655485316904,44.0655099516904,44.0655099516904,44.0655485316904,NaN]",1075,-93.53767993,44.06555013,-93.53764135,44.06551155
1025,"[-93.5376887397029,44.0654713716904;-93.5376501597029,44.0655099516904]","[-93.5376887397029,-93.5376501597029,-93.5376501597029,-93.5376887397029,-93.5376887397029,NaN]","[44.0655099516904,44.0655099516904,44.0654713716904,44.0654713716904,44.0655099516904,NaN]",1076,-93.53767993,44.06551155,-93.53764135,44.06547297
1026,"[-93.5376887397029,44.0654327916904;-93.5376501597029,44.0654713716904]","[-93.5376887397029,-93.5376501597029,-93.5376501597029,-93.5376887397029,-93.5376887397029,NaN]","[44.0654713716904,44.0654713716904,44.0654327916904,44.0654327916904,44.0654713716904,NaN]",1077,-93.53767993,44.06547297,-93.53764135,44.06543439
1027,"[-93.5376887397029,44.0653942116904;-93.5376501597029,44.0654327916904]","[-93.5376887397029,-93.5376501597029,-93.5376501597029,-93.5376887397029,-93.5376887397029,NaN]","[44.0654327916904,44.0654327916904,44.0653942116904,44.0653942116904,44.0654327916904,NaN]",1078,-93.53767993,44.06543439,-93.53764135,44.06539581
1028,"[-93.5376887397029,44.0653556316904;-93.5376501597029,44.0653942116904]","[-93.5376887397029,-93.5376501597029,-93.5376501597029,-93.5376887397029,-93.5376887397029,NaN]","[44.0653942116904,44.0653942116904,44.0653556316904,44.0653556316904,44.0653942116904,NaN]",1079,-93.53767993,44.06539581,-93.53764135,44.06535723
1029,"[-93.5376887397029,44.0653170516904;-93.5376501597029,44.0653556316904]","[-93.5376887397029,-93.5376501597029,-93.5376501597029,-93.5376887397029,-93.5376887397029,NaN]","[44.0653556316904,44.0653556316904,44.0653170516904,44.0653170516904,44.0653556316904,NaN]",1080,-93.53767993,44.06535723,-93.53764135,44.06531865
1030,"[-93.5376887397029,44.0652784716904;-93.5376501597029,44.0653170516904]","[-93.5376887397029,-93.5376501597029,-93.5376501597029,-93.5376887397029,-93.5376887397029,NaN]","[44.0653170516904,44.0653170516904,44.0652784716904,44.0652784716904,44.0653170516904,NaN]",1081,-93.53767993,44.06531865,-93.53764135,44.06528007
