Plot,Year,Date,Red,Green,Blue,BI,GLI,NGRDI,VARI,BGI,ExG,ExR,ExB,ExGR,MGRVI,RGBVI,GRRI,VEG,Range,Row,Mean.Yld.bu.ac,left,top,right,bottom,Crop Flw(M,Crop Flw(V,Elevation(,Moisture(%,Yld Mass(D,Yld Vol(Dr,X,Y,Height
418,2021,6162021,88.949,116.73,78.9,96.19949324,0.163492471,0.135069696,0.219129351,0.675918787,65.611,0.02740399,-0.022032546,65.58359601,0.265299318,0.320084612,1.31232504,1.365773714,22,2,241.1635015,-93.530619123,44.077993612,-93.530580123,44.077954612,25.510893503999895,1639.983506944,1145.912204319,15.769970894,13492.019205729,240.92863803399896,-93.5305914367635,44.0779806609892,0.051086
419,2021,6162021,92.291,120.07,81.188,99.20672848,0.161165227,0.130810271,0.211773764,0.676172233,66.661,0.031127342,-0.021825317,66.62987266,0.257219181,0.316018694,1.300993596,1.357726952,22,3,242.2486738,-93.530619123,44.077954612,-93.530580123,44.077915612,25.863625632,1662.65775553399,1144.82261827299,15.719141218,13653.5099826389,243.81241692399897,-93.5305914367635,44.07794166098919,0.040873
42,2021,6162021,88.508,115.13,76.813,94.8486864,0.164161069,0.130731985,0.209911295,0.667184921,64.939,0.031310996,-0.027069969,64.907689,0.257070418,0.321956652,1.30078637,1.363645221,34,10,212.7730618,-93.531087123,44.077681612,-93.531048123,44.077642612,22.529515371999896,1448.32446289099,1149.13926866299,15.0191942849999,11887.5029296869,212.276626587,-93.53105943676351,44.07766866098919,0.057013
420,2021,6162021,88.227,116.93,78.157,95.85604672,0.168587162,0.139907485,0.226007874,0.668408449,67.476,0.023252645,-0.026508397,67.45274735,0.274442995,0.329492761,1.325331248,1.379912144,22,4,247.8287809,-93.530619123,44.077915612,-93.530580123,44.077876612,25.931457307999896,1667.018391927,1143.834255642,15.622482088,13658.7861328119,243.90663147,-93.5305914367635,44.07790266098919,0.045945
421,2021,6162021,88.561,116.71,78.65,96.00364111,0.1652618,0.137130915,0.222309096,0.673892554,66.209,0.025624734,-0.023245903,66.18337527,0.269199562,0.323313158,1.317848714,1.370975323,22,5,248.574405,-93.530619123,44.077876612,-93.530580123,44.077837612,26.750330606999896,1719.661146376,1143.44664170999,15.649101575,14132.518337674,252.366090563,-93.5305914367635,44.0778636609892,0.049645
422,2021,6162021,91.138,119.47,81.497,98.69308816,0.16110065,0.134524804,0.219439087,0.682154516,66.305,0.027809178,-0.018398179,66.27719082,0.264267186,0.315457714,1.310869231,1.360595847,22,6,249.6281872,-93.530619123,44.077837612,-93.530580123,44.077798612,26.4098010589999,1697.77081976999,1143.336914062,15.677546501,13874.415690104,247.757132635999,-93.5305914367635,44.0778246609892,0.0439
423,2021,6162021,90.641,119.59,80.929,98.43282315,0.164601339,0.13770091,0.223886715,0.676720462,67.61,0.025097541,-0.021601181,67.58490246,0.270276952,0.321957802,1.319380854,1.370126319,22,7,247.4165727,-93.530619123,44.077798612,-93.530580123,44.077759612,25.906957943999895,1665.445515951,1143.45939127599,15.721085231,13731.561197917,245.20614369699896,-93.5305914367635,44.07778566098919,0.05087
424,2021,6162021,89.565,118.17,79.71,97.19348782,0.165341518,0.137699473,0.223432923,0.674536684,67.065,0.025121328,-0.02287742,67.03987867,0.270274237,0.323404324,1.319376989,1.371599139,22,8,246.8890954,-93.530619123,44.077759612,-93.530580123,44.077720612,26.267415577,1688.616875543,1143.62616645,15.6004844239999,13844.12890625,247.216284857999,-93.5305914367635,44.07774666098919,0.05225
425,2021,6162021,88.405,117.47,79.449,96.48279385,0.166551637,0.141177899,0.229897331,0.676334383,67.086,0.022069647,-0.021874781,67.06393035,0.276838083,0.325387693,1.328770997,1.376884387,22,9,245.0094988,-93.530619123,44.077720612,-93.530580123,44.077681612,27.247534433999895,1751.62506781699,1144.03336588499,15.505498886,14345.2845052079,256.165490044,-93.5305914367635,44.077707660989184,0.053662
426,2021,6162021,87.934,117.2,78.592,95.99467141,0.169293087,0.14266772,0.231274992,0.670580205,67.874,0.020821497,-0.025275089,67.8531785,0.279643553,0.330557179,1.332817795,1.383611042,22,10,246.6995128,-93.530619123,44.077681612,-93.530580123,44.077642612,25.924453311,1666.569905599,1144.5716824,15.343450228,13512.6212022569,241.296510484,-93.5305914367635,44.07766866098919,0.055937
427,2021,6162021,89.942,119.43,80.356,97.99689621,0.167568519,0.140840227,0.228560799,0.672829272,68.562,0.022396178,-0.023924509,68.53960382,0.276201725,0.327401093,1.327855729,1.378635065,22,11,238.206643,-93.530619123,44.077642612,-93.530580123,44.077603612,25.419407739,1634.101236979,1145.09897189699,15.306625048,13296.3156467009,237.433929443,-93.5305914367635,44.07762966098919,0.049223
428,2021,6162021,91.154,120.66,81.016,99.0479338,0.167235,0.139301463,0.225584489,0.671440411,69.15,0.023753031,-0.024716047,69.12624697,0.273299575,0.326922118,1.323693968,1.37669848,22,12,244.2929847,-93.530619123,44.077603612,-93.530580123,44.077564612,25.276701397,1624.928019206,1145.43499077699,15.297925101,13847.9015842009,247.283669365999,-93.5305914367635,44.0775906609892,0.048628
429,2021,6162021,89.41,119.64,79.552,97.7009014,0.172245874,0.144606553,0.233439899,0.664928118,70.318,0.019175196,-0.028645678,70.2988248,0.28328923,0.336078876,1.338105357,1.391185562,22,13,247.4561399,-93.530619123,44.077564612,-93.530580123,44.077525612,24.480699539,1573.75754801399,1145.53576660199,15.4347068469999,13816.19921875,246.717557271,-93.5305914367635,44.077551660989194,0.051287
43,2021,6162021,82.565,110.6,72.086,89.89944498,0.177062187,0.145134988,0.231543042,0.651772152,66.549,0.01881614,-0.036492228,66.53018386,0.284281817,0.34538775,1.339550657,1.401483038,34,11,207.7864668,-93.531087123,44.077642612,-93.531048123,44.077603612,22.096112780999896,1420.46365017399,1149.117011176,14.919469092,11646.440863715,207.97192891399897,-93.53105943676351,44.07762966098919,0.06751
430,2021,6162021,92.746,124.01,83.136,101.4756048,0.170176126,0.144235915,0.23397695,0.670397549,72.138,0.019455004,-0.025407813,72.118545,0.28259277,0.332103807,1.337092705,1.386695283,22,14,230.9841311,-93.530619123,44.077525612,-93.530580123,44.077486612,23.709249072999896,1524.16440158399,1145.487250434,15.5130597219999,13016.8501519099,232.443483141,-93.5305914367635,44.07751266098919,0.045348
431,2021,6162021,97.525,127.93,88.097,105.8903394,0.159095954,0.134860615,0.221355873,0.688634409,70.238,0.027443614,-0.014652115,70.21055639,0.264903331,0.311503504,1.311766214,1.356937993,22,15,224.2621045,-93.530619123,44.077486612,-93.530580123,44.077447612,23.686907027,1522.72801378,1145.43063693599,15.4960829419999,12364.4496527779,220.793484158,-93.5305914367635,44.07747366098919,0.040195
432,2021,6162021,89.911,121.67,80.992,99.0745189,0.17486596,0.15010327,0.243198125,0.665669434,72.437,0.014373849,-0.028304731,72.42262615,0.29359163,0.340561114,1.35322708,1.401132235,22,16,224.4948529,-93.530619123,44.077447612,-93.530580123,44.077408612,23.248211119,1494.526570638,1145.446506076,15.470694648,12471.962782118,222.71336364699897,-93.5305914367635,44.07743466098919,0.049357
433,2021,6162021,90.677,120.71,80.399,98.75427692,0.170532563,0.142075908,0.229280545,0.666050866,70.344,0.021377996,-0.027936227,70.322622,0.278529541,0.333035206,1.331208575,1.385620149,22,17,196.5607729,-93.530619123,44.077408612,-93.530580123,44.077369612,19.874290254,1277.63271755599,1145.325303819,15.39761734,11397.636501736,203.528964572,-93.5305914367635,44.07739566098919,0.043772
434,2021,6162021,93.664,123.88,82.796,101.6109852,0.16807317,0.138896039,0.224240805,0.668356474,71.3,0.024137977,-0.026521942,71.27586202,0.272534317,0.328607626,1.322599932,1.378050363,22,18,183.4338191,-93.530619123,44.077369612,-93.530580123,44.077330612,16.166149563,1039.250908746,1144.94004991299,15.3031944699999,9782.50792100699,174.687438965,-93.5305914367635,44.07735666098919,0.039513
435,2021,6162021,92.009,121.39,81.82,99.82601628,0.165505306,0.137681058,0.223295511,0.674025867,68.951,0.025142691,-0.023176015,68.92585731,0.270239436,0.323726648,1.319327457,1.371910844,22,19,182.6724461,-93.530619123,44.077330612,-93.530580123,44.077291612,16.88419946,1085.41166856599,1144.627224392,15.13517242,10002.5948350689,178.617558796999,-93.5305914367635,44.0773176609892,0.047348
436,2021,6162021,89.457,120.39,80.502,98.28000636,0.172423364,0.147407397,0.239151108,0.6686768,70.821,0.016703347,-0.026475724,70.80429665,0.288545016,0.336124033,1.345786244,1.39389492,22,20,206.5023063,-93.530619123,44.077291612,-93.530580123,44.077252612,20.705145517999895,1331.04337565099,1144.52937825499,15.0603911079999,11098.7275390619,198.19130706799896,-93.5305914367635,44.0772786609892,0.047845
437,2021,6162021,92.212,123.74,82.393,101.0004076,0.172654797,0.145995406,0.236060468,0.665855827,72.875,0.017955052,-0.028121135,72.85704495,0.285897015,0.336718899,1.341907778,1.393174167,22,21,216.3075756,-93.530619123,44.077252612,-93.530580123,44.077213612,23.563594817999896,1514.800089518,1144.67133246499,14.9965125189999,12688.681532118,226.58333841999897,-93.5305914367635,44.07723966098919,0.045297
438,2021,6162021,91.411,122.79,81.883,100.2300366,0.172572182,0.146493247,0.237148385,0.666853978,72.286,0.017513273,-0.027538807,72.26848673,0.286831022,0.336505878,1.343273785,1.393424715,22,22,205.9761382,-93.530619123,44.077213612,-93.530580123,44.077174612,21.964993158999896,1412.03317599799,1144.88723415799,14.955681907,12118.7228732639,216.405514186999,-93.5305914367635,44.07720066098919,0.047539
439,2021,6162021,90.816,121.3,81.601,99.36457963,0.169108735,0.143713817,0.233567023,0.672720528,70.183,0.019891256,-0.024031976,70.16310874,0.281611329,0.330089163,1.335667724,1.38411414,22,23,185.018021,-93.530619123,44.077174612,-93.530580123,44.077135612,20.476004070999895,1316.31374783,1145.29589843799,14.818702804,11128.5130208329,198.72320556599897,-93.5305914367635,44.07716166098919,0.043949
44,2021,6162021,86.08,115.22,75.208,93.70460334,0.176530654,0.144759066,0.231101101,0.6527339,69.152,0.019138687,-0.035907822,69.13286131,0.283575749,0.344399883,1.338522305,1.400077703,34,12,199.717566,-93.531087123,44.077603612,-93.531048123,44.077564612,17.8651541599999,1148.472473145,1148.93703884499,14.752991464,11037.078776042,197.090464273999,-93.53105943676351,44.0775906609892,0.066615
440,2021,6162021,88.704,120.11,79.56,97.68078166,0.176153778,0.150401793,0.242978941,0.662392807,71.956,0.014133036,-0.030259316,71.94186696,0.294149714,0.343009866,1.354053932,1.404008347,22,24,167.3457678,-93.530619123,44.077135612,-93.530580123,44.077096612,16.8491954799999,1083.161064996,1145.7394477,14.5579504439999,9230.97894965299,164.838709512999,-93.5305914367635,44.0771226609892,0.05854
441,2021,6162021,90.228,123.57,80.896,99.92463777,0.181741675,0.155950944,0.250876586,0.654657279,76.016,0.009328999,-0.035004445,76.006671,0.304496326,0.353165473,1.369530523,1.420236507,22,25,167.8965896,-93.530619123,44.077096612,-93.530580123,44.077057612,16.2393935519999,1043.95981852199,1145.742987739,14.264507929,8907.51399739599,159.06255934,-93.5305914367635,44.07708366098919,0.061893
442,2021,6162021,90.955,123.51,80.449,99.99928954,0.180716211,0.15179633,0.242918756,0.651356165,75.616,0.012976664,-0.036896858,75.60302334,0.296754799,0.351652302,1.357924248,1.41457643,22,26,178.7692927,-93.530619123,44.077057612,-93.530580123,44.077018612,17.949650447,1153.904866536,1145.473999023,14.114275138,9820.04036458299,175.357658385999,-93.5305914367635,44.0770446609892,0.0606
443,2021,6162021,87.937,120.49,77.848,97.14433793,0.184861038,0.15618418,0.24929736,0.646095112,75.195,0.009158327,-0.040180945,75.18584167,0.304930049,0.359121824,1.370185474,1.426931459,22,27,187.7008701,-93.530619123,44.077018612,-93.530580123,44.076979612,20.431961907,1313.48381890199,1145.22421603699,14.0451842409999,10741.870768229,191.81889682299897,-93.5305914367635,44.0770056609892,0.062937
444,2021,6162021,86.068,117.15,75.892,94.67737989,0.182556907,0.15294905,0.244113535,0.647819035,72.34,0.011985239,-0.039057003,72.32801476,0.298905676,0.355067711,1.361133058,1.419376479,22,28,190.4279459,-93.530619123,44.076979612,-93.530580123,44.076940612,19.281047396999895,1239.495035807,1146.537746853,14.057943238,10477.319769965,187.094770643,-93.5305914367635,44.07696666098919,0.065699
445,2021,6162021,88.608,119.6,78.61,97.18550949,0.177113218,0.148851149,0.239139493,0.657274247,71.982,0.015519249,-0.03328243,71.96648075,0.291249187,0.345031081,1.349765258,1.404664564,22,29,174.6709036,-93.530619123,44.076940612,-93.530580123,44.076901612,18.6599792899999,1199.5703125,1147.46889919699,14.0517699979999,10374.8968098959,185.265796238,-93.5305914367635,44.07692766098919,0.054613
446,2021,6162021,95.672,125.06,84.451,103.1586264,0.162691781,0.133138829,0.215642679,0.675283864,69.997,0.029099917,-0.022375427,69.96790008,0.261639844,0.318740941,1.307174513,1.36262242,22,30,166.2002576,-93.530619123,44.076901612,-93.530580123,44.076862612,17.0496624839999,1096.04968261699,1146.70450846399,14.0866397219999,9587.86469184,171.211666530999,-93.5305914367635,44.07688866098919,0.031789
447,2021,6162021,88.129,117.68,78.423,96.20372475,0.171201656,0.143584586,0.231979966,0.666408906,68.808,0.020056151,-0.027751274,68.78794385,0.281368332,0.334165105,1.335315276,1.38822136,22,31,151.1130111,-93.530619123,44.076862612,-93.530580123,44.076823612,13.2974749669999,854.837463379,1144.51471625399,13.971203062,8452.079806858,150.929821438,-93.5305914367635,44.07684966098919,0.036304
448,2021,6162021,83.766,112.5,75.253,91.898507,0.171817019,0.146403351,0.237445564,0.668915556,65.981,0.017576671,-0.026317864,65.96342333,0.286662396,0.335055017,1.343027004,1.391822598,22,32,146.4881501,-93.530619123,44.076823612,-93.530580123,44.076784612,14.604188919,938.8392537429987,1143.490342882,13.7863358389999,8243.17127821199,147.199323865999,-93.5305914367635,44.07681066098919,0.032921
449,2021,6162021,83.785,113.35,74.162,91.95678508,0.178743107,0.149973369,0.240418628,0.654274371,68.753,0.014556003,-0.035102489,68.738444,0.293348734,0.348053673,1.352867458,1.408961747,21,1,241.0985863,-93.530580123,44.078032612,-93.530541123,44.077993612,25.4434064229999,1635.64496527799,1146.58662923199,15.776282628,13478.839301215,240.69326612699896,-93.53055243676351,44.07801966098919,0.051618
45,2021,6162021,88.839,118.32,78.569,96.72138351,0.171345979,0.142310979,0.229263551,0.664038201,69.232,0.021190083,-0.029130502,69.21080992,0.278972098,0.334592957,1.331847499,1.387461244,34,13,196.9330711,-93.531087123,44.077564612,-93.531048123,44.077525612,15.089030425,970.0080769859987,1148.59232584599,14.632712046,10533.061197917,188.090154011999,-93.53105943676351,44.077551660989194,0.068545
450,2021,6162021,87.187,116.92,77.41,95.33129509,0.173786571,0.145673593,0.234678011,0.662076634,69.243,0.018264616,-0.030356959,69.22473538,0.28529304,0.338948738,1.341025612,1.395205168,21,2,242.7825551,-93.530580123,44.077993612,-93.530541123,44.077954612,25.667324914,1650.04090711799,1145.685221354,15.764185905,13514.447265625,241.329116821,-93.53055243676351,44.0779806609892,0.054022
451,2021,6162021,91.278,120.09,79.227,98.37038666,0.169655575,0.136312025,0.218039821,0.659730202,69.675,0.026494606,-0.031563516,69.64850539,0.267650837,0.332047736,1.315651088,1.379170205,21,3,242.2528395,-93.530580123,44.077954612,-93.530541123,44.077915612,25.861942290999895,1662.550442166,1144.60517035599,15.705375565,13676.771267361,244.227783203,-93.53055243676351,44.07794166098919,0.045162
452,2021,6162021,90.83,119.82,79.86,98.2929989,0.168035484,0.137621647,0.221653032,0.66649975,68.95,0.025272796,-0.027592854,68.9247272,0.270127162,0.328689446,1.319167676,1.376939009,21,4,244.8524517,-93.530580123,44.077915612,-93.530541123,44.077876612,25.729433272,1654.03165690099,1143.608344184,15.612495952,13544.595594618,241.86750793499897,-93.53055243676351,44.07790266098919,0.044658
453,2021,6162021,86.701,116.3,76.504,94.6847672,0.175326234,0.145807164,0.233989739,0.657815993,69.395,0.018179997,-0.032895297,69.37682,0.285543744,0.341923301,1.341391679,1.398462471,21,5,243.9672542,-93.530580123,44.077876612,-93.530541123,44.077837612,26.137051476,1680.237413194,1143.208645291,15.660756535,13759.006727431,245.696268717,-93.53055243676351,44.0778636609892,0.050713
454,2021,6162021,93.504,122.66,82.683,101.0362181,0.164013884,0.134879073,0.218428091,0.674082831,69.133,0.027591376,-0.023101453,69.10540862,0.264938293,0.321130586,1.311815537,1.366657284,21,6,244.0994926,-93.530580123,44.077837612,-93.530541123,44.077798612,25.617900000999896,1646.864542643,1143.09815809499,15.689146148,13378.591362847,238.903133816,-93.53055243676351,44.0778246609892,0.043297
455,2021,6162021,94.701,124.68,84.324,102.6708637,0.164186421,0.136652673,0.221972945,0.676323388,70.335,0.026016694,-0.021818541,70.30898331,0.268295213,0.321263076,1.316564767,1.368442486,21,7,244.3553122,-93.530580123,44.077798612,-93.530541123,44.077759612,25.812189102,1659.35473632799,1143.22393798799,15.7202161149999,13705.283691406,244.736928304,-93.53055243676351,44.07778566098919,0.050707
456,2021,6162021,89.161,118.93,79.326,97.27391411,0.170723544,0.143057605,0.231188599,0.666997393,69.373,0.020511661,-0.027394343,69.35248834,0.280377157,0.333294809,1.333879162,1.386817649,21,8,248.699088,-93.530580123,44.077759612,-93.530541123,44.077720612,26.678713903999896,1715.05856662299,1143.409098307,15.6073862709999,14067.685221354,251.20838080499897,-93.53055243676351,44.07774666098919,0.051201
457,2021,6162021,89.121,119.35,79.353,97.44036424,0.17247172,0.145003382,0.234119178,0.664876414,70.226,0.018828868,-0.028683501,70.20717113,0.284034656,0.336472853,1.339190539,1.391974033,21,9,251.5367789,-93.530580123,44.077720612,-93.530541123,44.077681612,26.760983997,1720.34647623699,1143.827894423,15.526061164,14125.671657986,252.243840535,-93.53055243676351,44.077707660989184,0.054462
458,2021,6162021,87.01,117.33,77.774,95.54381905,0.174933157,0.148380151,0.239558807,0.662865422,69.876,0.015894284,-0.02993967,69.86010572,0.290367379,0.340868923,1.348465694,1.399808312,21,10,246.2488081,-93.530580123,44.077681612,-93.530541123,44.077642612,26.14439159,1680.70772298199,1144.40330674899,15.3618508439999,13682.198242188,244.324661254999,-93.53055243676351,44.07766866098919,0.056268
459,2021,6162021,89.212,119.66,80.252,97.83946042,0.170887315,0.145773488,0.236728347,0.67066689,69.856,0.018112644,-0.025273585,69.83788736,0.28548054,0.333321934,1.341299377,1.38941784,21,11,240.7084619,-93.530580123,44.077642612,-93.530541123,44.077603612,25.575294495,1644.12318250899,1144.94757758199,15.328198539,13432.9590928819,239.873977660999,-93.53055243676351,44.07762966098919,0.048321
46,2021,6162021,89.804,119.05,79.997,97.70223628,0.167440139,0.140030835,0.226964775,0.671961361,68.299,0.023110877,-0.024421588,68.27588912,0.274675655,0.327240121,1.325664781,1.377709452,34,14,191.009597,-93.531087123,44.077525612,-93.531048123,44.077486612,17.6450061799999,1134.321384006,1148.14413791199,14.66868835,10545.922743056,188.319834391,-93.53105943676351,44.07751266098919,0.064797
460,2021,6162021,91.799,121.68,81.345,99.74983346,0.168584215,0.139971613,0.226141644,0.668515779,70.216,0.023195534,-0.026446287,70.19280447,0.274563955,0.329479503,1.325504635,1.379958769,21,12,243.6604896,-93.530580123,44.077603612,-93.530541123,44.077564612,24.782919142,1593.18499077699,1145.31293402799,15.342216386,13705.1095920139,244.733796861,-93.53055243676351,44.0775906609892,0.048585
461,2021,6162021,86.401,117.34,77.269,95.22658376,0.178260324,0.15185456,0.244631223,0.658505199,71.01,0.012887086,-0.032608804,70.99711291,0.296863506,0.346912596,1.358086133,1.409555897,21,13,245.9932129,-93.530580123,44.077564612,-93.530541123,44.077525612,24.4493052159999,1571.739481608,1145.403299967,15.499483109,13903.87109375,248.28312174499897,-93.53055243676351,44.077551660989194,0.05328
462,2021,6162021,92.523,123.5,82.96,101.1518942,0.169277817,0.143396768,0.232799501,0.671740891,71.517,0.020175729,-0.024603406,71.49682427,0.281015125,0.33044992,1.334803238,1.384188103,21,14,234.7664715,-93.530580123,44.077525612,-93.530541123,44.077486612,24.202649646,1555.88271755599,1145.33128526499,15.5911090639999,13302.9836154509,237.55301750999897,-93.53055243676351,44.07751266098919,0.043723
463,2021,6162021,93.343,123.87,83.693,101.7533141,0.166450082,0.14053947,0.228632415,0.675651893,70.704,0.022632317,-0.022265425,70.68136768,0.275634784,0.325256656,1.327041128,1.376151111,21,15,222.0323214,-93.530580123,44.077486612,-93.530541123,44.077447612,23.586207284,1516.25405544699,1145.27501085099,15.555348184,12393.662000868,221.315148248,-93.53055243676351,44.07747366098919,0.041501
464,2021,6162021,90.394,122.7,80.107,99.40405204,0.180088531,0.151604456,0.242926,0.652868786,74.899,0.013136381,-0.035982824,74.88586362,0.29639656,0.350463261,1.357390977,1.41311394,21,16,220.079212,-93.530580123,44.077447612,-93.530541123,44.077408612,22.57054668,1450.96516927099,1145.26357693099,15.470423486,12214.3247612849,218.112706502,-93.53055243676351,44.07743466098919,0.050189
465,2021,6162021,91.906,123.04,81.654,100.4206655,0.172814794,0.144845682,0.233577409,0.663637841,72.52,0.018976399,-0.0294147,72.5010236,0.283738454,0.337156579,1.338759167,1.392539327,21,17,193.4196297,-93.530580123,44.077408612,-93.530541123,44.077369612,19.685517417,1265.499403212,1145.14176432299,15.3761931529999,11233.8604600689,200.60442437099897,-93.53055243676351,44.07739566098919,0.043593
466,2021,6162021,95.688,126.47,86.118,104.1907932,0.163621977,0.138559044,0.226271685,0.68093619,71.134,0.02430679,-0.019154264,71.10969321,0.271898023,0.319957223,1.32169133,1.368892363,21,18,172.1974532,-93.530580123,44.077369612,-93.530541123,44.077330612,15.846527629,1018.704121908,1144.77651638499,15.31334983,9360.27170138899,167.147510105,-93.53055243676351,44.07735666098919,0.033012
467,2021,6162021,92.151,123.56,82.547,100.9502974,0.17169016,0.145606854,0.235867051,0.668072192,72.422,0.018277464,-0.026802969,72.40372254,0.285167764,0.334892505,1.340842747,1.390896562,21,19,169.265085,-93.530580123,44.077330612,-93.530541123,44.077291612,15.762495889,1013.30190701,1144.47025553399,15.1901833219999,9100.57855902799,162.510119967999,-93.53055243676351,44.0773176609892,0.047371
468,2021,6162021,89.868,121.66,80.791,99.00269139,0.175518565,0.150296887,0.24317523,0.664072004,72.661,0.014214608,-0.029257763,72.64678539,0.293953611,0.341797615,1.353763297,1.40262428,21,20,202.2523286,-93.530580123,44.077291612,-93.530541123,44.077252612,19.882034302,1278.12967936199,1144.422749837,15.111115456,10654.8165690099,190.264335632,-93.53055243676351,44.0772786609892,0.0536
469,2021,6162021,90.494,122.66,80.917,99.63633963,0.177354217,0.150904979,0.243245083,0.659685309,73.909,0.013709614,-0.031884137,73.89529039,0.295090075,0.345269134,1.35544898,1.406890572,21,21,226.1650456,-93.530580123,44.077252612,-93.530541123,44.077213612,23.470493316999896,1508.815972222,1144.58946397599,15.004759471,12739.8830295139,227.49766710099897,-93.53055243676351,44.07723966098919,0.047522
47,2021,6162021,89.129,118.4,79.295,97.03991561,0.168736304,0.141045348,0.228262395,0.669721284,68.376,0.022245698,-0.02575447,68.3537543,0.276588306,0.329652918,1.328411628,1.381147794,34,15,211.9629121,-93.531087123,44.077486612,-93.531048123,44.077447612,21.988419003,1413.539510091,1147.663180881,14.857807477,11553.9766710069,206.32077534999897,-93.53105943676351,44.07747366098919,0.066285
470,2021,6162021,91.867,123.71,81.555,100.6560609,0.175833211,0.147710563,0.23759532,0.659243392,73.998,0.016503776,-0.032083384,73.98149622,0.289113137,0.342683875,1.346620658,1.40108457,21,22,219.2520029,-93.530580123,44.077213612,-93.530541123,44.077174612,23.417356067,1505.39956325999,1144.815524631,14.955002255,12794.683268229,228.47623697899897,-93.53055243676351,44.07720066098919,0.045039
471,2021,6162021,90.46,122.14,80.681,99.34890531,0.176059949,0.14901223,0.240147363,0.660561651,73.139,0.015357285,-0.031323543,73.12364271,0.29155068,0.342976973,1.350210038,1.402641037,21,23,196.4512373,-93.530580123,44.077174612,-93.530541123,44.077135612,22.596873388999896,1452.65562608499,1145.236083984,14.7991730369999,12011.830078125,214.496739705,-93.53055243676351,44.07716166098919,0.046369
472,2021,6162021,90.399,123.51,80.286,99.78734238,0.182748591,0.154790121,0.247794167,0.650036434,76.335,0.010362515,-0.037762708,76.32463749,0.302336271,0.355222567,1.366276176,1.421333272,21,24,163.0622858,-93.530580123,44.077135612,-93.530541123,44.077096612,17.831220203,1146.291748047,1145.668524848,14.5639631479999,9816.469509549,175.293899535999,-93.53055243676351,44.0771226609892,0.061089
473,2021,6162021,90.033,124.51,80.572,100.1674072,0.186869228,0.16069972,0.257346739,0.647112682,78.415,0.005205428,-0.039676736,78.40979457,0.313308437,0.362466278,1.382937367,1.43502334,21,25,166.2164029,-93.530580123,44.077096612,-93.530541123,44.077057612,16.2747658619999,1046.234117296,1145.65905761699,14.251949946,8964.618815104,160.082273694999,-93.53055243676351,44.07708366098919,0.062697
474,2021,6162021,92.296,124.71,81.254,101.1160196,0.179374424,0.149369142,0.238773646,0.651543581,75.87,0.01510226,-0.036727687,75.85489774,0.292218554,0.349347726,1.351196152,1.409762639,21,26,176.5455702,-93.530580123,44.077057612,-93.530541123,44.077018612,17.767713865,1142.209411621,1145.38462320999,14.1010139779999,9610.826660156,171.621696471999,-93.53055243676351,44.0770446609892,0.062802
475,2021,6162021,87.921,121.02,78.278,97.47373651,0.185775979,0.158413141,0.253315782,0.646818708,75.841,0.007204955,-0.039798203,75.83379504,0.309070249,0.360624161,1.376462961,1.430755238,21,27,190.6454787,-93.530580123,44.077018612,-93.530541123,44.076979612,20.030131233999896,1287.651462131,1145.115953234,14.016833623,10550.186523438,188.395958793999,-93.53055243676351,44.0770056609892,0.068687
476,2021,6162021,85.644,117.8,75.662,94.75665848,0.187182859,0.158058237,0.251647337,0.64229202,74.294,0.007529756,-0.04254011,74.28647024,0.30841161,0.363359196,1.375461212,1.433408966,21,28,194.9142409,-93.530580123,44.076979612,-93.530541123,44.076940612,20.072300805,1290.36155870199,1146.40585666199,14.049878438,10990.7200520829,196.262625799999,-93.53055243676351,44.07696666098919,0.06549
477,2021,6162021,85.229,116.19,75.667,93.96735857,0.181765478,0.153714396,0.24620682,0.651235046,71.484,0.011298297,-0.037014501,71.4727017,0.300332502,0.353453521,1.363268371,1.418375075,21,29,186.5235021,-93.530580123,44.076940612,-93.530541123,44.076901612,19.376089096,1245.604695638,1147.457411024,14.0874482259999,10771.8715277779,192.354612562,-93.53055243676351,44.07692766098919,0.058618
478,2021,6162021,89.616,119.05,79.181,97.42272274,0.170320745,0.141057959,0.227315905,0.665107098,69.303,0.022277112,-0.028475544,69.28072289,0.276612071,0.332741966,1.328445813,1.384354916,21,30,174.8306821,-93.530580123,44.076901612,-93.530541123,44.076862612,17.7683436079999,1142.251193576,1146.60671658,14.133808666,10081.653862847,180.029308743,-93.53055243676351,44.07688866098919,0.042574
479,2021,6162021,92.046,122.83,83.465,100.8729915,0.166557052,0.143264022,0.234257406,0.679516405,70.149,0.020226519,-0.020040826,70.12877348,0.280765451,0.325193032,1.334441475,1.378644224,21,31,160.5899513,-93.530580123,44.076862612,-93.530541123,44.076823612,13.839269002,889.6662801109989,1144.345798069,14.008719974,8833.401909722,157.739128961,-93.53055243676351,44.07684966098919,0.030358
48,2021,6162021,85.83,114.65,76.076,93.62864443,0.172272409,0.143754988,0.231664577,0.663549935,67.394,0.019930864,-0.029446477,67.37406914,0.281688738,0.33622769,1.33578003,1.39053299,34,16,233.8402168,-93.531087123,44.077447612,-93.531048123,44.077408612,24.751893573,1591.192030165,1147.25793457,15.17477311,13026.8603515619,232.62223307299897,-93.53105943676351,44.07743466098919,0.063795
