,Red,Green,Blue,BI,GLI,NGRDI,VARI,BGI,ExG,ExR,ExB,ExGR,MGRVI,RGBVI,GRRI,VEG
1078,0.16380827842880852,0.19949899476417265,0.18045243309652265,0.18373226236552703,0.7000614722062739,0.7556675515533234,0.7943618954294495,0.37240007900059346,0.26479467350399066,0.2545480393347206,0.3795410594606574,0.26505914106579653,0.7715677831153076,0.7176435617642534,0.7206797337820898,0.6809587522951794
1079,0.17286123824372573,0.2079279240536268,0.18787725014689388,0.19211704349488573,0.6862492004841678,0.735478141425204,0.7726082647229223,0.37873856681272144,0.27083247177536085,0.27448543078539106,0.3871107016838164,0.27105131202619936,0.7521733576830227,0.704359829428747,0.6987517809422981,0.6638337790857549
1080,0.17416888799476937,0.21288422048530853,0.17537791784626894,0.19191008024431794,0.7506850660682789,0.7521385652411564,0.7588531067787808,0.27643772785755516,0.30710061618626194,0.2543998714973623,0.2771340302611597,0.30741919499209647,0.7681832784046225,0.7674966381087884,0.71683476800915,0.7170439801520514
1081,0.16758034501835734,0.20097190715276358,0.17682014849634098,0.1845848816943732,0.7066817487434305,0.7363703136608352,0.7616472533175821,0.34194733980856507,0.26988131177370644,0.27230021715680086,0.3480681073797467,0.2701047855111316,0.7530320130361532,0.7244836224415567,0.6997172490553241,0.6790090397651376
1082,0.1765955841673792,0.21452915183899024,0.18699588697184977,0.196160741533067,0.7105931776731766,0.7436084582171388,0.7700152784876143,0.34162814925228213,0.2914478309416484,0.26519846563556326,0.34739537777135443,0.29171767059978837,0.7599927312603172,0.7281898712839017,0.7075620793639188,0.6843945342843551
1083,0.18641553085550472,0.23375227118789843,0.19631697024731581,0.21055448204699817,0.7433098022119151,0.7736477712845075,0.7947815160390629,0.3101549599870932,0.33480832058227517,0.2345670818440428,0.3123213844425351,0.3352150932250475,0.788775336633684,0.7597039062242676,0.7403499934531759,0.7190525013143292
1084,0.18182618317155358,0.22961306484039867,0.1893461887719673,0.2056056028713888,0.7619363580489382,0.7844129985940372,0.7994496354648309,0.2864057727759395,0.3372275753690914,0.22305113401447446,0.28621475804602114,0.3376682022691938,0.7990485834872463,0.777692732908541,0.7521915955050082,0.7367298606878045
1085,0.1663481365991047,0.22117338436562628,0.16892794188344645,0.19245737229819598,0.8449657585863304,0.8502808553182905,0.846014197709367,0.1985480587007653,0.3618336710640585,0.15434458430957843,0.18664810640953722,0.3624891951625304,0.861420924298762,0.8567042542974677,0.8257167016325404,0.8234310981190309
1086,0.16296585022380927,0.2085192392461268,0.16884781795844245,0.1851985908510579,0.7918879028148693,0.8092464422139459,0.8179417196141471,0.2554937187876005,0.3188453744675571,0.19734912890797757,0.25140231265141466,0.3193313642182033,0.8226625962070815,0.8063189343719881,0.7796942057582359,0.7680819958323317
1087,0.17951264899663028,0.21813079892058096,0.19608995245980454,0.2009289233552885,0.6880985550121361,0.7418361265964076,0.7809850813608553,0.38135707621369086,0.2864232248459534,0.26837318365824636,0.3896081472491475,0.28667819869889666,0.7582892373937009,0.7060875001333764,0.7056392103310802,0.6674056376144373
1088,0.1826434642659558,0.22748433014739877,0.19308530527215428,0.20566154341489257,0.7355143109747257,0.7679718264476291,0.7910899841298763,0.31902749070758896,0.32190562838592285,0.24047863506519102,0.32211272161842497,0.3222802168773987,0.7833499166849309,0.7521836219333273,0.7341260295698024,0.7112781313534624
1089,0.19251370517527533,0.23769795619967105,0.1930185353346509,0.2133566012199289,0.7527232076266186,0.7518319816494682,0.7572207243181867,0.2724413701158248,0.3450643066870682,0.2545509844875828,0.2728396137990595,0.34543068345900396,0.7678891360427613,0.7695170889562928,0.7165009760527568,0.7184654053359218
1090,0.19888849771161288,0.24353584982744347,0.2150125527482506,0.2232487165914025,0.6877119705062285,0.7379447857640856,0.7754029725428243,0.3783795382027906,0.32298085273561883,0.2720643154799263,0.3866265428495597,0.32327237669385256,0.7545469727604772,0.7057628017969302,0.7014218647166177,0.6657573831784798
1091,0.1905145098828145,0.23532194424435293,0.20428930078521446,0.21434879346634045,0.7103808693042739,0.753512476244658,0.7848419002564652,0.35139284006476235,0.32176088664654057,0.25586736832287216,0.3573343945603291,0.3220941566907226,0.7695012184561605,0.727797845012198,0.7183310856079479,0.6877123684628939
1092,0.18832671126087613,0.2516852482986248,0.19743870519737194,0.22028115109169627,0.8225176828738496,0.8492565074300477,0.8581741420578136,0.23765684976554446,0.3989082337372316,0.15721255154024838,0.22972099562416437,0.39960316463525547,0.8604573881504638,0.8350711784890721,0.8245589677448879,0.8057710751878187
1093,0.17665845194387159,0.2282584154903078,0.19637038619731856,0.20525597825492453,0.7498258931902773,0.8135033350667294,0.8501827737369873,0.33561510096556635,0.3296389727471981,0.19664288862624596,0.3377408282723412,0.3301405547659364,0.8266985525622323,0.7654311306830928,0.7844349177451315,0.7381540578131651
1094,0.16456269174671828,0.2208293464354445,0.18361732813418086,0.19530236734592094,0.7988527917730504,0.8612702935264208,0.8908768912944488,0.29119581914506565,0.3407013771142632,0.14799529848552295,0.28748644745666163,0.3413470417568176,0.871745009061289,0.8121429437990404,0.8381659889616015,0.7922227364691006
1095,0.2050369662525776,0.24652467934589783,0.2030340259601517,0.2234896496129956,0.7203900145665489,0.7117824458136112,0.7176905500943304,0.2933851409320378,0.34291385798767615,0.2947734233273148,0.2974278679070672,0.3431699882556384,0.7293136035503662,0.7387444998377206,0.6732278712624771,0.6806799032498874
