OID_,FID,X,Y,Elevation_22
466,465,-93.530599170859318,44.078001448039934,1146.418237305000048
467,466,-93.530599170859318,44.077962448039933,1146.411857095999949
468,467,-93.530599170859318,44.077923448039925,1146.187316895000095
469,468,-93.530599170859318,44.077884448039931,1145.714179688000058
470,469,-93.530599170859318,44.077845448039938,1145.096313476999967
471,470,-93.530599170859318,44.077806448039937,1144.455033365999952
472,471,-93.530599170859318,44.077767448039928,1144.158703612999943
473,472,-93.530599170859318,44.077728448039935,1144.002109374999918
474,473,-93.530599170859318,44.077689448039933,1143.796252440999979
475,474,-93.530599170859318,44.077650448039932,1143.583695475000013
476,475,-93.530599170859318,44.077611448039931,1143.620768229000078
477,476,-93.530599170859318,44.077572448039938,1143.965209961000028
478,477,-93.530599170859318,44.077533448039937,1144.397627766999904
479,478,-93.530599170859318,44.077494448039936,1144.794982910000044
480,479,-93.530599170859318,44.077455448039935,1145.333776854999996
481,480,-93.530599170859318,44.077416448039934,1145.919394531000080
482,481,-93.530599170859318,44.077377448039933,1146.453511555999967
483,482,-93.530599170859318,44.077338448039924,1146.789152018000095
484,483,-93.530599170859318,44.077299448039945,1147.102600098000039
485,484,-93.530599170859318,44.077260448039937,1147.557744141000057
486,485,-93.530599170859318,44.077221448039936,1147.885001628000055
487,486,-93.530599170859318,44.077182448039927,1148.054187012000057
488,487,-93.530599170859318,44.077143448039934,1148.126334634999921
489,488,-93.530599170859318,44.077104448039933,1147.757416991999889
490,489,-93.530599170859318,44.077065448039932,1146.971268716999930
491,490,-93.530599170859318,44.077026448039931,1145.994112141999949
492,491,-93.530599170859318,44.076987448039937,1145.257153320000043
493,492,-93.530599170859318,44.076948448039936,1144.799877930000093
494,493,-93.530599170859318,44.076909448039935,1144.178466797000056
495,494,-93.530599170859318,44.076870448039934,1143.628361003000009
496,495,-93.530599170859318,44.076831448039933,1143.285123698000007
497,496,-93.530560170859303,44.078001448039934,1146.189355469000020
498,497,-93.530560170859303,44.077962448039933,1146.174034965999908
499,498,-93.530560170859303,44.077923448039925,1145.963656955000033
500,499,-93.530560170859303,44.077884448039931,1145.510355632000028
501,500,-93.530560170859303,44.077845448039938,1144.907938638999894
502,501,-93.530560170859303,44.077806448039937,1144.278337267000097
503,502,-93.530560170859303,44.077767448039928,1143.964443630999995
504,503,-93.530560170859303,44.077728448039935,1143.805843098999958
505,504,-93.530560170859303,44.077689448039933,1143.629113090999908
506,505,-93.530560170859303,44.077650448039932,1143.433390298999939
507,506,-93.530560170859303,44.077611448039931,1143.478824192000047
508,507,-93.530560170859303,44.077572448039938,1143.819637044000046
509,508,-93.530560170859303,44.077533448039937,1144.235622830000011
510,509,-93.530560170859303,44.077494448039936,1144.633327907999956
511,510,-93.530560170859303,44.077455448039935,1145.180362278000075
512,511,-93.530560170859303,44.077416448039934,1145.767517089999956
513,512,-93.530560170859303,44.077377448039933,1146.314032661000056
514,513,-93.530560170859303,44.077338448039924,1146.680104574000097
515,514,-93.530560170859303,44.077299448039945,1147.012936062000108
516,515,-93.530560170859303,44.077260448039937,1147.471069336000028
517,516,-93.530560170859303,44.077221448039936,1147.810512967000022
518,517,-93.530560170859303,44.077182448039927,1147.986897786000100
519,518,-93.530560170859303,44.077143448039934,1148.079796685000019
520,519,-93.530560170859303,44.077104448039933,1147.711437987999943
521,520,-93.530560170859303,44.077065448039932,1146.893809000999909
522,521,-93.530560170859303,44.077026448039931,1145.927870008999889
523,522,-93.530560170859303,44.076987448039937,1145.182393391999994
524,523,-93.530560170859303,44.076948448039936,1144.722460938000040
525,524,-93.530560170859303,44.076909448039935,1144.095584445999975
526,525,-93.530560170859303,44.076870448039934,1143.557071261999909
527,526,-93.530560170859303,44.076831448039933,1143.245293511000000
528,527,-93.530521170859316,44.078001448039934,1145.997033691000070
529,528,-93.530521170859316,44.077962448039933,1146.011342366999997
530,529,-93.530521170859316,44.077923448039925,1145.792324490000055
531,530,-93.530521170859316,44.077884448039931,1145.369185384000048
532,531,-93.530521170859316,44.077845448039938,1144.771643744999892
533,532,-93.530521170859316,44.077806448039937,1144.138288710000097
534,533,-93.530521170859316,44.077767448039928,1143.828277587999992
535,534,-93.530521170859316,44.077728448039935,1143.661661783999989
536,535,-93.530521170859316,44.077689448039933,1143.492824978000044
537,536,-93.530521170859316,44.077650448039932,1143.305599636999887
538,537,-93.530521170859316,44.077611448039931,1143.353864881999925
539,538,-93.530521170859316,44.077572448039938,1143.692944335999982
540,539,-93.530521170859316,44.077533448039937,1144.090216742999928
541,540,-93.530521170859316,44.077494448039936,1144.478759765999939
542,541,-93.530521170859316,44.077455448039935,1145.041371663000064
543,542,-93.530521170859316,44.077416448039934,1145.625984701000107
544,543,-93.530521170859316,44.077377448039933,1146.192521836999958
545,544,-93.530521170859316,44.077338448039924,1146.600002713000094
546,545,-93.530521170859316,44.077299448039945,1146.952758788999972
547,546,-93.530521170859316,44.077260448039937,1147.428096517000085
548,547,-93.530521170859316,44.077221448039936,1147.758338080999920
549,548,-93.530521170859316,44.077182448039927,1147.924641927000039
550,549,-93.530521170859316,44.077143448039934,1147.985012478000044
551,550,-93.530521170859316,44.077104448039933,1147.629427083000110
552,551,-93.530521170859316,44.077065448039932,1146.812418620000017
553,552,-93.530521170859316,44.077026448039931,1145.854437934000089
554,553,-93.530521170859316,44.076987448039937,1145.120171440999911
555,554,-93.530521170859316,44.076948448039936,1144.656339518000095
556,555,-93.530521170859316,44.076909448039935,1144.027567546000000
557,556,-93.530521170859316,44.076870448039934,1143.476833767000016
558,557,-93.530521170859316,44.076831448039933,1143.180796305000058
559,558,-93.530482170859329,44.078001448039934,1145.848037108999961
560,559,-93.530482170859329,44.077962448039933,1145.908211263000112
561,560,-93.530482170859329,44.077923448039925,1145.726066080999999
562,561,-93.530482170859329,44.077884448039931,1145.326157227000067
563,562,-93.530482170859329,44.077845448039938,1144.724182128999928
564,563,-93.530482170859329,44.077806448039937,1144.076737466999930
565,564,-93.530482170859329,44.077767448039928,1143.776855469000111
566,565,-93.530482170859329,44.077728448039935,1143.605556641000021
567,566,-93.530482170859329,44.077689448039933,1143.399141439000005
568,567,-93.530482170859329,44.077650448039932,1143.219571939999923
569,568,-93.530482170859329,44.077611448039931,1143.281791178000049
570,569,-93.530482170859329,44.077572448039938,1143.617041016000030
571,570,-93.530482170859329,44.077533448039937,1143.986507160999963
572,571,-93.530482170859329,44.077494448039936,1144.366475423000111
573,572,-93.530482170859329,44.077455448039935,1144.934411620999981
574,573,-93.530482170859329,44.077416448039934,1145.544252930000084
575,574,-93.530482170859329,44.077377448039933,1146.122680663999972
576,575,-93.530482170859329,44.077338448039924,1146.509025065000060
577,576,-93.530482170859329,44.077299448039945,1146.899556478000022
578,577,-93.530482170859329,44.077260448039937,1147.379296874999909
579,578,-93.530482170859329,44.077221448039936,1147.717903645999968
580,579,-93.530482170859329,44.077182448039927,1147.859452311000041
581,580,-93.530482170859329,44.077143448039934,1147.897485352000103
582,581,-93.530482170859329,44.077104448039933,1147.568994141000076
583,582,-93.530482170859329,44.077065448039932,1146.744307453999909
584,583,-93.530482170859329,44.077026448039931,1145.804667155000061
585,584,-93.530482170859329,44.076987448039937,1145.061560058999930
586,585,-93.530482170859329,44.076948448039936,1144.581591797000101
587,586,-93.530482170859329,44.076909448039935,1143.964363606999996
588,587,-93.530482170859329,44.076870448039934,1143.404418945000089
589,588,-93.530482170859329,44.076831448039933,1143.050805664000109
590,589,-93.530443170859328,44.078001448039934,1145.734696451999980
591,590,-93.530443170859328,44.077962448039933,1145.826097275999928
592,591,-93.530443170859328,44.077923448039925,1145.706746418999955
593,592,-93.530443170859328,44.077884448039931,1145.305696614999988
594,593,-93.530443170859328,44.077845448039938,1144.717376709000064
595,594,-93.530443170859328,44.077806448039937,1144.079661050999903
596,595,-93.530443170859328,44.077767448039928,1143.745683458000030
597,596,-93.530443170859328,44.077728448039935,1143.555155435999950
598,597,-93.530443170859328,44.077689448039933,1143.350440130999914
599,598,-93.530443170859328,44.077650448039932,1143.168070474999922
600,599,-93.530443170859328,44.077611448039931,1143.224663627999917
601,600,-93.530443170859328,44.077572448039938,1143.542236327999944
602,601,-93.530443170859328,44.077533448039937,1143.917758518000028
603,602,-93.530443170859328,44.077494448039936,1144.306389702999923
604,603,-93.530443170859328,44.077455448039935,1144.864291720999972
605,604,-93.530443170859328,44.077416448039934,1145.482177734000061
606,605,-93.530443170859328,44.077377448039933,1146.050035264999906
607,606,-93.530443170859328,44.077338448039924,1146.447706434000111
608,607,-93.530443170859328,44.077299448039945,1146.826643202000014
609,608,-93.530443170859328,44.077260448039937,1147.313708495999890
610,609,-93.530443170859328,44.077221448039936,1147.645009358999914
611,610,-93.530443170859328,44.077182448039927,1147.803683810999928
612,611,-93.530443170859328,44.077143448039934,1147.870527478999975
613,612,-93.530443170859328,44.077104448039933,1147.516019694000079
614,613,-93.530443170859328,44.077065448039932,1146.681342230999917
615,614,-93.530443170859328,44.077026448039931,1145.718166775000100
616,615,-93.530443170859328,44.076987448039937,1144.987067328999956
617,616,-93.530443170859328,44.076948448039936,1144.503275553000094
618,617,-93.530443170859328,44.076909448039935,1143.886827257000050
619,618,-93.530443170859328,44.076870448039934,1143.317213269999911
620,619,-93.530443170859328,44.076831448039933,1142.915622286999906
621,620,-93.530404170859327,44.078001448039934,1145.625390624999909
622,621,-93.530404170859327,44.077962448039933,1145.764224581999997
623,622,-93.530404170859327,44.077923448039925,1145.669871011999930
624,623,-93.530404170859327,44.077884448039931,1145.291870116999917
625,624,-93.530404170859327,44.077845448039938,1144.711212158000080
626,625,-93.530404170859327,44.077806448039937,1144.085201687000108
627,626,-93.530404170859327,44.077767448039928,1143.743743896000069
628,627,-93.530404170859327,44.077728448039935,1143.555900065000060
629,628,-93.530404170859327,44.077689448039933,1143.356791178000094
630,629,-93.530404170859327,44.077650448039932,1143.144212510999978
631,630,-93.530404170859327,44.077611448039931,1143.183291965000080
632,631,-93.530404170859327,44.077572448039938,1143.502697754000110
633,632,-93.530404170859327,44.077533448039937,1143.876169840000102
634,633,-93.530404170859327,44.077494448039936,1144.255974663999950
635,634,-93.530404170859327,44.077455448039935,1144.824293349000072
636,635,-93.530404170859327,44.077416448039934,1145.448384603000022
637,636,-93.530404170859327,44.077377448039933,1145.984975179000003
638,637,-93.530404170859327,44.077338448039924,1146.375010172999964
639,638,-93.530404170859327,44.077299448039945,1146.744245740999986
640,639,-93.530404170859327,44.077260448039937,1147.215535481999950
641,640,-93.530404170859327,44.077221448039936,1147.585947672999964
642,641,-93.530404170859327,44.077182448039927,1147.763831244999892
643,642,-93.530404170859327,44.077143448039934,1147.835144042999900
644,643,-93.530404170859327,44.077104448039933,1147.429288736999979
645,644,-93.530404170859327,44.077065448039932,1146.608869765000009
646,645,-93.530404170859327,44.077026448039931,1145.635006375000103
647,646,-93.530404170859327,44.076987448039937,1144.858957925999903
648,647,-93.530404170859327,44.076948448039936,1144.387687173999893
649,648,-93.530404170859327,44.076909448039935,1143.774349636999887
650,649,-93.530404170859327,44.076870448039934,1143.206987169000058
651,650,-93.530404170859327,44.076831448039933,1142.778727213999900
652,651,-93.530365170859312,44.078001448039934,1145.565393066000070
653,652,-93.530365170859312,44.077962448039933,1145.698103163000042
654,653,-93.530365170859312,44.077923448039925,1145.628519694000033
655,654,-93.530365170859312,44.077884448039931,1145.269152831999918
656,655,-93.530365170859312,44.077845448039938,1144.696211073000086
657,656,-93.530365170859312,44.077806448039937,1144.058668349000072
658,657,-93.530365170859312,44.077767448039928,1143.755408392999925
659,658,-93.530365170859312,44.077728448039935,1143.579317219999893
660,659,-93.530365170859312,44.077689448039933,1143.371246337999992
661,660,-93.530365170859312,44.077650448039932,1143.167500814000050
662,661,-93.530365170859312,44.077611448039931,1143.194291857000053
663,662,-93.530365170859312,44.077572448039938,1143.502201335000109
664,663,-93.530365170859312,44.077533448039937,1143.870646158999989
665,664,-93.530365170859312,44.077494448039936,1144.239223904000028
666,665,-93.530365170859312,44.077455448039935,1144.804816351999989
667,666,-93.530365170859312,44.077416448039934,1145.435148111999979
668,667,-93.530365170859312,44.077377448039933,1145.957468669000036
669,668,-93.530365170859312,44.077338448039924,1146.318111843999986
670,669,-93.530365170859312,44.077299448039945,1146.675676134000014
671,670,-93.530365170859312,44.077260448039937,1147.154907226999967
672,671,-93.530365170859312,44.077221448039936,1147.541147868000053
673,672,-93.530365170859312,44.077182448039927,1147.741529677000017
674,673,-93.530365170859312,44.077143448039934,1147.807047525999906
675,674,-93.530365170859312,44.077104448039933,1147.337060546999965
676,675,-93.530365170859312,44.077065448039932,1146.493513318999931
677,676,-93.530365170859312,44.077026448039931,1145.494066025999928
678,677,-93.530365170859312,44.076987448039937,1144.734405517999903
679,678,-93.530365170859312,44.076948448039936,1144.246712240000079
680,679,-93.530365170859312,44.076909448039935,1143.614603678000094
681,680,-93.530365170859312,44.076870448039934,1143.084882948000086
682,681,-93.530365170859312,44.076831448039933,1142.646338568999909
683,682,-93.530326170859325,44.078001448039934,1145.579604492000044
684,683,-93.530326170859325,44.077962448039933,1145.662902832000100
685,684,-93.530326170859325,44.077923448039925,1145.589660645000095
686,685,-93.530326170859325,44.077884448039931,1145.226899413999945
687,686,-93.530326170859325,44.077845448039938,1144.662276203999909
688,687,-93.530326170859325,44.077806448039937,1144.039672851999967
689,688,-93.530326170859325,44.077767448039928,1143.753015136999920
690,689,-93.530326170859325,44.077728448039935,1143.577416992000053
691,690,-93.530326170859325,44.077689448039933,1143.368001302000039
692,691,-93.530326170859325,44.077650448039932,1143.177718099000003
693,692,-93.530326170859325,44.077611448039931,1143.224898274999987
694,693,-93.530326170859325,44.077572448039938,1143.516958008000074
695,694,-93.530326170859325,44.077533448039937,1143.871207681999977
696,695,-93.530326170859325,44.077494448039936,1144.236287434999895
697,696,-93.530326170859325,44.077455448039935,1144.810595702999990
698,697,-93.530326170859325,44.077416448039934,1145.418530272999988
699,698,-93.530326170859325,44.077377448039933,1145.943204752999918
700,699,-93.530326170859325,44.077338448039924,1146.287679036000100
701,700,-93.530326170859325,44.077299448039945,1146.642118326999935
702,701,-93.530326170859325,44.077260448039937,1147.132197266000048
703,702,-93.530326170859325,44.077221448039936,1147.504695637999930
704,703,-93.530326170859325,44.077182448039927,1147.699991861999933
705,704,-93.530326170859325,44.077143448039934,1147.754077148000079
706,705,-93.530326170859325,44.077104448039933,1147.267285156000071
707,706,-93.530326170859325,44.077065448039932,1146.383894857000087
708,707,-93.530326170859325,44.077026448039931,1145.360616048000111
709,708,-93.530326170859325,44.076987448039937,1144.602038574000062
710,709,-93.530326170859325,44.076948448039936,1144.134589843999947
711,710,-93.530326170859325,44.076909448039935,1143.506669108000096
712,711,-93.530326170859325,44.076870448039934,1142.955485025999906
713,712,-93.530326170859325,44.076831448039933,1142.525618489999943
714,713,-93.530287170859310,44.078001448039934,1145.804687500000000
715,714,-93.530287170859310,44.077962448039933,1145.696926541000039
716,715,-93.530287170859310,44.077923448039925,1145.574554442999897
717,716,-93.530287170859310,44.077884448039931,1145.205989583000019
718,717,-93.530287170859310,44.077845448039938,1144.652279323999892
719,718,-93.530287170859310,44.077806448039937,1144.038831923000089
720,719,-93.530287170859310,44.077767448039928,1143.719407822999983
721,720,-93.530287170859310,44.077728448039935,1143.555863443999897
722,721,-93.530287170859310,44.077689448039933,1143.360036214000047
723,722,-93.530287170859310,44.077650448039932,1143.175710041999992
724,723,-93.530287170859310,44.077611448039931,1143.241550021999956
725,724,-93.530287170859310,44.077572448039938,1143.548673502999918
726,725,-93.530287170859310,44.077533448039937,1143.879302978999931
727,726,-93.530287170859310,44.077494448039936,1144.251319038000020
728,727,-93.530287170859310,44.077455448039935,1144.809471977999920
729,728,-93.530287170859310,44.077416448039934,1145.396280923999939
730,729,-93.530287170859310,44.077377448039933,1145.925184462000061
731,730,-93.530287170859310,44.077338448039924,1146.263861762000033
732,731,-93.530287170859310,44.077299448039945,1146.631418863999897
733,732,-93.530287170859310,44.077260448039937,1147.096402995000062
734,733,-93.530287170859310,44.077221448039936,1147.455841063999969
735,734,-93.530287170859310,44.077182448039927,1147.625074599000072
736,735,-93.530287170859310,44.077143448039934,1147.629831949999925
737,736,-93.530287170859310,44.077104448039933,1147.173128254999938
738,737,-93.530287170859310,44.077065448039932,1146.303931341999942
739,738,-93.530287170859310,44.077026448039931,1145.270484076999992
740,739,-93.530287170859310,44.076987448039937,1144.472374810000019
741,740,-93.530287170859310,44.076948448039936,1143.990079752999918
742,741,-93.530287170859310,44.076909448039935,1143.387081569999964
743,742,-93.530287170859310,44.076870448039934,1142.843794080999942
744,743,-93.530287170859310,44.076831448039933,1142.424153645999922
745,744,-93.530248170859323,44.078001448039934,1146.205301921000000
746,745,-93.530248170859323,44.077962448039933,1145.940487331999975
747,746,-93.530248170859323,44.077923448039925,1145.614373100999956
748,747,-93.530248170859323,44.077884448039931,1145.249003092000066
749,748,-93.530248170859323,44.077845448039938,1144.677174886000103
750,749,-93.530248170859323,44.077806448039937,1144.056962755000086
751,750,-93.530248170859323,44.077767448039928,1143.726908366000089
752,751,-93.530248170859323,44.077728448039935,1143.539632161000100
753,752,-93.530248170859323,44.077689448039933,1143.347134059999917
754,753,-93.530248170859323,44.077650448039932,1143.183966742999928
755,754,-93.530248170859323,44.077611448039931,1143.253061930000058
756,755,-93.530248170859323,44.077572448039938,1143.576102702000071
757,756,-93.530248170859323,44.077533448039937,1143.896124946000100
758,757,-93.530248170859323,44.077494448039936,1144.253936767999903
759,758,-93.530248170859323,44.077455448039935,1144.805216470999994
760,759,-93.530248170859323,44.077416448039934,1145.400036621000027
761,760,-93.530248170859323,44.077377448039933,1145.911929659999942
762,761,-93.530248170859323,44.077338448039924,1146.258945041000061
763,762,-93.530248170859323,44.077299448039945,1146.611334906999900
764,763,-93.530248170859323,44.077260448039937,1147.047241211000028
765,764,-93.530248170859323,44.077221448039936,1147.363332113000070
766,765,-93.530248170859323,44.077182448039927,1147.527228461000050
767,766,-93.530248170859323,44.077143448039934,1147.529995388000088
768,767,-93.530248170859323,44.077104448039933,1147.093591308999976
769,768,-93.530248170859323,44.077065448039932,1146.200561523000033
770,769,-93.530248170859323,44.077026448039931,1145.173475477000011
771,770,-93.530248170859323,44.076987448039937,1144.369903563999969
772,771,-93.530248170859323,44.076948448039936,1143.870841470999949
773,772,-93.530248170859323,44.076909448039935,1143.247467040999936
774,773,-93.530248170859323,44.076870448039934,1142.731275769999911
775,774,-93.530248170859323,44.076831448039933,1142.350545246999900
776,775,-93.530209170859294,44.078001448039934,1146.643408203000035
777,776,-93.530209170859294,44.077962448039933,1146.122755263000045
778,777,-93.530209170859294,44.077923448039925,1145.746310764000100
779,778,-93.530209170859294,44.077884448039931,1145.361714680999967
780,779,-93.530209170859294,44.077845448039938,1144.760952419999967
781,780,-93.530209170859294,44.077806448039937,1144.123786078999956
782,781,-93.530209170859294,44.077767448039928,1143.795576307999909
783,782,-93.530209170859294,44.077728448039935,1143.592020671000000
784,783,-93.530209170859294,44.077689448039933,1143.377424452000014
785,784,-93.530209170859294,44.077650448039932,1143.225782605999939
786,785,-93.530209170859294,44.077611448039931,1143.297600639999928
787,786,-93.530209170859294,44.077572448039938,1143.638244628999928
788,787,-93.530209170859294,44.077533448039937,1143.964704725000047
789,788,-93.530209170859294,44.077494448039936,1144.291232639000100
790,789,-93.530209170859294,44.077455448039935,1144.828660752999895
791,790,-93.530209170859294,44.077416448039934,1145.399019367999927
792,791,-93.530209170859294,44.077377448039933,1145.911777071999950
793,792,-93.530209170859294,44.077338448039924,1146.263098823000064
794,793,-93.530209170859294,44.077299448039945,1146.603766547000077
795,794,-93.530209170859294,44.077260448039937,1147.031827798999984
796,795,-93.530209170859294,44.077221448039936,1147.311896429999933
797,796,-93.530209170859294,44.077182448039927,1147.441009521000069
798,797,-93.530209170859294,44.077143448039934,1147.457797580000033
799,798,-93.530209170859294,44.077104448039933,1146.990958658999944
800,799,-93.530209170859294,44.077065448039932,1146.107279459999972
801,800,-93.530209170859294,44.077026448039931,1145.081532795999919
802,801,-93.530209170859294,44.076987448039937,1144.268147786000100
803,802,-93.530209170859294,44.076948448039936,1143.777941894999913
804,803,-93.530209170859294,44.076909448039935,1143.160776773999942
805,804,-93.530209170859294,44.076870448039934,1142.651302761999887
806,805,-93.530209170859294,44.076831448039933,1142.295362684000111
807,806,-93.530170170859321,44.078001448039934,1146.823945312999967
808,807,-93.530170170859321,44.077962448039933,1146.300667318000023
809,808,-93.530170170859321,44.077923448039925,1145.901094564000005
810,809,-93.530170170859321,44.077884448039931,1145.500112304999902
811,810,-93.530170170859321,44.077845448039938,1144.889168294000001
812,811,-93.530170170859321,44.077806448039937,1144.234867350000059
813,812,-93.530170170859321,44.077767448039928,1143.894002279000006
814,813,-93.530170170859321,44.077728448039935,1143.718823242000099
815,814,-93.530170170859321,44.077689448039933,1143.464058431000012
816,815,-93.530170170859321,44.077650448039932,1143.289815266999994
817,816,-93.530170170859321,44.077611448039931,1143.385359700999970
818,817,-93.530170170859321,44.077572448039938,1143.725273436999942
819,818,-93.530170170859321,44.077533448039937,1144.054170736000060
820,819,-93.530170170859321,44.077494448039936,1144.369315592000021
821,820,-93.530170170859321,44.077455448039935,1144.882482909999908
822,821,-93.530170170859321,44.077416448039934,1145.427871094000011
823,822,-93.530170170859321,44.077377448039933,1145.932368978000113
824,823,-93.530170170859321,44.077338448039924,1146.275724284000034
825,824,-93.530170170859321,44.077299448039945,1146.610961913999972
826,825,-93.530170170859321,44.077260448039937,1147.033120116999953
827,826,-93.530170170859321,44.077221448039936,1147.307181803000049
828,827,-93.530170170859321,44.077182448039927,1147.427351887999976
829,828,-93.530170170859321,44.077143448039934,1147.413871256999983
830,829,-93.530170170859321,44.077104448039933,1146.935991211000101
831,830,-93.530170170859321,44.077065448039932,1146.043001301999993
832,831,-93.530170170859321,44.077026448039931,1145.013317871000027
833,832,-93.530170170859321,44.076987448039937,1144.206270344999893
834,833,-93.530170170859321,44.076948448039936,1143.716484374999936
835,834,-93.530170170859321,44.076909448039935,1143.135070800999983
836,835,-93.530170170859321,44.076870448039934,1142.633064779000051
837,836,-93.530170170859321,44.076831448039933,1142.283040365000033
838,837,-93.530131170859306,44.078001448039934,1146.988720702999899
839,838,-93.530131170859306,44.077962448039933,1146.469702826999992
840,839,-93.530131170859306,44.077923448039925,1146.103207057999953
841,840,-93.530131170859306,44.077884448039931,1145.687862142000085
842,841,-93.530131170859306,44.077845448039938,1145.047854953000069
843,842,-93.530131170859306,44.077806448039937,1144.397101508000105
844,843,-93.530131170859306,44.077767448039928,1144.045352511999909
845,844,-93.530131170859306,44.077728448039935,1143.854093423999984
846,845,-93.530131170859306,44.077689448039933,1143.580179849999922
847,846,-93.530131170859306,44.077650448039932,1143.396840413000064
848,847,-93.530131170859306,44.077611448039931,1143.496622720999994
849,848,-93.530131170859306,44.077572448039938,1143.838688151000042
850,849,-93.530131170859306,44.077533448039937,1144.156073676000005
851,850,-93.530131170859306,44.077494448039936,1144.473290336999980
852,851,-93.530131170859306,44.077455448039935,1144.963202581999894
853,852,-93.530131170859306,44.077416448039934,1145.495369466000056
854,853,-93.530131170859306,44.077377448039933,1145.977708605000089
855,854,-93.530131170859306,44.077338448039924,1146.308302138000045
856,855,-93.530131170859306,44.077299448039945,1146.627509223000061
857,856,-93.530131170859306,44.077260448039937,1147.019653320000089
858,857,-93.530131170859306,44.077221448039936,1147.286427816000014
859,858,-93.530131170859306,44.077182448039927,1147.397379557000022
860,859,-93.530131170859306,44.077143448039934,1147.378190782000047
861,860,-93.530131170859306,44.077104448039933,1146.884960937999949
862,861,-93.530131170859306,44.077065448039932,1145.971086289999903
863,862,-93.530131170859306,44.077026448039931,1144.976481120000017
864,863,-93.530131170859306,44.076987448039937,1144.183200411999906
865,864,-93.530131170859306,44.076948448039936,1143.721468099000049
866,865,-93.530131170859306,44.076909448039935,1143.127109104000056
867,866,-93.530131170859306,44.076870448039934,1142.652289497000083
868,867,-93.530131170859306,44.076831448039933,1142.308749729000056
869,868,-93.530092170859319,44.078001448039934,1146.815885416999890
870,869,-93.530092170859319,44.077962448039933,1146.515109592000044
871,870,-93.530092170859319,44.077923448039925,1146.339250352999898
872,871,-93.530092170859319,44.077884448039931,1145.922436522999988
873,872,-93.530092170859319,44.077845448039938,1145.245917426000005
874,873,-93.530092170859319,44.077806448039937,1144.581909179999911
875,874,-93.530092170859319,44.077767448039928,1144.249474419000080
876,875,-93.530092170859319,44.077728448039935,1144.007271321999951
877,876,-93.530092170859319,44.077689448039933,1143.736182318999909
878,877,-93.530092170859319,44.077650448039932,1143.562913683000033
879,878,-93.530092170859319,44.077611448039931,1143.633772107999903
880,879,-93.530092170859319,44.077572448039938,1143.972094727000012
881,880,-93.530092170859319,44.077533448039937,1144.289615206999997
882,881,-93.530092170859319,44.077494448039936,1144.581312390999983
883,882,-93.530092170859319,44.077455448039935,1145.060991074999947
884,883,-93.530092170859319,44.077416448039934,1145.589363606999996
885,884,-93.530092170859319,44.077377448039933,1146.045227050999983
886,885,-93.530092170859319,44.077338448039924,1146.338368733999914
887,886,-93.530092170859319,44.077299448039945,1146.615804036000100
888,887,-93.530092170859319,44.077260448039937,1146.974019367999972
889,888,-93.530092170859319,44.077221448039936,1147.228875053999900
890,889,-93.530092170859319,44.077182448039927,1147.304473876999964
891,890,-93.530092170859319,44.077143448039934,1147.299455431000069
892,891,-93.530092170859319,44.077104448039933,1146.820556640999939
893,892,-93.530092170859319,44.077065448039932,1145.912007650000078
894,893,-93.530092170859319,44.077026448039931,1144.948988173000089
895,894,-93.530092170859319,44.076987448039937,1144.198811849000094
896,895,-93.530092170859319,44.076948448039936,1143.722326659999908
897,896,-93.530092170859319,44.076909448039935,1143.146928574999947
898,897,-93.530092170859319,44.076870448039934,1142.690066867000041
899,898,-93.530092170859319,44.076831448039933,1142.351501464999956
900,899,-93.530053170859304,44.078001448039934,1146.527762857999960
901,900,-93.530053170859304,44.077962448039933,1146.459404838999944
902,901,-93.530053170859304,44.077923448039925,1146.497046576999992
903,902,-93.530053170859304,44.077884448039931,1146.146561686000041
904,903,-93.530053170859304,44.077845448039938,1145.474938286999986
905,904,-93.530053170859304,44.077806448039937,1144.795447455999920
906,905,-93.530053170859304,44.077767448039928,1144.452131482999903
907,906,-93.530053170859304,44.077728448039935,1144.202726236999979
908,907,-93.530053170859304,44.077689448039933,1143.900248209999972
909,908,-93.530053170859304,44.077650448039932,1143.725009494000005
910,909,-93.530053170859304,44.077611448039931,1143.776743570999997
911,910,-93.530053170859304,44.077572448039938,1144.091174315999979
912,911,-93.530053170859304,44.077533448039937,1144.370242648999920
913,912,-93.530053170859304,44.077494448039936,1144.659359402000064
914,913,-93.530053170859304,44.077455448039935,1145.135704887999964
915,914,-93.530053170859304,44.077416448039934,1145.666190592000021
916,915,-93.530053170859304,44.077377448039933,1146.092851426999914
917,916,-93.530053170859304,44.077338448039924,1146.363291422999964
918,917,-93.530053170859304,44.077299448039945,1146.559973823000064
919,918,-93.530053170859304,44.077260448039937,1146.862467447999961
920,919,-93.530053170859304,44.077221448039936,1147.112643771999956
921,920,-93.530053170859304,44.077182448039927,1147.177144367999972
922,921,-93.530053170859304,44.077143448039934,1147.163509793000003
923,922,-93.530053170859304,44.077104448039933,1146.706115723000039
924,923,-93.530053170859304,44.077065448039932,1145.831698946999950
925,924,-93.530053170859304,44.077026448039931,1144.889258490999964
926,925,-93.530053170859304,44.076987448039937,1144.158643934000111
927,926,-93.530053170859304,44.076948448039936,1143.692203776000042
928,927,-93.530053170859304,44.076909448039935,1143.150902641999892
929,928,-93.530053170859304,44.076870448039934,1142.727189806000069
930,929,-93.530053170859304,44.076831448039933,1142.389224581999997
931,930,-93.530014170859332,44.078001448039934,1146.397011718999920
